Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6
,,,,,,,,1032,11257.0,17506.0,11832.0,17149.0,19964.0,10858.0
,,,,,,,,1033,11436.0,17827.0,10750.0,16126.0,17110.0,10806.0
,,,,,,,,1034,11069.0,17250.0,10638.0,15882.0,16774.0,10691.0
,,,,,,,,1035,10807.0,16841.0,10640.0,16064.0,16860.0,11087.0
,,,,,,,,1036,10829.0,16871.0,10998.0,16687.0,17530.0,11325.0
,,,,,,,,1037,11012.0,17154.0,11898.0,17801.0,19144.0,12236.0
,,,,,,,,1038,11821.0,18415.0,13270.0,18732.0,21914.0,13383.0
,,,,,,,,1039,13550.0,21122.0,13985.0,19507.0,26101.0,14099.0
,,,,,,,,1040,14708.0,22935.0,14049.0,20017.0,26973.0,13807.0
,,,,,,,,1041,15090.0,23526.0,13986.0,20253.0,26205.0,13396.0
,,,,,,,,1042,15555.0,24241.0,13871.0,20566.0,25215.0,13581.0
,,,,,,,,1043,16461.0,25649.0,14031.0,21366.0,25525.0,13835.0
,,,,,,,,1044,17403.0,27120.0,14355.0,22328.0,25742.0,14314.0
,,,,,,,,1045,18031.0,28101.0,14520.0,23239.0,25955.0,14466.0
,,,,,,,,1046,18559.0,28923.0,14544.0,23409.0,25916.0,14670.0
,,,,,,,,1047,17088.0,26613.0,14496.0,23074.0,26117.0,15585.0
,,,,,,,,1048,16537.0,25750.0,15023.0,23801.0,27633.0,16667.0
,,,,,,,,1049,17293.0,26941.0,15962.0,24706.0,29923.0,17615.0
,,,,,,,,1050,17465.0,27225.0,16467.0,24995.0,32279.0,16319.0
,,,,,,,,1051,16360.0,25504.0,15372.0,22685.0,30643.0,14042.0
,,,,,,,,1052,14444.0,22509.0,13694.0,20154.0,26639.0,13346.0
,,,,,,,,1053,13102.0,20416.0,12357.0,18045.0,24377.0,11943.0
,,,,,,,,1054,10578.0,16469.0,11286.0,16239.0,21770.0,10763.0
,,,,,,,,1055,9528.0,14833.0,10786.0,15629.0,18987.0,10723.0
,,,,,,,,1056,10790.0,16812.0,10759.0,16036.0,17862.0,10669.0
,,,,,,,,1057,11643.0,18144.0,10734.0,16225.0,17267.0,10533.0
,,,,,,,,1058,11070.0,17250.0,10554.0,15892.0,16762.0,10413.0
,,,,,,,,1059,10883.0,16959.0,10512.0,16033.0,16710.0,10720.0
,,,,,,,,1060,10976.0,17100.0,10790.0,16639.0,17210.0,10932.0
,,,,,,,,1061,11212.0,17464.0,11635.0,17730.0,18660.0,11734.0
,,,,,,,,1062,12137.0,18904.0,12972.0,18790.0,21488.0,13075.0
,,,,,,,,1063,13782.0,21483.0,13695.0,19477.0,25684.0,13710.0
,,,,,,,,1064,14801.0,23079.0,13812.0,20008.0,26713.0,13518.0
,,,,,,,,1065,14862.0,23170.0,13751.0,20102.0,26005.0,13178.0
,,,,,,,,1066,15039.0,23436.0,13721.0,20352.0,25040.0,13555.0
,,,,,,,,1067,15887.0,24756.0,13932.0,21271.0,25391.0,13831.0
,,,,,,,,1068,16839.0,26240.0,14145.0,22194.0,25613.0,14163.0
,,,,,,,,1069,17436.0,27171.0,14300.0,23114.0,25805.0,14360.0
,,,,,,,,1070,17952.0,27973.0,14212.0,23294.0,25657.0,14555.0
,,,,,,,,1071,16565.0,25794.0,14159.0,22969.0,26119.0,15481.0
,,,,,,,,1072,16160.0,25156.0,14617.0,23876.0,27797.0,16669.0
,,,,,,,,1073,16899.0,26321.0,15601.0,24792.0,30072.0,17583.0
,,,,,,,,1074,17004.0,26503.0,16129.0,24937.0,32544.0,16205.0
,,,,,,,,1075,15644.0,24383.0,15074.0,22572.0,30526.0,14030.0
,,,,,,,,1076,13719.0,21374.0,13533.0,20083.0,26793.0,13068.0
,,,,,,,,1077,12606.0,19642.0,12367.0,17879.0,24703.0,11853.0
,,,,,,,,1078,10151.0,15803.0,11289.0,16256.0,22081.0,10706.0
,,,,,,,,1079,9303.0,14480.0,10803.0,15602.0,20081.0,10575.0
,,,,,,,,1080,10639.0,16574.0,10919.0,16142.0,18533.0,10574.0
,,,,,,,,1081,11631.0,18125.0,10703.0,15835.0,17485.0,10367.0
,,,,,,,,1082,11193.0,17439.0,10472.0,15543.0,16958.0,10267.0
,,,,,,,,1083,10857.0,16919.0,10473.0,15663.0,17024.0,10622.0
,,,,,,,,1084,10866.0,16929.0,10790.0,16385.0,17568.0,10773.0
,,,,,,,,1085,11201.0,17447.0,11658.0,17423.0,19134.0,11542.0
,,,,,,,,1086,12163.0,18947.0,13011.0,18374.0,22043.0,12803.0
,,,,,,,,1087,14073.0,21938.0,13802.0,19272.0,26230.0,13616.0
,,,,,,,,1088,14912.0,23253.0,13884.0,19777.0,27299.0,13571.0
,,,,,,,,1089,14917.0,23254.0,13714.0,19885.0,26258.0,13147.0
,,,,,,,,1090,15031.0,23423.0,13645.0,20220.0,25207.0,13525.0
,,,,,,,,1091,15714.0,24484.0,13782.0,21092.0,25180.0,13729.0
,,,,,,,,1092,16538.0,25769.0,13986.0,22200.0,25315.0,14016.0
,,,,,,,,1093,17067.0,26592.0,14140.0,23049.0,25343.0,14274.0
,,,,,,,,1094,17595.0,27412.0,14161.0,23355.0,25205.0,14352.0
,,,,,,,,1095,16865.0,26261.0,14101.0,22903.0,25720.0,15014.0
,,,,,,,,1096,16323.0,25409.0,14606.0,23505.0,27542.0,16216.0
,,,,,,,,1097,16918.0,26347.0,15527.0,24330.0,29939.0,17046.0
,,,,,,,,1098,17213.0,26825.0,16049.0,24195.0,32143.0,15854.0
,,,,,,,,1099,15699.0,24464.0,14948.0,21861.0,30095.0,13601.0
,,,,,,,,1100,13924.0,21690.0,13524.0,19368.0,26382.0,12696.0
,,,,,,,,1101,12838.0,20002.0,12372.0,17285.0,24645.0,11282.0
,,,,,,,,1102,10223.0,15910.0,11336.0,15551.0,22410.0,10264.0
,,,,,,,,1103,9299.0,14470.0,10814.0,15226.0,19996.0,10306.0
,,,,,,,,1104,11531.0,17971.0,10934.0,16019.0,18433.0,10541.0
,,,,,,,,1105,11790.0,18372.0,10750.0,16110.0,17663.0,10413.0
,,,,,,,,1106,11490.0,17903.0,10598.0,15822.0,17352.0,10298.0
,,,,,,,,1107,11369.0,17717.0,10537.0,15871.0,17197.0,10554.0
,,,,,,,,1108,11728.0,18274.0,10883.0,16630.0,18111.0,10721.0
,,,,,,,,1109,12151.0,18929.0,11676.0,17499.0,19665.0,11420.0
,,,,,,,,1110,13180.0,20535.0,13087.0,18715.0,22794.0,12809.0
,,,,,,,,1111,15453.0,24091.0,14033.0,19436.0,27295.0,13571.0
,,,,,,,,1112,16086.0,25080.0,14250.0,19875.0,28396.0,13497.0
,,,,,,,,1113,15856.0,24715.0,14065.0,20001.0,27327.0,13173.0
,,,,,,,,1114,15699.0,24461.0,13912.0,20589.0,26252.0,13481.0
,,,,,,,,1115,16161.0,25176.0,14029.0,21250.0,26354.0,13701.0
,,,,,,,,1116,16537.0,25764.0,14206.0,22142.0,26224.0,14094.0
,,,,,,,,1117,16831.0,26223.0,14354.0,22860.0,26310.0,14317.0
,,,,,,,,1118,17033.0,26535.0,14303.0,22944.0,25791.0,14601.0
,,,,,,,,1119,16207.0,25239.0,14445.0,22655.0,26041.0,15492.0
,,,,,,,,1120,16052.0,24996.0,14913.0,23008.0,27427.0,16323.0
,,,,,,,,1121,16780.0,26145.0,15922.0,23818.0,29431.0,17123.0
,,,,,,,,1122,16533.0,25771.0,16413.0,23949.0,32066.0,16103.0
,,,,,,,,1123,15765.0,24576.0,15346.0,21887.0,30394.0,13799.0
,,,,,,,,1124,14272.0,22241.0,13852.0,19403.0,26698.0,13047.0
,,,,,,,,1125,13867.0,21619.0,12754.0,17227.0,24539.0,11844.0
,,,,,,,,1126,11591.0,18060.0,11748.0,15608.0,21447.0,10705.0
,,,,,,,,1127,10942.0,17048.0,11187.0,15306.0,19134.0,10966.0
,,,,,,,,1128,11666.0,18183.0,11100.0,16050.0,18581.0,10704.0
,,,,,,,,1129,12011.0,18719.0,10976.0,16054.0,17982.0,10550.0
,,,,,,,,1130,11703.0,18235.0,10816.0,15880.0,17699.0,10366.0
,,,,,,,,1131,11552.0,18002.0,10750.0,15938.0,17499.0,10679.0
,,,,,,,,1132,11885.0,18520.0,11100.0,16642.0,18348.0,10764.0
,,,,,,,,1133,12333.0,19215.0,11884.0,17585.0,19676.0,11508.0
,,,,,,,,1134,13433.0,20930.0,13197.0,18817.0,22511.0,12852.0
,,,,,,,,1135,15634.0,24376.0,14208.0,19492.0,26839.0,13739.0
,,,,,,,,1136,15979.0,24919.0,14403.0,19983.0,27867.0,13756.0
,,,,,,,,1137,15655.0,24405.0,14206.0,19998.0,26824.0,13346.0
,,,,,,,,1138,15596.0,24302.0,14048.0,20347.0,25981.0,13739.0
,,,,,,,,1139,16168.0,25188.0,14174.0,21021.0,26337.0,13838.0
,,,,,,,,1140,16475.0,25668.0,14296.0,21939.0,26288.0,14127.0
,,,,,,,,1141,16758.0,26110.0,14399.0,22664.0,26390.0,14227.0
,,,,,,,,1142,16823.0,26210.0,14281.0,23017.0,25855.0,14359.0
,,,,,,,,1143,15287.0,23802.0,14120.0,22679.0,26209.0,15089.0
,,,,,,,,1144,14548.0,22645.0,14632.0,22970.0,27619.0,15873.0
,,,,,,,,1145,14842.0,23113.0,15558.0,23483.0,29605.0,17023.0
,,,,,,,,1146,15231.0,23739.0,16027.0,23326.0,31508.0,15730.0
,,,,,,,,1147,14470.0,22556.0,14899.0,21327.0,29408.0,13577.0
,,,,,,,,1148,12890.0,20086.0,13489.0,19003.0,25608.0,12840.0
,,,,,,,,1149,12216.0,19038.0,12297.0,16992.0,23573.0,11534.0
,,,,,,,,1150,9239.0,14380.0,11357.0,15535.0,21648.0,10561.0
,,,,,,,,1151,9549.0,14866.0,10998.0,15550.0,19991.0,10662.0
,,,,,,,,1152,11226.0,17490.0,11376.0,16701.0,19031.0,11831.0
,,,,,,,,1153,12852.0,19990.0,11924.0,16978.0,19006.0,11274.0
,,,,,,,,1154,11991.0,18641.0,11624.0,16525.0,17903.0,11476.0
,,,,,,,,1155,11911.0,18509.0,11642.0,16583.0,17967.0,11566.0
,,,,,,,,1156,12118.0,18827.0,11786.0,16783.0,18492.0,11548.0
,,,,,,,,1157,12294.0,19097.0,12180.0,16952.0,19001.0,12065.0
,,,,,,,,1158,12784.0,19860.0,12841.0,17484.0,20359.0,12756.0
,,,,,,,,1159,14018.0,21788.0,13279.0,17700.0,22390.0,12781.0
,,,,,,,,1160,13614.0,21158.0,13552.0,18203.0,23398.0,13105.0
,,,,,,,,1161,13882.0,21584.0,13806.0,19230.0,25090.0,13512.0
,,,,,,,,1162,14571.0,22666.0,14317.0,20335.0,26393.0,13943.0
,,,,,,,,1163,15287.0,23785.0,14456.0,21253.0,27025.0,14246.0
,,,,,,,,1164,15832.0,24640.0,14685.0,22279.0,27051.0,15002.0
,,,,,,,,1165,16401.0,25532.0,14945.0,23261.0,27147.0,15000.0
,,,,,,,,1166,16439.0,25592.0,14823.0,23467.0,27043.0,14494.0
,,,,,,,,1167,14596.0,22704.0,14431.0,22304.0,27059.0,14204.0
,,,,,,,,1168,13040.0,20270.0,14276.0,22037.0,26719.0,14175.0
,,,,,,,,1169,13048.0,20286.0,14621.0,21930.0,27443.0,14076.0
,,,,,,,,1170,12859.0,19997.0,14762.0,22022.0,27271.0,15372.0
,,,,,,,,1171,14427.0,22447.0,15422.0,22240.0,28967.0,15612.0
,,,,,,,,1172,14681.0,22838.0,15145.0,21446.0,28977.0,14610.0
,,,,,,,,1173,13499.0,20991.0,14114.0,19593.0,26874.0,13660.0
,,,,,,,,1174,10854.0,16846.0,13203.0,18234.0,24880.0,12390.0
,,,,,,,,1175,10185.0,15806.0,12594.0,17536.0,22102.0,12265.0
,,,,,,,,1176,11815.0,18372.0,12336.0,18122.0,20568.0,11846.0
,,,,,,,,1177,12667.0,19733.0,14303.0,20964.0,28520.0,12760.0
,,,,,,,,1178,12090.0,18834.0,13960.0,20696.0,27581.0,13032.0
,,,,,,,,1179,12035.0,18748.0,14054.0,20853.0,27674.0,13057.0
,,,,,,,,1180,12061.0,18791.0,14133.0,21057.0,28054.0,13025.0
,,,,,,,,1181,12139.0,18914.0,14299.0,21575.0,28511.0,13225.0
,,,,,,,,1182,12507.0,19486.0,14899.0,22407.0,29774.0,13478.0
,,,,,,,,1183,13233.0,20625.0,15849.0,22778.0,32357.0,13725.0
,,,,,,,,1184,13227.0,20603.0,16276.0,22712.0,33552.0,13988.0
,,,,,,,,1185,13913.0,21675.0,16648.0,23002.0,35766.0,14441.0
,,,,,,,,1186,14537.0,22645.0,16851.0,23291.0,37139.0,14801.0
,,,,,,,,1187,14970.0,23325.0,16992.0,23390.0,38149.0,15151.0
,,,,,,,,1188,14931.0,23258.0,17376.0,23567.0,37577.0,16020.0
,,,,,,,,1189,15324.0,23873.0,17630.0,23712.0,37996.0,16066.0
,,,,,,,,1190,15265.0,23778.0,17577.0,23637.0,37757.0,16500.0
,,,,,,,,1191,15033.0,23412.0,17712.0,23483.0,37107.0,16744.0
,,,,,,,,1192,14682.0,22865.0,17948.0,23393.0,37203.0,17129.0
,,,,,,,,1193,14311.0,22282.0,18622.0,24382.0,38806.0,17617.0
,,,,,,,,1194,15395.0,23975.0,18970.0,25458.0,40419.0,18427.0
,,,,,,,,1195,15480.0,24095.0,19185.0,25689.0,40970.0,17718.0
,,,,,,,,1196,15413.0,23995.0,18661.0,24768.0,40321.0,17037.0
,,,,,,,,1197,14907.0,23201.0,17901.0,23686.0,38311.0,16188.0
,,,,,,,,1198,13143.0,20441.0,17011.0,22319.0,35761.0,14211.0
,,,,,,,,1199,11409.0,17734.0,16052.0,21146.0,33386.0,13762.0
,,,,,,,,1200,11969.0,18635.0,15105.0,19992.0,31302.0,12596.0
,,,,,,,,1201,12150.0,18964.0,13947.0,19403.0,29359.0,12536.0
,,,,,,,,1202,11897.0,18576.0,13883.0,19363.0,29199.0,12792.0
,,,,,,,,1203,11845.0,18499.0,13954.0,19518.0,29240.0,13062.0
,,,,,,,,1204,12060.0,18836.0,14262.0,19967.0,30182.0,13167.0
,,,,,,,,1205,12479.0,19490.0,14814.0,20956.0,31713.0,13737.0
,,,,,,,,1206,13449.0,21004.0,15950.0,22103.0,34454.0,14595.0
,,,,,,,,1207,15173.0,23703.0,17411.0,23146.0,38663.0,15601.0
,,,,,,,,1208,15959.0,24923.0,18240.0,23532.0,40770.0,15890.0
,,,,,,,,1209,16526.0,25799.0,18190.0,23778.0,40779.0,15776.0
,,,,,,,,1210,16674.0,26019.0,18011.0,23559.0,39695.0,15905.0
,,,,,,,,1211,16997.0,26522.0,18005.0,23375.0,40509.0,16016.0
,,,,,,,,1212,16755.0,26133.0,18089.0,23265.0,39642.0,16432.0
,,,,,,,,1213,16722.0,26081.0,18104.0,23178.0,39193.0,16584.0
,,,,,,,,1214,16511.0,25748.0,18030.0,22999.0,38455.0,17250.0
,,,,,,,,1215,16159.0,25197.0,18369.0,23010.0,38662.0,18525.0
,,,,,,,,1216,15103.0,23540.0,19357.0,23171.0,40418.0,20226.0
,,,,,,,,1217,15378.0,23971.0,20742.0,25170.0,43994.0,22506.0
,,,,,,,,1218,17989.0,28058.0,21630.0,26705.0,47808.0,20300.0
,,,,,,,,1219,17171.0,26775.0,19825.0,24713.0,44056.0,17535.0
,,,,,,,,1220,15081.0,23510.0,18038.0,22709.0,39210.0,16245.0
,,,,,,,,1221,14141.0,22049.0,16989.0,21157.0,36831.0,15490.0
,,,,,,,,1222,11264.0,17547.0,15791.0,19489.0,34029.0,14193.0
,,,,,,,,1223,10275.0,16009.0,14980.0,18764.0,31757.0,13949.0
,,,,,,,,1224,11879.0,18530.0,14996.0,19654.0,30483.0,13940.0
,,,,,,,,1225,13212.0,20626.0,14746.0,20294.0,29218.0,13897.0
,,,,,,,,1226,12965.0,20246.0,14628.0,20356.0,28927.0,14168.0
,,,,,,,,1227,12872.0,20105.0,14671.0,20636.0,28829.0,14310.0
,,,,,,,,1228,13103.0,20468.0,14919.0,21390.0,29537.0,14499.0
,,,,,,,,1229,13587.0,21223.0,15806.0,22992.0,31048.0,15718.0
,,,,,,,,1230,15026.0,23470.0,18258.0,25296.0,34256.0,18844.0
,,,,,,,,1231,18046.0,28201.0,20384.0,26501.0,39391.0,20045.0
,,,,,,,,1232,18782.0,29339.0,20424.0,25656.0,41285.0,19780.0
,,,,,,,,1233,18305.0,28584.0,19664.0,24614.0,40480.0,19083.0
,,,,,,,,1234,17564.0,27413.0,19117.0,23801.0,38838.0,18464.0
,,,,,,,,1235,17459.0,27247.0,18790.0,23413.0,39138.0,18152.0
,,,,,,,,1236,17001.0,26524.0,18773.0,23319.0,38208.0,18439.0
,,,,,,,,1237,16863.0,26306.0,18685.0,23085.0,37909.0,18344.0
,,,,,,,,1238,16630.0,25941.0,18593.0,22864.0,37322.0,18743.0
,,,,,,,,1239,16255.0,25351.0,18846.0,22528.0,37489.0,19758.0
,,,,,,,,1240,14930.0,23271.0,19563.0,22586.0,39384.0,21079.0
,,,,,,,,1241,15299.0,23850.0,21034.0,24670.0,42584.0,22986.0
,,,,,,,,1242,17950.0,27999.0,22007.0,26372.0,46502.0,21593.0
,,,,,,,,1243,17201.0,26826.0,20398.0,24591.0,42896.0,18887.0
,,,,,,,,1244,15411.0,24030.0,18738.0,22815.0,38108.0,17968.0
,,,,,,,,1245,14496.0,22609.0,17075.0,21237.0,36197.0,15735.0
,,,,,,,,1246,11111.0,17309.0,15614.0,19659.0,33376.0,13746.0
,,,,,,,,1247,9961.0,15516.0,14695.0,18945.0,31333.0,13805.0
,,,,,,,,1248,11582.0,18066.0,14430.0,20097.0,29745.0,13967.0
,,,,,,,,1249,13193.0,20596.0,14266.0,20596.0,29025.0,13983.0
,,,,,,,,1250,12958.0,20234.0,14085.0,20723.0,28805.0,14132.0
,,,,,,,,1251,12915.0,20172.0,14085.0,21088.0,28770.0,14187.0
,,,,,,,,1252,13130.0,20510.0,14344.0,21977.0,29617.0,14305.0
,,,,,,,,1253,13628.0,21286.0,15150.0,23751.0,31110.0,15375.0
,,,,,,,,1254,15024.0,23468.0,17248.0,26354.0,34082.0,17636.0
,,,,,,,,1255,17983.0,28101.0,19029.0,27398.0,38855.0,18659.0
,,,,,,,,1256,18665.0,29156.0,19088.0,26238.0,40542.0,18235.0
,,,,,,,,1257,18054.0,28188.0,18527.0,24828.0,40136.0,17698.0
,,,,,,,,1258,17227.0,26881.0,18143.0,23830.0,38826.0,17211.0
,,,,,,,,1259,17123.0,26718.0,17860.0,23266.0,39574.0,17035.0
,,,,,,,,1260,16682.0,26020.0,17926.0,22980.0,38815.0,17355.0
,,,,,,,,1261,16539.0,25793.0,18093.0,22719.0,38642.0,17138.0
,,,,,,,,1262,16336.0,25473.0,18060.0,22502.0,37908.0,17673.0
,,,,,,,,1263,16033.0,24999.0,18527.0,22329.0,38112.0,18739.0
,,,,,,,,1264,14866.0,23165.0,19572.0,22379.0,40193.0,20072.0
,,,,,,,,1265,15040.0,23441.0,20973.0,24452.0,43521.0,21692.0
,,,,,,,,1266,17385.0,27112.0,21478.0,26438.0,47052.0,19838.0
,,,,,,,,1267,16729.0,26085.0,19679.0,24633.0,42972.0,17254.0
,,,,,,,,1268,14887.0,23209.0,17998.0,22607.0,38033.0,16347.0
,,,,,,,,1269,14019.0,21860.0,16431.0,21041.0,35900.0,14408.0
,,,,,,,,1270,10826.0,16859.0,15066.0,19301.0,33541.0,13147.0
,,,,,,,,1271,9747.0,15177.0,14193.0,18643.0,31081.0,13135.0
,,,,,,,,1272,11287.0,17600.0,13920.0,19855.0,29345.0,12549.0
,,,,,,,,1273,12732.0,19870.0,13691.0,20479.0,28754.0,12449.0
,,,,,,,,1274,12562.0,19611.0,13533.0,20541.0,28594.0,12529.0
,,,,,,,,1275,12533.0,19572.0,13493.0,20820.0,28405.0,12649.0
,,,,,,,,1276,12766.0,19937.0,13738.0,21637.0,29139.0,12795.0
,,,,,,,,1277,13241.0,20678.0,14516.0,23243.0,30459.0,13765.0
,,,,,,,,1278,14571.0,22756.0,16357.0,25656.0,33219.0,15756.0
,,,,,,,,1279,17298.0,27026.0,18108.0,26681.0,37357.0,16127.0
,,,,,,,,1280,18093.0,28257.0,18367.0,25596.0,38949.0,15772.0
,,,,,,,,1281,17486.0,27295.0,17865.0,24312.0,38180.0,15356.0
,,,,,,,,1282,16920.0,26394.0,17554.0,23315.0,36877.0,15240.0
,,,,,,,,1283,16955.0,26445.0,17461.0,22851.0,37697.0,15286.0
,,,,,,,,1284,16713.0,26060.0,17610.0,22635.0,36871.0,15696.0
,,,,,,,,1285,16736.0,26094.0,17620.0,22490.0,36482.0,15584.0
,,,,,,,,1286,16634.0,25932.0,17597.0,22280.0,35751.0,15971.0
,,,,,,,,1287,16440.0,25628.0,18105.0,22204.0,35752.0,17137.0
,,,,,,,,1288,15979.0,24904.0,19202.0,22427.0,37505.0,18484.0
,,,,,,,,1289,15716.0,24493.0,20496.0,24262.0,40600.0,20128.0
,,,,,,,,1290,18149.0,28305.0,20947.0,25745.0,43764.0,18054.0
,,,,,,,,1291,16989.0,26491.0,19147.0,23922.0,40056.0,15375.0
,,,,,,,,1292,14913.0,23249.0,17440.0,22132.0,35379.0,14390.0
,,,,,,,,1293,14178.0,22107.0,16173.0,20490.0,33302.0,12904.0
,,,,,,,,1294,11478.0,17883.0,15003.0,19066.0,31118.0,12040.0
,,,,,,,,1295,10991.0,17129.0,13942.0,18302.0,28895.0,11876.0
,,,,,,,,1296,11493.0,17921.0,13658.0,19067.0,27640.0,11787.0
,,,,,,,,1297,12338.0,19252.0,13416.0,19648.0,26185.0,11701.0
,,,,,,,,1298,12130.0,18934.0,13244.0,19763.0,25881.0,11827.0
,,,,,,,,1299,12022.0,18772.0,13189.0,20037.0,25642.0,11969.0
,,,,,,,,1300,12186.0,19028.0,13417.0,20910.0,26249.0,12059.0
,,,,,,,,1301,12572.0,19631.0,14127.0,22593.0,27242.0,13025.0
,,,,,,,,1302,13817.0,21575.0,15872.0,24995.0,29678.0,14759.0
,,,,,,,,1303,16168.0,25256.0,17336.0,26074.0,33874.0,15614.0
,,,,,,,,1304,17077.0,26667.0,17585.0,25328.0,35628.0,15509.0
,,,,,,,,1305,16770.0,26174.0,17066.0,24285.0,35040.0,15129.0
,,,,,,,,1306,16259.0,25358.0,16774.0,23330.0,33793.0,15113.0
,,,,,,,,1307,16390.0,25561.0,16666.0,22756.0,34626.0,15217.0
,,,,,,,,1308,16219.0,25287.0,16760.0,22519.0,34064.0,15527.0
,,,,,,,,1309,16275.0,25371.0,16771.0,22448.0,34051.0,15454.0
,,,,,,,,1310,16185.0,25230.0,16732.0,22240.0,33844.0,15622.0
,,,,,,,,1311,15967.0,24889.0,17096.0,22165.0,34262.0,16620.0
,,,,,,,,1312,15588.0,24294.0,17777.0,22845.0,36265.0,17503.0
,,,,,,,,1313,16365.0,25514.0,19073.0,23780.0,39173.0,18908.0
,,,,,,,,1314,18178.0,28354.0,19705.0,25268.0,42044.0,17315.0
,,,,,,,,1315,16842.0,26267.0,18068.0,23312.0,38448.0,14996.0
,,,,,,,,1316,14964.0,23336.0,16312.0,21453.0,33719.0,14367.0
,,,,,,,,1317,14051.0,21916.0,15177.0,20114.0,31890.0,12737.0
,,,,,,,,1318,12039.0,18769.0,14185.0,18850.0,29811.0,12339.0
,,,,,,,,1319,11636.0,18141.0,13547.0,18390.0,27710.0,11994.0
,,,,,,,,1320,12327.0,19227.0,13493.0,19422.0,26216.0,12833.0
,,,,,,,,1321,12768.0,19890.0,13837.0,20152.0,26244.0,12396.0
,,,,,,,,1322,12200.0,19008.0,13451.0,20009.0,24989.0,12616.0
,,,,,,,,1323,12107.0,18866.0,13468.0,20121.0,24795.0,12648.0
,,,,,,,,1324,12061.0,18797.0,13474.0,20466.0,24956.0,12436.0
,,,,,,,,1325,12160.0,18953.0,13825.0,21181.0,25376.0,13132.0
,,,,,,,,1326,12706.0,19806.0,14528.0,22326.0,26641.0,13719.0
,,,,,,,,1327,13679.0,21332.0,15072.0,22740.0,29038.0,13774.0
,,,,,,,,1328,13743.0,21417.0,15547.0,22968.0,29956.0,14065.0
,,,,,,,,1329,14323.0,22312.0,15949.0,23353.0,31956.0,14622.0
,,,,,,,,1330,14958.0,23296.0,16568.0,23735.0,33484.0,15244.0
,,,,,,,,1331,15535.0,24199.0,17024.0,23750.0,34855.0,15488.0
,,,,,,,,1332,15604.0,24300.0,17372.0,23916.0,34395.0,16209.0
,,,,,,,,1333,15835.0,24663.0,17632.0,23837.0,34757.0,16031.0
,,,,,,,,1334,15509.0,24153.0,17552.0,23512.0,34358.0,16141.0
,,,,,,,,1335,15300.0,23828.0,17705.0,22794.0,33547.0,16253.0
,,,,,,,,1336,14428.0,22463.0,17844.0,22151.0,33686.0,16809.0
,,,,,,,,1337,13395.0,20844.0,18543.0,23773.0,34982.0,17359.0
,,,,,,,,1338,14696.0,22880.0,18771.0,24837.0,36369.0,18246.0
,,,,,,,,1339,15076.0,23463.0,19057.0,24572.0,37250.0,18009.0
,,,,,,,,1340,15055.0,23433.0,18602.0,23747.0,36973.0,17174.0
,,,,,,,,1341,14035.0,21834.0,17600.0,22164.0,34994.0,16425.0
,,,,,,,,1342,11164.0,17337.0,16826.0,21027.0,32975.0,15076.0
,,,,,,,,1343,11002.0,17090.0,15775.0,19961.0,30566.0,13977.0
,,,,,,,,1344,11229.0,17464.0,14889.0,20633.0,27967.0,13011.0
,,,,,,,,1345,10022.0,15574.0,10855.0,17322.0,17381.0,9622.0
,,,,,,,,1346,9537.0,14819.0,10954.0,17888.0,16490.0,9873.0
,,,,,,,,1347,11551.0,17974.0,11206.0,18120.0,16404.0,9690.0
,,,,,,,,1348,11472.0,17851.0,11174.0,17955.0,16355.0,9533.0
,,,,,,,,1349,11472.0,17851.0,11167.0,17696.0,16561.0,9708.0
,,,,,,,,1350,11650.0,18128.0,11409.0,18058.0,17170.0,9891.0
,,,,,,,,1351,11672.0,18170.0,11784.0,18574.0,18885.0,10085.0
,,,,,,,,1352,11609.0,18055.0,12015.0,19565.0,20427.0,10636.0
,,,,,,,,1353,12375.0,19241.0,12702.0,20960.0,22220.0,11711.0
,,,,,,,,1354,13153.0,20456.0,13126.0,22615.0,23790.0,12407.0
,,,,,,,,1355,13824.0,21502.0,13694.0,24017.0,24728.0,13023.0
,,,,,,,,1356,14515.0,22581.0,14075.0,25375.0,25240.0,13907.0
,,,,,,,,1357,15207.0,23662.0,14344.0,26366.0,25865.0,13967.0
,,,,,,,,1358,15416.0,23986.0,13915.0,26309.0,25671.0,13199.0
,,,,,,,,1359,11914.0,18494.0,13824.0,26153.0,23918.0,13511.0
,,,,,,,,1360,13036.0,20255.0,13938.0,26937.0,24018.0,13576.0
,,,,,,,,1361,13476.0,20945.0,14119.0,28007.0,24729.0,13909.0
,,,,,,,,1362,13417.0,20857.0,13997.0,27276.0,24664.0,14586.0
,,,,,,,,1363,14162.0,22027.0,14283.0,27466.0,26003.0,14174.0
,,,,,,,,1364,13347.0,20750.0,14359.0,25819.0,25827.0,13476.0
,,,,,,,,1365,12985.0,20180.0,13797.0,23690.0,24831.0,12963.0
,,,,,,,,1366,12682.0,19713.0,12730.0,22372.0,23074.0,11499.0
,,,,,,,,1367,11126.0,17285.0,11787.0,20670.0,20392.0,10412.0
,,,,,,,,1368,8221.0,12746.0,10647.0,17666.0,18021.0,8750.0
