,ev_load_shifting_z5,ev_load_shifting_z1,ev_load_shifting_z2,ev_load_shifting_z3,ev_load_shifting_z6,ev_load_shifting_z4
2096,0.218,0.147,0.147,0.229,0.208,0.213
2097,0.239,0.174,0.174,0.246,0.196,0.222
2098,0.23,0.176,0.176,0.242,0.224,0.224
2099,0.259,0.203,0.203,0.292,0.286,0.271
2100,0.329,0.261,0.261,0.351,0.325,0.319
2101,0.37,0.293,0.293,0.391,0.341,0.354
2102,0.385,0.308,0.308,0.419,0.395,0.387
2103,0.445,0.36,0.36,0.503,0.535,0.478
2104,0.603,0.485,0.485,0.674,0.705,0.631
2105,0.803,0.638,0.638,0.853,0.821,0.801
2106,0.929,0.771,0.771,0.93,0.635,0.827
2107,0.713,0.598,0.598,0.662,0.352,0.575
2108,0.393,0.336,0.336,0.385,0.27,0.353
2109,0.3,0.255,0.255,0.299,0.212,0.274
2110,0.231,0.197,0.197,0.215,0.137,0.194
2111,0.149,0.127,0.127,0.139,0.094,0.129
2112,0.099,0.082,0.082,0.091,0.054,0.082
2113,0.053,0.042,0.042,0.049,0.035,0.045
2114,0.032,0.024,0.024,0.03,0.017,0.026
2115,0.016,0.012,0.012,0.017,0.021,0.016
2116,0.019,0.013,0.013,0.018,0.012,0.017
2117,0.013,0.01,0.01,0.021,0.046,0.025
2118,0.049,0.035,0.035,0.066,0.111,0.068
2119,0.117,0.079,0.079,0.152,0.204,0.149
2120,0.222,0.149,0.149,0.241,0.224,0.219
2121,0.244,0.173,0.173,0.255,0.214,0.229
2122,0.232,0.175,0.175,0.248,0.244,0.231
2123,0.261,0.199,0.199,0.297,0.312,0.28
2124,0.328,0.256,0.256,0.357,0.355,0.332
2125,0.368,0.288,0.288,0.393,0.371,0.362
2126,0.38,0.302,0.302,0.42,0.431,0.395
2127,0.437,0.352,0.352,0.502,0.586,0.49
2128,0.59,0.474,0.474,0.672,0.771,0.652
2129,0.79,0.627,0.627,0.859,0.897,0.824
2130,0.924,0.761,0.761,0.947,0.697,0.851
2131,0.711,0.592,0.592,0.675,0.379,0.591
2132,0.394,0.333,0.333,0.394,0.291,0.362
2133,0.3,0.253,0.253,0.306,0.225,0.279
2134,0.232,0.196,0.196,0.219,0.144,0.198
2135,0.15,0.124,0.124,0.142,0.099,0.132
2136,0.1,0.081,0.081,0.093,0.053,0.081
2137,0.054,0.041,0.041,0.051,0.034,0.044
2138,0.033,0.024,0.024,0.03,0.016,0.025
2139,0.016,0.012,0.012,0.018,0.021,0.016
2140,0.019,0.013,0.013,0.019,0.012,0.016
2141,0.013,0.01,0.01,0.022,0.045,0.025
2142,0.049,0.035,0.035,0.067,0.109,0.067
2143,0.119,0.079,0.079,0.156,0.204,0.147
2144,0.226,0.149,0.149,0.245,0.223,0.214
2145,0.248,0.175,0.175,0.259,0.211,0.223
2146,0.236,0.175,0.175,0.251,0.242,0.223
2147,0.265,0.203,0.203,0.299,0.305,0.27
2148,0.331,0.262,0.262,0.354,0.347,0.318
2149,0.369,0.295,0.295,0.389,0.36,0.348
2150,0.381,0.311,0.311,0.413,0.415,0.379
2151,0.437,0.363,0.363,0.493,0.559,0.468
2152,0.592,0.488,0.488,0.664,0.731,0.621
2153,0.792,0.642,0.642,0.848,0.86,0.782
2154,0.92,0.767,0.767,0.929,0.674,0.806
2155,0.707,0.594,0.594,0.659,0.368,0.561
2156,0.391,0.33,0.33,0.383,0.283,0.344
2157,0.298,0.25,0.25,0.298,0.218,0.267
2158,0.232,0.194,0.194,0.216,0.14,0.191
2159,0.151,0.123,0.123,0.141,0.098,0.13
2160,0.107,0.086,0.086,0.109,0.12,0.106
2161,0.126,0.096,0.096,0.109,0.049,0.092
2162,0.051,0.038,0.038,0.049,0.041,0.043
2163,0.041,0.029,0.029,0.039,0.029,0.033
2164,0.028,0.019,0.019,0.024,0.006,0.018
2165,0.007,0.005,0.005,0.009,0.017,0.01
2166,0.019,0.013,0.013,0.023,0.035,0.023
2167,0.038,0.024,0.024,0.046,0.061,0.046
2168,0.072,0.049,0.049,0.085,0.111,0.085
2169,0.134,0.095,0.095,0.156,0.201,0.151
2170,0.239,0.174,0.174,0.25,0.268,0.227
2171,0.317,0.236,0.236,0.345,0.362,0.312
2172,0.427,0.328,0.328,0.441,0.45,0.397
2173,0.521,0.402,0.402,0.521,0.477,0.458
2174,0.544,0.427,0.427,0.546,0.501,0.481
2175,0.564,0.442,0.442,0.563,0.523,0.501
2176,0.597,0.466,0.466,0.601,0.58,0.534
2177,0.674,0.519,0.519,0.638,0.535,0.575
2178,0.632,0.52,0.52,0.665,0.653,0.62
2179,0.752,0.629,0.629,0.732,0.637,0.669
2180,0.732,0.612,0.612,0.685,0.535,0.621
2181,0.614,0.513,0.513,0.57,0.439,0.517
2182,0.501,0.419,0.419,0.462,0.341,0.414
2183,0.386,0.318,0.318,0.344,0.229,0.31
2184,0.25,0.2,0.2,0.221,0.124,0.191
2185,0.11,0.09,0.09,0.102,0.048,0.088
2186,0.045,0.035,0.035,0.047,0.041,0.042
2187,0.036,0.027,0.027,0.037,0.029,0.031
2188,0.025,0.017,0.017,0.023,0.006,0.017
2189,0.006,0.004,0.004,0.009,0.017,0.01
2190,0.017,0.012,0.012,0.023,0.034,0.023
2191,0.034,0.023,0.023,0.045,0.059,0.045
2192,0.064,0.045,0.045,0.081,0.108,0.08
2193,0.121,0.088,0.088,0.148,0.187,0.14
2194,0.211,0.156,0.156,0.233,0.251,0.208
2195,0.279,0.212,0.212,0.318,0.328,0.282
2196,0.367,0.288,0.288,0.403,0.424,0.358
2197,0.462,0.362,0.362,0.487,0.446,0.418
2198,0.48,0.378,0.378,0.504,0.454,0.432
2199,0.49,0.388,0.388,0.522,0.501,0.455
2200,0.537,0.427,0.427,0.57,0.554,0.502
2201,0.599,0.471,0.471,0.601,0.5,0.525
2202,0.55,0.471,0.471,0.614,0.614,0.562
2203,0.659,0.564,0.564,0.688,0.593,0.614
2204,0.637,0.546,0.546,0.643,0.498,0.566
2205,0.531,0.462,0.462,0.532,0.42,0.479
2206,0.432,0.382,0.382,0.423,0.316,0.381
2207,0.32,0.287,0.287,0.309,0.211,0.277
2208,0.204,0.18,0.18,0.17,0.047,0.146
2209,0.046,0.039,0.039,0.043,0.03,0.039
2210,0.028,0.023,0.023,0.026,0.014,0.023
2211,0.014,0.011,0.011,0.015,0.018,0.015
2212,0.016,0.013,0.013,0.016,0.011,0.015
2213,0.011,0.01,0.01,0.019,0.041,0.024
2214,0.043,0.035,0.035,0.061,0.104,0.066
2215,0.109,0.083,0.083,0.14,0.193,0.138
2216,0.203,0.158,0.158,0.219,0.212,0.197
2217,0.223,0.179,0.179,0.234,0.197,0.209
2218,0.21,0.175,0.175,0.23,0.222,0.211
2219,0.238,0.205,0.205,0.278,0.28,0.256
2220,0.295,0.256,0.256,0.331,0.322,0.302
2221,0.334,0.289,0.289,0.37,0.336,0.333
2222,0.347,0.3,0.3,0.394,0.388,0.362
2223,0.398,0.347,0.347,0.473,0.539,0.448
2224,0.538,0.469,0.469,0.633,0.708,0.596
2225,0.718,0.613,0.613,0.8,0.825,0.746
2226,0.837,0.732,0.732,0.87,0.64,0.753
2227,0.641,0.552,0.552,0.617,0.354,0.522
2228,0.359,0.313,0.313,0.359,0.272,0.323
2229,0.275,0.243,0.243,0.271,0.201,0.247
2230,0.201,0.18,0.18,0.192,0.128,0.175
2231,0.128,0.116,0.116,0.124,0.089,0.116
2232,0.086,0.079,0.079,0.081,0.047,0.074
2233,0.047,0.043,0.043,0.045,0.03,0.04
2234,0.029,0.025,0.025,0.027,0.015,0.023
2235,0.014,0.012,0.012,0.016,0.018,0.015
2236,0.017,0.014,0.014,0.017,0.011,0.015
2237,0.012,0.011,0.011,0.02,0.042,0.024
2238,0.045,0.038,0.038,0.062,0.102,0.066
2239,0.111,0.089,0.089,0.144,0.194,0.138
2240,0.207,0.167,0.167,0.225,0.215,0.197
2241,0.226,0.189,0.189,0.238,0.199,0.208
2242,0.21,0.182,0.182,0.23,0.226,0.211
2243,0.237,0.211,0.211,0.276,0.285,0.254
2244,0.291,0.26,0.26,0.326,0.33,0.299
2245,0.33,0.292,0.292,0.362,0.344,0.329
2246,0.342,0.305,0.305,0.383,0.396,0.358
2247,0.391,0.354,0.354,0.459,0.551,0.444
2248,0.528,0.477,0.477,0.617,0.723,0.591
2249,0.711,0.619,0.619,0.792,0.853,0.738
2250,0.835,0.733,0.733,0.858,0.656,0.743
2251,0.635,0.548,0.548,0.606,0.361,0.511
2252,0.351,0.309,0.309,0.353,0.279,0.316
2253,0.272,0.239,0.239,0.274,0.212,0.245
2254,0.206,0.179,0.179,0.196,0.136,0.176
2255,0.132,0.116,0.116,0.127,0.095,0.118
2256,0.09,0.079,0.079,0.083,0.051,0.078
2257,0.049,0.043,0.043,0.046,0.033,0.043
2258,0.03,0.026,0.026,0.028,0.016,0.025
2259,0.015,0.013,0.013,0.016,0.02,0.016
2260,0.018,0.015,0.015,0.017,0.011,0.016
2261,0.012,0.011,0.011,0.02,0.044,0.025
2262,0.046,0.04,0.04,0.063,0.107,0.071
2263,0.116,0.095,0.095,0.148,0.204,0.147
2264,0.216,0.175,0.175,0.23,0.226,0.209
2265,0.235,0.197,0.197,0.242,0.209,0.216
2266,0.218,0.189,0.189,0.235,0.237,0.217
2267,0.243,0.217,0.217,0.275,0.295,0.258
2268,0.296,0.263,0.263,0.324,0.342,0.302
2269,0.335,0.295,0.295,0.361,0.355,0.332
2270,0.345,0.306,0.306,0.383,0.409,0.361
2271,0.394,0.354,0.354,0.459,0.567,0.45
2272,0.536,0.477,0.477,0.618,0.744,0.597
2273,0.72,0.621,0.621,0.796,0.877,0.744
2274,0.856,0.738,0.738,0.859,0.675,0.74
2275,0.654,0.551,0.551,0.609,0.373,0.511
2276,0.365,0.312,0.312,0.356,0.288,0.317
2277,0.281,0.242,0.242,0.277,0.22,0.247
2278,0.215,0.181,0.181,0.199,0.142,0.178
2279,0.138,0.119,0.119,0.129,0.099,0.12
2280,0.094,0.081,0.081,0.083,0.049,0.079
2281,0.049,0.044,0.044,0.046,0.031,0.044
2282,0.03,0.027,0.027,0.028,0.015,0.026
2283,0.015,0.014,0.014,0.016,0.019,0.016
2284,0.018,0.015,0.015,0.017,0.011,0.016
2285,0.012,0.012,0.012,0.02,0.043,0.026
2286,0.047,0.041,0.041,0.063,0.105,0.072
2287,0.117,0.098,0.098,0.146,0.199,0.15
2288,0.216,0.178,0.178,0.227,0.223,0.211
2289,0.233,0.201,0.201,0.237,0.208,0.219
2290,0.215,0.193,0.193,0.228,0.235,0.22
2291,0.239,0.222,0.222,0.269,0.289,0.262
2292,0.29,0.268,0.268,0.315,0.332,0.307
2293,0.326,0.3,0.3,0.348,0.347,0.336
2294,0.335,0.311,0.311,0.366,0.398,0.362
2295,0.384,0.359,0.359,0.439,0.554,0.448
2296,0.521,0.484,0.484,0.594,0.727,0.595
2297,0.695,0.634,0.634,0.771,0.853,0.746
2298,0.837,0.746,0.746,0.832,0.66,0.736
2299,0.641,0.555,0.555,0.59,0.364,0.504
2300,0.357,0.313,0.313,0.348,0.282,0.316
2301,0.274,0.243,0.243,0.271,0.215,0.245
2302,0.21,0.183,0.183,0.194,0.138,0.177
2303,0.135,0.119,0.119,0.126,0.098,0.119
2304,0.092,0.081,0.081,0.083,0.05,0.079
2305,0.048,0.043,0.043,0.046,0.032,0.044
2306,0.029,0.026,0.026,0.028,0.015,0.026
2307,0.014,0.013,0.013,0.016,0.019,0.017
2308,0.017,0.015,0.015,0.017,0.011,0.017
2309,0.012,0.011,0.011,0.02,0.043,0.026
2310,0.046,0.04,0.04,0.062,0.105,0.073
2311,0.113,0.095,0.095,0.144,0.199,0.151
2312,0.21,0.175,0.175,0.223,0.219,0.212
2313,0.229,0.197,0.197,0.235,0.203,0.219
2314,0.212,0.19,0.19,0.227,0.23,0.22
2315,0.237,0.219,0.219,0.265,0.284,0.259
2316,0.289,0.266,0.266,0.311,0.325,0.302
2317,0.326,0.299,0.299,0.344,0.335,0.332
2318,0.338,0.309,0.309,0.365,0.382,0.359
2319,0.387,0.357,0.357,0.436,0.524,0.444
2320,0.525,0.481,0.481,0.587,0.691,0.588
2321,0.704,0.629,0.629,0.756,0.818,0.728
2322,0.813,0.735,0.735,0.805,0.622,0.718
2323,0.613,0.546,0.546,0.566,0.343,0.493
2324,0.337,0.307,0.307,0.331,0.266,0.307
2325,0.259,0.237,0.237,0.258,0.204,0.24
2326,0.199,0.179,0.179,0.188,0.133,0.176
2327,0.13,0.117,0.117,0.125,0.095,0.124
2328,0.093,0.087,0.087,0.103,0.124,0.11
2329,0.113,0.103,0.103,0.107,0.05,0.099
2330,0.046,0.042,0.042,0.049,0.043,0.048
2331,0.037,0.034,0.034,0.038,0.03,0.037
2332,0.025,0.022,0.022,0.023,0.006,0.02
2333,0.006,0.006,0.006,0.009,0.018,0.011
2334,0.017,0.016,0.016,0.023,0.036,0.026
2335,0.034,0.029,0.029,0.047,0.064,0.051
2336,0.065,0.056,0.056,0.086,0.117,0.092
2337,0.122,0.108,0.108,0.156,0.202,0.159
2338,0.212,0.187,0.187,0.246,0.271,0.236
2339,0.282,0.252,0.252,0.331,0.345,0.308
2340,0.367,0.321,0.321,0.412,0.443,0.381
2341,0.463,0.399,0.399,0.494,0.464,0.441
2342,0.481,0.407,0.407,0.506,0.462,0.453
2343,0.49,0.412,0.412,0.521,0.511,0.474
2344,0.535,0.448,0.448,0.569,0.563,0.517
2345,0.597,0.492,0.492,0.608,0.523,0.541
2346,0.552,0.484,0.484,0.601,0.627,0.556
2347,0.655,0.563,0.563,0.666,0.61,0.598
2348,0.627,0.538,0.538,0.627,0.522,0.554
2349,0.53,0.456,0.456,0.531,0.442,0.473
2350,0.438,0.381,0.381,0.44,0.348,0.391
2351,0.339,0.295,0.295,0.333,0.243,0.298
2352,0.225,0.196,0.196,0.212,0.132,0.196
2353,0.103,0.102,0.102,0.087,0.044,0.107
2354,0.042,0.042,0.042,0.04,0.036,0.052
2355,0.034,0.033,0.033,0.032,0.025,0.04
2356,0.023,0.021,0.021,0.019,0.005,0.023
2357,0.006,0.005,0.005,0.008,0.016,0.013
2358,0.016,0.015,0.015,0.02,0.032,0.028
2359,0.034,0.029,0.029,0.041,0.055,0.054
2360,0.063,0.054,0.054,0.073,0.102,0.095
2361,0.118,0.103,0.103,0.133,0.182,0.168
2362,0.201,0.179,0.179,0.207,0.244,0.254
2363,0.264,0.242,0.242,0.279,0.316,0.34
2364,0.338,0.317,0.317,0.35,0.402,0.429
2365,0.414,0.392,0.392,0.415,0.42,0.504
2366,0.423,0.405,0.405,0.426,0.449,0.532
2367,0.436,0.422,0.422,0.443,0.476,0.564
2368,0.455,0.449,0.449,0.471,0.536,0.606
2369,0.502,0.492,0.492,0.493,0.493,0.627
2370,0.465,0.466,0.466,0.487,0.566,0.631
2371,0.547,0.53,0.53,0.554,0.572,0.686
2372,0.561,0.544,0.544,0.543,0.495,0.639
2373,0.476,0.475,0.475,0.448,0.409,0.526
2374,0.382,0.389,0.389,0.351,0.317,0.42
2375,0.288,0.3,0.3,0.262,0.216,0.317
2376,0.186,0.19,0.19,0.149,0.046,0.171
2377,0.043,0.045,0.045,0.038,0.029,0.049
2378,0.026,0.027,0.027,0.023,0.014,0.029
2379,0.013,0.014,0.014,0.013,0.017,0.019
2380,0.016,0.016,0.016,0.015,0.01,0.02
2381,0.011,0.012,0.012,0.017,0.039,0.03
2382,0.044,0.042,0.042,0.058,0.099,0.084
2383,0.112,0.101,0.101,0.134,0.184,0.168
2384,0.205,0.186,0.186,0.204,0.203,0.231
2385,0.222,0.212,0.212,0.215,0.194,0.241
2386,0.208,0.207,0.207,0.208,0.219,0.246
2387,0.231,0.238,0.238,0.242,0.269,0.288
2388,0.281,0.292,0.292,0.286,0.308,0.337
2389,0.316,0.327,0.327,0.312,0.317,0.366
2390,0.32,0.338,0.338,0.328,0.364,0.394
2391,0.368,0.392,0.392,0.392,0.496,0.481
2392,0.493,0.526,0.526,0.52,0.651,0.627
2393,0.641,0.674,0.674,0.65,0.768,0.752
2394,0.739,0.754,0.754,0.684,0.575,0.733
2395,0.57,0.56,0.56,0.504,0.321,0.507
2396,0.327,0.329,0.329,0.301,0.254,0.32
2397,0.249,0.262,0.262,0.228,0.196,0.248
2398,0.186,0.198,0.198,0.164,0.127,0.183
2399,0.119,0.128,0.128,0.108,0.09,0.126
2400,0.082,0.087,0.087,0.074,0.049,0.085
2401,0.046,0.048,0.048,0.042,0.032,0.051
2402,0.029,0.029,0.029,0.026,0.015,0.031
2403,0.014,0.014,0.014,0.015,0.019,0.02
2404,0.018,0.016,0.016,0.016,0.011,0.021
2405,0.012,0.012,0.012,0.019,0.042,0.032
2406,0.048,0.043,0.043,0.064,0.106,0.086
2407,0.121,0.103,0.103,0.143,0.193,0.167
2408,0.219,0.184,0.184,0.213,0.21,0.228
2409,0.236,0.208,0.208,0.222,0.198,0.235
2410,0.219,0.205,0.205,0.213,0.224,0.239
2411,0.242,0.236,0.236,0.245,0.275,0.278
2412,0.293,0.293,0.293,0.29,0.315,0.328
2413,0.328,0.328,0.328,0.315,0.324,0.353
2414,0.333,0.34,0.34,0.33,0.376,0.379
2415,0.382,0.394,0.394,0.397,0.513,0.468
2416,0.513,0.526,0.526,0.529,0.674,0.612
2417,0.67,0.677,0.677,0.664,0.787,0.738
2418,0.774,0.757,0.757,0.699,0.59,0.736
2419,0.599,0.569,0.569,0.512,0.328,0.523
2420,0.34,0.333,0.333,0.306,0.26,0.322
2421,0.26,0.261,0.261,0.234,0.199,0.25
2422,0.194,0.2,0.2,0.168,0.131,0.184
2423,0.124,0.128,0.128,0.111,0.092,0.126
2424,0.085,0.085,0.085,0.081,0.052,0.09
2425,0.047,0.045,0.045,0.046,0.034,0.052
2426,0.03,0.027,0.027,0.029,0.016,0.032
2427,0.015,0.013,0.013,0.017,0.02,0.021
2428,0.018,0.015,0.015,0.018,0.011,0.021
2429,0.012,0.011,0.011,0.021,0.044,0.033
2430,0.047,0.04,0.04,0.069,0.11,0.09
2431,0.118,0.095,0.095,0.155,0.201,0.176
2432,0.212,0.174,0.174,0.23,0.218,0.241
2433,0.23,0.199,0.199,0.238,0.204,0.248
2434,0.215,0.198,0.198,0.231,0.231,0.252
2435,0.241,0.229,0.229,0.265,0.284,0.296
2436,0.296,0.288,0.288,0.316,0.326,0.351
2437,0.333,0.325,0.325,0.346,0.334,0.382
2438,0.339,0.333,0.333,0.361,0.387,0.413
2439,0.391,0.386,0.386,0.433,0.524,0.513
2440,0.527,0.516,0.516,0.576,0.69,0.676
2441,0.694,0.661,0.661,0.729,0.805,0.814
2442,0.803,0.738,0.738,0.775,0.607,0.775
2443,0.618,0.56,0.56,0.566,0.336,0.563
2444,0.349,0.329,0.329,0.337,0.267,0.349
2445,0.265,0.259,0.259,0.256,0.205,0.268
2446,0.199,0.199,0.199,0.184,0.134,0.195
2447,0.128,0.128,0.128,0.121,0.095,0.131
2448,0.086,0.085,0.085,0.082,0.053,0.088
2449,0.047,0.046,0.046,0.047,0.034,0.051
2450,0.029,0.027,0.027,0.029,0.016,0.031
2451,0.014,0.013,0.013,0.017,0.02,0.02
2452,0.017,0.015,0.015,0.018,0.011,0.02
2453,0.012,0.011,0.011,0.021,0.045,0.032
2454,0.048,0.04,0.04,0.069,0.113,0.085
2455,0.118,0.094,0.094,0.153,0.204,0.17
2456,0.214,0.176,0.176,0.23,0.22,0.234
2457,0.23,0.203,0.203,0.238,0.208,0.242
2458,0.214,0.202,0.202,0.229,0.235,0.246
2459,0.237,0.231,0.231,0.264,0.29,0.287
2460,0.291,0.29,0.29,0.312,0.33,0.343
2461,0.327,0.324,0.324,0.344,0.337,0.375
2462,0.335,0.332,0.332,0.362,0.391,0.407
2463,0.384,0.388,0.388,0.431,0.531,0.504
2464,0.515,0.52,0.52,0.577,0.691,0.665
2465,0.671,0.672,0.672,0.717,0.792,0.8
2466,0.771,0.753,0.753,0.755,0.599,0.762
2467,0.597,0.578,0.578,0.555,0.336,0.564
2468,0.34,0.34,0.34,0.332,0.265,0.349
2469,0.262,0.264,0.264,0.255,0.205,0.269
2470,0.2,0.202,0.202,0.184,0.133,0.198
2471,0.129,0.129,0.129,0.118,0.094,0.132
2472,0.088,0.085,0.085,0.078,0.052,0.092
2473,0.046,0.044,0.044,0.044,0.033,0.052
2474,0.029,0.026,0.026,0.026,0.015,0.031
2475,0.014,0.013,0.013,0.015,0.019,0.02
2476,0.017,0.014,0.014,0.016,0.011,0.02
2477,0.012,0.011,0.011,0.019,0.044,0.032
2478,0.048,0.037,0.037,0.064,0.111,0.087
2479,0.118,0.088,0.088,0.147,0.202,0.175
2480,0.215,0.164,0.164,0.223,0.221,0.243
2481,0.231,0.191,0.191,0.233,0.206,0.253
2482,0.213,0.193,0.193,0.224,0.229,0.256
2483,0.233,0.223,0.223,0.259,0.282,0.301
2484,0.283,0.285,0.285,0.308,0.323,0.358
2485,0.315,0.322,0.322,0.337,0.33,0.391
2486,0.322,0.334,0.334,0.353,0.396,0.422
2487,0.367,0.389,0.389,0.423,0.511,0.522
2488,0.49,0.52,0.52,0.56,0.665,0.688
2489,0.636,0.662,0.662,0.697,0.776,0.828
2490,0.726,0.734,0.734,0.733,0.59,0.823
2491,0.559,0.56,0.56,0.538,0.33,0.586
2492,0.319,0.325,0.325,0.321,0.258,0.359
2493,0.247,0.256,0.256,0.247,0.199,0.275
2494,0.19,0.198,0.198,0.18,0.131,0.202
2495,0.123,0.127,0.127,0.119,0.093,0.139
2496,0.089,0.091,0.091,0.096,0.127,0.117
2497,0.108,0.098,0.098,0.098,0.051,0.101
2498,0.044,0.038,0.038,0.044,0.043,0.049
2499,0.036,0.03,0.03,0.035,0.029,0.037
2500,0.025,0.019,0.019,0.021,0.006,0.02
2501,0.006,0.005,0.005,0.008,0.018,0.012
2502,0.017,0.013,0.013,0.021,0.036,0.027
2503,0.035,0.024,0.024,0.045,0.062,0.052
2504,0.066,0.048,0.048,0.082,0.115,0.094
2505,0.124,0.096,0.096,0.149,0.206,0.167
2506,0.214,0.174,0.174,0.236,0.278,0.252
2507,0.28,0.235,0.235,0.314,0.359,0.339
2508,0.356,0.319,0.319,0.395,0.454,0.426
2509,0.435,0.395,0.395,0.467,0.473,0.491
2510,0.444,0.41,0.41,0.478,0.498,0.514
2511,0.458,0.426,0.426,0.501,0.517,0.542
2512,0.483,0.452,0.452,0.539,0.585,0.585
2513,0.536,0.494,0.494,0.568,0.543,0.602
2514,0.496,0.463,0.463,0.554,0.624,0.616
2515,0.573,0.542,0.542,0.617,0.621,0.673
2516,0.576,0.553,0.553,0.597,0.53,0.626
2517,0.49,0.485,0.485,0.496,0.438,0.519
2518,0.394,0.396,0.396,0.397,0.346,0.416
2519,0.307,0.303,0.303,0.299,0.241,0.311
2520,0.205,0.197,0.197,0.187,0.121,0.194
2521,0.114,0.132,0.132,0.116,0.057,0.135
2522,0.047,0.056,0.056,0.053,0.048,0.068
2523,0.039,0.046,0.046,0.043,0.034,0.054
2524,0.026,0.031,0.031,0.027,0.007,0.032
2525,0.006,0.008,0.008,0.01,0.02,0.017
2526,0.018,0.022,0.022,0.025,0.041,0.039
2527,0.036,0.043,0.043,0.048,0.068,0.072
2528,0.064,0.074,0.074,0.086,0.125,0.127
2529,0.123,0.135,0.135,0.157,0.213,0.223
2530,0.209,0.226,0.226,0.249,0.291,0.333
2531,0.285,0.307,0.307,0.336,0.37,0.434
2532,0.362,0.397,0.397,0.424,0.466,0.524
2533,0.447,0.487,0.487,0.506,0.495,0.598
2534,0.466,0.514,0.514,0.528,0.527,0.614
2535,0.485,0.543,0.543,0.55,0.564,0.629
2536,0.516,0.586,0.586,0.58,0.623,0.651
2537,0.565,0.638,0.638,0.598,0.578,0.645
2538,0.535,0.603,0.603,0.584,0.68,0.649
2539,0.621,0.696,0.696,0.654,0.666,0.719
2540,0.605,0.676,0.676,0.625,0.569,0.684
2541,0.511,0.585,0.585,0.528,0.488,0.586
2542,0.421,0.491,0.491,0.432,0.385,0.49
2543,0.32,0.376,0.376,0.328,0.27,0.376
2544,0.21,0.241,0.241,0.201,0.06,0.222
2545,0.049,0.057,0.057,0.053,0.038,0.065
2546,0.03,0.036,0.036,0.032,0.018,0.04
2547,0.015,0.018,0.018,0.019,0.023,0.027
2548,0.018,0.022,0.022,0.02,0.013,0.028
2549,0.013,0.016,0.016,0.023,0.051,0.042
2550,0.047,0.059,0.059,0.075,0.128,0.12
2551,0.118,0.141,0.141,0.166,0.23,0.243
2552,0.206,0.242,0.242,0.256,0.251,0.341
2553,0.222,0.261,0.261,0.266,0.229,0.348
2554,0.206,0.247,0.247,0.258,0.264,0.343
2555,0.236,0.287,0.287,0.302,0.325,0.399
2556,0.285,0.353,0.353,0.36,0.369,0.463
2557,0.321,0.401,0.401,0.398,0.376,0.497
2558,0.325,0.418,0.418,0.416,0.422,0.525
2559,0.37,0.49,0.49,0.492,0.555,0.628
2560,0.496,0.662,0.662,0.651,0.711,0.81
2561,0.655,0.86,0.86,0.814,0.833,0.946
2562,0.779,0.967,0.967,0.863,0.649,0.945
2563,0.607,0.74,0.74,0.626,0.361,0.679
2564,0.342,0.416,0.416,0.372,0.288,0.418
2565,0.263,0.331,0.331,0.286,0.222,0.329
2566,0.197,0.252,0.252,0.209,0.149,0.244
2567,0.127,0.164,0.164,0.139,0.108,0.167
2568,0.087,0.112,0.112,0.094,0.06,0.118
2569,0.048,0.06,0.06,0.053,0.038,0.069
2570,0.03,0.037,0.037,0.033,0.018,0.042
2571,0.015,0.019,0.019,0.019,0.023,0.028
2572,0.018,0.022,0.022,0.021,0.013,0.03
2573,0.012,0.017,0.017,0.023,0.05,0.043
2574,0.046,0.061,0.061,0.074,0.126,0.124
2575,0.116,0.145,0.145,0.164,0.224,0.248
2576,0.202,0.248,0.248,0.251,0.24,0.351
2577,0.22,0.264,0.264,0.262,0.218,0.361
2578,0.202,0.249,0.249,0.253,0.251,0.358
2579,0.23,0.289,0.289,0.296,0.309,0.418
2580,0.276,0.355,0.355,0.357,0.353,0.487
2581,0.312,0.402,0.402,0.396,0.362,0.526
2582,0.315,0.42,0.42,0.411,0.416,0.553
2583,0.359,0.49,0.49,0.491,0.556,0.663
2584,0.484,0.661,0.661,0.647,0.728,0.849
2585,0.644,0.851,0.851,0.813,0.865,0.988
2586,0.762,0.952,0.952,0.863,0.67,0.988
2587,0.595,0.727,0.727,0.631,0.369,0.716
2588,0.337,0.412,0.412,0.376,0.294,0.44
2589,0.26,0.329,0.329,0.29,0.226,0.343
2590,0.194,0.249,0.249,0.21,0.151,0.255
2591,0.126,0.163,0.163,0.14,0.108,0.174
2592,0.086,0.111,0.111,0.094,0.06,0.115
2593,0.048,0.061,0.061,0.053,0.039,0.067
2594,0.03,0.038,0.038,0.033,0.018,0.041
2595,0.015,0.019,0.019,0.019,0.023,0.027
2596,0.018,0.023,0.023,0.02,0.013,0.028
2597,0.013,0.017,0.017,0.023,0.05,0.042
2598,0.047,0.062,0.062,0.075,0.127,0.12
2599,0.116,0.15,0.15,0.162,0.227,0.241
2600,0.205,0.255,0.255,0.248,0.244,0.342
2601,0.222,0.271,0.271,0.26,0.222,0.352
2602,0.206,0.255,0.255,0.253,0.253,0.347
2603,0.233,0.294,0.294,0.294,0.31,0.405
2604,0.283,0.361,0.361,0.355,0.356,0.476
2605,0.32,0.409,0.409,0.393,0.366,0.518
2606,0.325,0.427,0.427,0.41,0.421,0.547
2607,0.372,0.501,0.501,0.484,0.571,0.651
2608,0.5,0.676,0.676,0.631,0.754,0.837
2609,0.659,0.876,0.876,0.779,0.896,0.975
2610,0.771,0.98,0.98,0.827,0.7,0.97
