Hour,WEC_SDGE_biomass_1.0,WEC_SDGE_hydroelectric_pumped_storage_1.0,WEC_SDGE_natural_gas_fired_combined_cycle_1.0,WEC_SDGE_natural_gas_fired_combined_cycle_2.0,WEC_SDGE_natural_gas_fired_combined_cycle_3.0,WEC_SDGE_natural_gas_fired_combined_cycle_4.0,WEC_SDGE_natural_gas_fired_combustion_turbine_1.0,WEC_SDGE_natural_gas_fired_combustion_turbine_2.0,WEC_SDGE_natural_gas_fired_combustion_turbine_3.0,WEC_SDGE_natural_gas_fired_combustion_turbine_4.0,WEC_SDGE_natural_gas_fired_combustion_turbine_5.0,WEC_SDGE_natural_gas_fired_combustion_turbine_6.0,WEC_SDGE_natural_gas_fired_combustion_turbine_7.0,WEC_SDGE_natural_gas_fired_combustion_turbine_8.0,WEC_SDGE_natural_gas_fired_combustion_turbine_9.0,WEC_SDGE_natural_gas_fired_combustion_turbine_10.0,WEC_SDGE_natural_gas_fired_combustion_turbine_11.0,WEC_SDGE_natural_gas_fired_combustion_turbine_12.0,WEC_SDGE_onshore_wind_turbine_1.0,WEC_SDGE_small_hydroelectric_1.0,WEC_SDGE_solar_photovoltaic_1.0
7326,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2384,0.3116,0
7327,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2329,0.3114,0
7328,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2821,0.3112,0
7329,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2955,0.3111,0
7330,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2816,0.3109,0
7331,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2601,0.3107,0
7332,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2079,0.3106,0
7333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2284,0.3104,0
7334,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2223,0.3103,0
7335,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1919,0.3101,0
7336,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0556,0.3099,0.25
7337,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0129,0.3098,0.4545
7338,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.3096,0.6068
7339,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.3095,0.7143
7340,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.3093,0.7377
7341,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.059,0.3091,0.7463
7342,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1568,0.309,0.749
7343,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1666,0.3088,0.6613
7344,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.267,0.3086,0.5197
7345,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1145,0.3085,0.3044
7346,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0056,0.3083,0
7347,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0116,0.3082,0
7348,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0011,0.308,0
7349,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0025,0.3078,0
7350,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0014,0.3077,0
7351,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.3075,0
7352,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.3074,0
7353,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0026,0.3072,0
7354,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.307,0
7355,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.3069,0
7356,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001,0.3067,0
7357,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0024,0.3065,0
7358,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0046,0.3064,0
7359,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0065,0.3062,0
7360,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0073,0.3061,0.2858
7361,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0022,0.3059,0.4975
7362,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.3057,0.6294
7363,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.01,0.3056,0.7074
7364,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1833,0.3054,0.729
7365,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3729,0.3053,0.7367
7366,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5266,0.3051,0.7383
7367,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.294,0.3049,0.6425
7368,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1839,0.3048,0.5024
7369,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.357,0.3046,0.2888
7370,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2598,0.3044,0
7371,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0853,0.3043,0
7372,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0216,0.3041,0
7373,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0001,0.304,0
7374,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.048,0.3038,0
7375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0711,0.3036,0
7376,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2227,0.3035,0
7377,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0923,0.3033,0
7378,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0604,0.3032,0
7379,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0724,0.303,0
7380,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1675,0.3028,0
7381,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0413,0.3027,0
7382,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0229,0.3025,0
7383,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1597,0.3023,0
7384,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1538,0.3022,0.2873
7385,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2336,0.302,0.4979
7386,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2743,0.3019,0.6249
7387,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4349,0.3017,0.7077
7388,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3388,0.3015,0.7347
7389,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2901,0.3014,0.7423
7390,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3733,0.3012,0.7465
7391,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4836,0.3011,0.653
7392,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3226,0.3009,0.5119
7393,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3396,0.3007,0.2997
7394,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2279,0.3006,0
7395,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2368,0.3004,0
7396,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.152,0.3002,0
7397,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1229,0.3001,0
7398,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0658,0.2999,0
7399,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0429,0.2998,0
7400,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0392,0.2996,0
7401,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0426,0.2994,0
7402,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1013,0.2993,0
7403,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2294,0.2991,0
7404,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2576,0.299,0
7405,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.124,0.2988,0
7406,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3064,0.2986,0
7407,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2242,0.2985,0
7408,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0929,0.2983,0.2793
7409,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0818,0.2981,0.4726
7410,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2843,0.298,0.5784
7411,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4979,0.2978,0.6433
7412,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3546,0.2977,0.655
7413,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4625,0.2975,0.6574
7414,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4253,0.2973,0.664
7415,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4187,0.2972,0.5722
7416,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3386,0.297,0.4418
7417,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3144,0.2969,0.2422
7418,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2766,0.2967,0
7419,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1547,0.2965,0
7420,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0786,0.2964,0
7421,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0468,0.2962,0
7422,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0403,0.296,0
7423,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0314,0.2959,0
7424,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0371,0.2957,0
7425,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0339,0.2956,0
7426,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0128,0.2954,0
7427,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0108,0.2952,0
7428,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.007,0.2951,0
7429,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0107,0.2949,0
7430,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0198,0.2948,0
7431,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0194,0.2946,0
7432,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.03,0.2944,0.2767
7433,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.008,0.2943,0.4697
7434,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.2941,0.5694
7435,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1139,0.2939,0.6359
7436,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1132,0.2938,0.6577
7437,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1754,0.2936,0.661
7438,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0339,0.2935,0.6671
7439,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0094,0.2933,0.5746
7440,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0101,0.2931,0.4445
7441,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0027,0.293,0.2438
7442,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0011,0.2928,0
7443,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0007,0.2927,0
7444,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0027,0.2925,0
7445,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0022,0.2923,0
7446,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0065,0.2922,0
7447,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0105,0.292,0
7448,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0092,0.2918,0
7449,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0065,0.2917,0
7450,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0098,0.2915,0
7451,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0193,0.2914,0
7452,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0188,0.2912,0
7453,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0154,0.291,0
7454,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0257,0.2909,0
7455,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0275,0.2907,0
7456,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0218,0.2906,0.2644
7457,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0041,0.2904,0.4571
7458,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0044,0.2902,0.571
7459,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0224,0.2901,0.6271
7460,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1597,0.2899,0.6521
7461,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.144,0.2897,0.6498
7462,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1782,0.2896,0.6644
7463,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1465,0.2894,0.5714
7464,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1157,0.2893,0.4422
7465,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.153,0.2891,0.242
7466,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0603,0.2889,0
7467,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0105,0.2888,0
7468,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0174,0.2886,0
7469,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0106,0.2885,0
7470,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0197,0.2883,0
7471,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0235,0.2881,0
7472,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.062,0.288,0
7473,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1429,0.2878,0
7474,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.125,0.2876,0
7475,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1489,0.2875,0
7476,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1214,0.2873,0
7477,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1076,0.2872,0
7478,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2799,0.2872,0
7479,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4318,0.2872,0
7480,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2645,0.2872,0.0955
7481,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.247,0.2872,0.2704
7482,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3013,0.2872,0.3943
7483,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1632,0.2872,0.4705
7484,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2414,0.2872,0.5078
7485,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2808,0.2872,0.4907
7486,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2616,0.2872,0.4523
7487,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1947,0.2872,0.467
7488,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3251,0.2872,0.3916
7489,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2757,0.2872,0.2074
7490,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1803,0.2872,0
7491,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2019,0.2872,0
7492,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1333,0.2872,0
7493,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2114,0.2872,0
7494,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3484,0.2872,0
7495,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6607,0.2872,0
7496,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7432,0.2872,0
7497,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7331,0.2872,0
7498,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.688,0.2872,0
7499,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6385,0.2872,0
7500,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.729,0.2872,0
7501,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6284,0.2872,0
7502,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7082,0.2872,0
7503,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8347,0.2872,0
7504,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7356,0.2872,0.2015
7505,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7116,0.2872,0.4152
7506,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7472,0.2872,0.5207
7507,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8206,0.2872,0.5752
7508,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8014,0.2872,0.5656
7509,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7543,0.2872,0.5515
7510,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8036,0.2872,0.575
7511,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8437,0.2872,0.5361
7512,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.797,0.2872,0.4463
7513,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8326,0.2872,0.2389
7514,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.717,0.2872,0
7515,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4269,0.2872,0
7516,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4683,0.2872,0
7517,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3779,0.2872,0
7518,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4932,0.2872,0
7519,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4533,0.2872,0
7520,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5488,0.2872,0
7521,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4367,0.2872,0
7522,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.516,0.2872,0
7523,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2981,0.2872,0
7524,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2137,0.2872,0
7525,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1931,0.2872,0
7526,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3071,0.2872,0
7527,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2844,0.2872,0
7528,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2959,0.2872,0.2416
7529,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4854,0.2872,0.4484
7530,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7808,0.2872,0.5711
7531,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.693,0.2872,0.6378
7532,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.834,0.2872,0.65
7533,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8157,0.2872,0.661
7534,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8003,0.2872,0.6604
7535,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8183,0.2872,0.5688
7536,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6424,0.2872,0.4496
7537,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.596,0.2872,0.2384
7538,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5737,0.2872,0
7539,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5193,0.2872,0
7540,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4496,0.2872,0
7541,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1738,0.2872,0
7542,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2039,0.2872,0
7543,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1491,0.2872,0
7544,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0965,0.2872,0
7545,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0389,0.2872,0
7546,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0187,0.2872,0
7547,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0106,0.2872,0
7548,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0149,0.2872,0
7549,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.018,0.2872,0
7550,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0344,0.2872,0
7551,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.072,0.2872,0
7552,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0372,0.2872,0.2583
7553,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0391,0.2872,0.4642
7554,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0719,0.2872,0.5857
7555,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0866,0.2872,0.6589
7556,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3883,0.2872,0.6813
7557,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.416,0.2872,0.6786
7558,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5679,0.2872,0.6806
7559,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5442,0.2872,0.5847
7560,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5268,0.2872,0.4492
7561,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6341,0.2872,0.2409
7562,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5232,0.2872,0
7563,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5058,0.2872,0
7564,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5535,0.2872,0
7565,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3357,0.2872,0
7566,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3913,0.2872,0
7567,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3687,0.2872,0
7568,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4927,0.2872,0
7569,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7176,0.2872,0
7570,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.732,0.2872,0
7571,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6417,0.2872,0
7572,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5841,0.2872,0
7573,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6542,0.2872,0
7574,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5267,0.2872,0
7575,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5002,0.2872,0
7576,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5347,0.2872,0.2545
7577,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5168,0.2872,0.4585
7578,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4979,0.2872,0.5801
7579,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7054,0.2872,0.652
7580,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6402,0.2872,0.6755
7581,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6636,0.2872,0.6742
7582,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7413,0.2872,0.6587
7583,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6736,0.2872,0.5733
