Voll,Demand_segment,Cost_of_demand_curtailment_perMW,Max_demand_curtailment,Representative_Periods,Hours_per_period,Representative_Period_Index,Representative_Period_Weight,Time_index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6
,,,,,,,,1923,15399,21611,9278,13966,20131,12181
,,,,,,,,1924,15354,21547,9273,13901,20513,12468
,,,,,,,,1925,15631,21798,9620,14534,21869,12689
,,,,,,,,1926,15849,20907,10508,15271,24984,13721
,,,,,,,,1927,16161,21658,11897,15277,28809,15302
,,,,,,,,1928,16877,23165,12804,14953,31360,16424
,,,,,,,,1929,16118,22512,13176,14727,31448,16389
,,,,,,,,1930,15767,22275,13125,14540,31081,15888
,,,,,,,,1931,16530,23489,13063,14691,31410,16089
,,,,,,,,1932,18041,25623,13178,15396,32182,16641
,,,,,,,,1933,19606,27789,13458,16576,32787,17107
,,,,,,,,1934,21638,30434,13639,17832,32716,17485
,,,,,,,,1935,24565,34268,13703,19605,33320,18337
,,,,,,,,1936,28050,39378,14128,22246,35607,19674
,,,,,,,,1937,30073,42203,15042,24574,38767,21137
,,,,,,,,1938,31244,43847,16151,25892,41395,22337
,,,,,,,,1939,29357,41198,16425,25377,37909,20940
,,,,,,,,1940,25110,35239,14848,22181,32338,17850
,,,,,,,,1941,23435,32888,13189,19700,30156,16754
,,,,,,,,1942,21820,30621,12254,18254,27664,15584
,,,,,,,,1943,19666,27598,11292,16941,24965,14269
,,,,,,,,1944,17874,25082,10490,15556,22894,13435
,,,,,,,,1945,16456,23093,10048,14895,21381,12757
,,,,,,,,1946,15660,21978,9674,14301,20775,12572
,,,,,,,,1947,15207,21340,9530,14011,20287,12539
,,,,,,,,1948,15106,21200,9534,14010,20738,12632
,,,,,,,,1949,15302,21360,9853,14575,22062,12777
,,,,,,,,1950,15454,20465,10707,15217,25250,13583
,,,,,,,,1951,15526,20932,11978,15135,29046,14902
,,,,,,,,1952,16456,22739,12970,14740,31573,15822
,,,,,,,,1953,15942,22361,13411,14576,31692,16088
,,,,,,,,1954,15603,22143,13346,14422,31142,15873
,,,,,,,,1955,16273,23211,13228,14480,31133,15965
,,,,,,,,1956,17591,25105,13339,15272,31707,16471
,,,,,,,,1957,18886,26905,13592,16342,32152,16893
,,,,,,,,1958,20755,29458,13731,17660,31851,17117
,,,,,,,,1959,23430,32596,13751,19355,32217,17740
,,,,,,,,1960,26891,37766,14123,22082,34261,19023
,,,,,,,,1961,28658,40218,15069,24130,37605,20654
,,,,,,,,1962,29885,41940,16378,25631,40942,22014
,,,,,,,,1963,28999,40695,16905,25880,38699,21078
,,,,,,,,1964,25586,35906,15544,23075,33563,18333
,,,,,,,,1965,23864,33489,13749,20428,30932,17179
,,,,,,,,1966,21979,30844,12661,18723,28055,15911
,,,,,,,,1967,19602,27508,11587,17186,25008,14483
,,,,,,,,1968,17775,24943,10710,15759,22922,13593
,,,,,,,,1969,16451,23086,10209,15014,21577,12892
,,,,,,,,1970,15552,21825,9914,14495,20812,12579
,,,,,,,,1971,15080,21162,9711,14131,20466,12561
,,,,,,,,1972,14965,21001,9727,14164,20898,12609
,,,,,,,,1973,15126,21138,10078,14649,22264,12807
,,,,,,,,1974,15334,20393,10932,15331,25407,13631
,,,,,,,,1975,15600,21172,12203,15486,29154,14981
,,,,,,,,1976,16394,22775,13182,15185,31796,16238
,,,,,,,,1977,15694,22066,13642,15066,31859,16545
,,,,,,,,1978,15304,21720,13573,14836,31330,16337
,,,,,,,,1979,15860,22629,13287,14918,31203,16449
,,,,,,,,1980,17177,24536,13344,15553,31612,16758
,,,,,,,,1981,18645,26538,13456,16705,31864,17137
,,,,,,,,1982,20547,29081,13531,17981,31573,17182
,,,,,,,,1983,23312,32336,13501,19494,32122,17462
,,,,,,,,1984,26109,37409,13850,22075,34263,18576
,,,,,,,,1985,28479,39967,14681,24081,37583,20109
,,,,,,,,1986,29568,41493,15892,25362,40399,21575
,,,,,,,,1987,28426,39892,16395,25347,37690,20539
,,,,,,,,1988,24916,34967,14958,22466,32479,17824
,,,,,,,,1989,23316,32720,13334,19930,29931,16696
,,,,,,,,1990,21678,30421,12368,18530,27572,15612
,,,,,,,,1991,19704,27652,11428,17086,24934,14335
,,,,,,,,1992,18138,25455,10639,15871,23194,13438
,,,,,,,,1993,17724,24872,10279,15484,22797,13634
,,,,,,,,1994,16449,23083,10373,15237,21348,13069
,,,,,,,,1995,15769,22130,10004,14557,20977,13197
,,,,,,,,1996,15702,22036,9997,14405,21011,13119
,,,,,,,,1997,15581,21790,10093,14312,21340,13026
,,,,,,,,1998,14929,19589,10456,14288,22719,13424
,,,,,,,,1999,13332,17615,11009,13588,24563,13895
,,,,,,,,2000,12311,16702,11596,13086,26656,14485
,,,,,,,,2001,12225,17019,12137,13063,28507,14953
,,,,,,,,2002,13235,19174,12591,13706,30561,15628
,,,,,,,,2003,14640,21935,13175,14679,31669,16179
,,,,,,,,2004,16532,24157,13502,15871,33016,16788
,,,,,,,,2005,18800,26652,13829,17470,34067,17610
,,,,,,,,2006,20550,28932,14098,19554,33727,17526
,,,,,,,,2007,23026,31766,14002,21093,33616,17407
,,,,,,,,2008,25051,35156,14067,22220,34181,17760
,,,,,,,,2009,25747,36132,14383,22843,35711,18478
,,,,,,,,2010,25801,36207,14907,22944,36214,18702
,,,,,,,,2011,28224,39608,15191,23243,37441,20263
,,,,,,,,2012,27669,38830,15482,23066,35814,19965
,,,,,,,,2013,25870,36304,14859,21882,33260,18815
,,,,,,,,2014,23988,33663,13893,20394,30657,17753
,,,,,,,,2015,21667,30405,12821,18979,27733,16356
,,,,,,,,2016,19328,27126,11777,17355,24654,14965
,,,,,,,,2017,16791,23564,13038,17345,27809,15217
,,,,,,,,2018,15398,21610,12271,16097,26200,14664
,,,,,,,,2019,14816,20793,11994,15533,25888,14855
,,,,,,,,2020,14487,20331,11983,15480,25836,14921
,,,,,,,,2021,14309,20081,11989,15419,26098,14863
,,,,,,,,2022,14746,18789,12180,15763,27390,15098
,,,,,,,,2023,14958,16670,12727,14986,29543,15446
,,,,,,,,2024,15353,15916,13428,15045,31915,15708
,,,,,,,,2025,15465,16348,13992,14793,34397,16315
,,,,,,,,2026,15156,17573,14589,14803,36250,17058
,,,,,,,,2027,15440,18800,15057,15046,36890,17558
,,,,,,,,2028,16151,21206,15280,16090,37727,18121
,,,,,,,,2029,16921,23947,15624,17449,38312,18921
,,,,,,,,2030,18803,26432,15770,19053,37550,18877
,,,,,,,,2031,21198,29858,15690,20525,37150,19286
,,,,,,,,2032,22331,31339,15747,21557,37810,19619
,,,,,,,,2033,23400,32838,16343,22552,40496,20663
,,,,,,,,2034,26104,36634,17279,23738,42987,21373
,,,,,,,,2035,27684,38850,17972,25442,44359,22444
,,,,,,,,2036,26707,37480,18200,25668,42903,22063
,,,,,,,,2037,24971,35044,17599,24494,40219,20914
,,,,,,,,2038,23048,32345,16667,22754,37057,19607
,,,,,,,,2039,20651,28981,15455,20815,33376,18069
,,,,,,,,2040,18200,25541,14180,18870,29757,16589
,,,,,,,,2041,15519,21780,12890,17094,25827,14565
,,,,,,,,2042,14788,20752,11819,15649,25112,14413
,,,,,,,,2043,14383,20185,11735,15526,24827,14628
,,,,,,,,2044,14429,20248,11754,15590,25335,14773
,,,,,,,,2045,14819,20797,12037,16229,26583,14947
,,,,,,,,2046,16032,20508,12733,17757,29846,15842
,,,,,,,,2047,16261,21661,14358,19424,35153,17458
,,,,,,,,2048,16905,23188,15812,19757,38241,18269
,,,,,,,,2049,15944,22227,16190,18426,37896,18148
,,,,,,,,2050,15137,21305,15928,17200,36895,17751
,,,,,,,,2051,15407,21753,15669,16273,36512,17715
,,,,,,,,2052,16610,23482,15491,16525,36711,17939
,,,,,,,,2053,18185,25637,15493,17237,37042,18129
,,,,,,,,2054,20200,28336,15467,18297,36579,18208
,,,,,,,,2055,23125,32430,15338,19552,36993,18629
,,,,,,,,2056,25238,35417,15667,21629,39570,19911
,,,,,,,,2057,27231,38215,16812,23732,43830,21747
,,,,,,,,2058,30926,43400,18542,26226,47683,24132
,,,,,,,,2059,28964,40646,19369,27844,44552,22560
,,,,,,,,2060,25221,35394,17752,25238,39199,19677
,,,,,,,,2061,23504,32984,16094,22777,36655,18773
,,,,,,,,2062,21581,30286,15094,20932,33607,17346
,,,,,,,,2063,19277,27054,13943,18946,30177,15909
,,,,,,,,2064,17508,24570,12836,17453,27608,14997
,,,,,,,,2065,16257,22813,12157,16937,26005,14368
,,,,,,,,2066,15481,21727,11742,16397,25273,14143
,,,,,,,,2067,14989,21034,11583,16187,25013,14290
,,,,,,,,2068,14948,20978,11578,16349,25509,14439
,,,,,,,,2069,15310,21486,11841,16970,26809,14585
,,,,,,,,2070,16489,21184,12499,18503,30331,15421
,,,,,,,,2071,16743,22310,14014,19589,35546,17017
,,,,,,,,2072,17386,23878,15470,19801,38821,17985
,,,,,,,,2073,16113,22562,15985,18317,38325,17907
,,,,,,,,2074,15123,21440,15690,17046,37043,17517
,,,,,,,,2075,15382,21801,15416,16086,36167,17499
,,,,,,,,2076,16729,23555,15260,16292,36354,17665
,,,,,,,,2077,18226,25683,15300,17127,36441,17974
,,,,,,,,2078,19978,28182,15298,18008,35972,18057
,,,,,,,,2079,22866,32188,15315,19429,36198,18636
,,,,,,,,2080,25173,35326,15699,21544,38591,19891
,,,,,,,,2081,27135,38079,16889,23613,43089,21784
,,,,,,,,2082,30836,43272,18582,26045,48333,24108
,,,,,,,,2083,28972,40658,19517,27443,45979,22713
,,,,,,,,2084,25257,35443,18078,24927,40999,19957
,,,,,,,,2085,23606,33127,16482,22521,38818,18861
,,,,,,,,2086,21689,30436,15476,21026,36002,17660
,,,,,,,,2087,19464,27316,14396,19241,32616,16255
,,,,,,,,2088,17686,24820,13320,17926,30264,15428
,,,,,,,,2089,16354,22950,12734,17050,28666,14803
,,,,,,,,2090,15476,21720,12359,16516,28095,14676
,,,,,,,,2091,14998,21047,12248,16333,28033,14824
,,,,,,,,2092,14998,21047,12267,16558,28639,14956
,,,,,,,,2093,15377,21580,12585,17208,30003,15077
,,,,,,,,2094,16485,21462,13258,18824,33593,16053
,,,,,,,,2095,16614,22499,14798,19885,38905,17600
,,,,,,,,2096,17256,23983,16373,20323,42287,18773
,,,,,,,,2097,16191,22848,16871,18959,41675,18904
,,,,,,,,2098,15500,22103,16482,17809,40244,18781
,,,,,,,,2099,15605,22342,16209,16962,39053,19062
,,,,,,,,2100,16746,23859,16025,17288,38775,19373
,,,,,,,,2101,18290,25895,15983,17880,38408,19616
,,,,,,,,2102,20141,28295,15907,18566,37474,19728
,,,,,,,,2103,23027,32239,15825,19947,37653,20280
,,,,,,,,2104,25194,35355,16158,22030,39956,21630
,,,,,,,,2105,27333,38357,17281,24015,44622,23629
,,,,,,,,2106,31000,43503,19022,26462,50008,25751
,,,,,,,,2107,29070,40796,20140,27766,47664,24301
,,,,,,,,2108,25334,35551,18699,25332,42733,21491
,,,,,,,,2109,23715,33280,17126,22890,40412,20271
,,,,,,,,2110,21843,30653,16155,21441,37384,18869
,,,,,,,,2111,19675,27611,14983,19478,33834,17387
,,,,,,,,2112,17861,25064,13912,18080,31596,16478
,,,,,,,,2113,16394,23005,13321,17337,30091,15970
,,,,,,,,2114,15541,21811,12961,16803,29541,15660
,,,,,,,,2115,15021,21080,12872,16584,29491,15797
,,,,,,,,2116,15003,21054,12901,16679,30071,15891
,,,,,,,,2117,15301,21473,13188,17335,31415,15956
,,,,,,,,2118,16317,21018,13908,18817,34914,16798
,,,,,,,,2119,16548,21912,15469,19998,40254,18391
,,,,,,,,2120,17063,23131,17096,20263,43581,19666
,,,,,,,,2121,16142,22105,17434,19096,42861,19604
,,,,,,,,2122,15460,21345,17052,18229,41180,19241
,,,,,,,,2123,15760,21863,16606,17324,40033,19114
,,,,,,,,2124,16989,23659,16333,17584,39563,19176
,,,,,,,,2125,18628,25978,16158,18356,38926,19340
,,,,,,,,2126,20623,28827,16012,19338,38084,19292
,,,,,,,,2127,23452,32904,15847,20768,38222,19736
,,,,,,,,2128,25750,36136,16174,22841,40641,20864
,,,,,,,,2129,27646,38797,17263,24824,45102,22767
,,,,,,,,2130,30830,43264,18971,27324,49841,24886
,,,,,,,,2131,28935,40605,20037,28877,47152,23549
,,,,,,,,2132,25209,35376,18631,26410,42073,20979
,,,,,,,,2133,23613,33137,17047,24035,39579,19849
,,,,,,,,2134,21770,30551,16047,22473,36582,18508
,,,,,,,,2135,19507,27376,14971,20537,33275,17084
,,,,,,,,2136,17772,24940,13877,19195,30974,16160
,,,,,,,,2137,16461,23100,13256,18202,29263,15399
,,,,,,,,2138,15684,22011,12882,17671,28730,15140
,,,,,,,,2139,15177,21299,12755,17479,28698,15260
,,,,,,,,2140,15163,21278,12769,17579,29377,15405
,,,,,,,,2141,15433,21659,13031,18174,30757,15631
,,,,,,,,2142,16374,21311,13728,19846,34324,16547
,,,,,,,,2143,16713,22568,15214,21114,39613,18209
,,,,,,,,2144,17257,24060,16737,21640,43352,19111
,,,,,,,,2145,16146,22914,17289,20059,42868,19009
,,,,,,,,2146,15360,22105,16952,18587,41170,18535
,,,,,,,,2147,15573,22552,16392,17195,40047,18520
,,,,,,,,2148,16721,24157,16137,17293,39463,18741
,,,,,,,,2149,18216,26168,15927,17768,39080,18886
,,,,,,,,2150,20181,28718,15732,18513,38295,18828
,,,,,,,,2151,23127,32482,15552,19724,38613,19025
,,,,,,,,2152,25384,35622,15845,21786,40909,19957
,,,,,,,,2153,27349,38380,16864,23592,44823,21655
,,,,,,,,2154,30610,42958,18274,25725,48937,23791
,,,,,,,,2155,28517,40019,19226,27038,45803,22515
,,,,,,,,2156,24742,34723,17700,24609,40438,19808
,,,,,,,,2157,23147,32483,16087,22372,37968,18685
,,,,,,,,2158,21435,30079,15160,21125,35294,17554
,,,,,,,,2159,19416,27249,14241,19664,32474,16206
,,,,,,,,2160,17830,25021,13346,18473,30347,15338
,,,,,,,,2161,17107,24007,12818,17872,29886,15411
,,,,,,,,2162,15762,22121,12792,17581,28515,14787
,,,,,,,,2163,15260,21415,12493,17086,28302,15013
,,,,,,,,2164,14964,21000,12493,17142,28273,14926
,,,,,,,,2165,14889,20895,12545,17263,28641,14772
,,,,,,,,2166,14950,18890,12793,17908,30255,15078
,,,,,,,,2167,13472,17709,13456,17292,32508,15636
,,,,,,,,2168,12908,17436,14236,17438,35044,16021
,,,,,,,,2169,13229,18063,14856,17125,37394,16630
,,,,,,,,2170,14220,19481,15407,16799,39343,17319
,,,,,,,,2171,15343,20877,15887,16540,40339,17840
,,,,,,,,2172,17539,23165,16138,17110,41484,18449
,,,,,,,,2173,20155,25553,16294,17907,42026,18834
,,,,,,,,2174,21646,27762,16300,18930,41246,18717
,,,,,,,,2175,22865,31139,16138,20267,40931,18852
,,,,,,,,2176,23460,32923,16163,21884,41528,18995
,,,,,,,,2177,24366,34194,16553,22728,43648,19768
,,,,,,,,2178,26535,37239,17405,23806,45458,20644
,,,,,,,,2179,28064,39384,18020,24820,46408,21648
,,,,,,,,2180,26995,37884,18172,25004,44674,21052
,,,,,,,,2181,25365,35595,17476,24046,42157,20044
,,,,,,,,2182,23542,33037,16608,22791,39303,19022
,,,,,,,,2183,21265,29843,15523,20937,35819,17634
,,,,,,,,2184,18816,26406,14296,19181,32615,16223
,,,,,,,,2185,19232,26990,12463,18019,24560,16997
,,,,,,,,2186,17880,25092,11418,16534,22728,15748
,,,,,,,,2187,17254,24215,11019,15744,22180,15340
,,,,,,,,2188,16518,23162,10824,15463,21922,14930
,,,,,,,,2189,15280,21380,10774,14947,21683,14518
,,,,,,,,2190,13708,19468,10667,14118,22212,14573
,,,,,,,,2191,12122,17565,10914,13623,23341,14829
,,,,,,,,2192,11579,17029,11443,14034,25292,15246
,,,,,,,,2193,12397,18309,12249,15492,27642,16378
,,,,,,,,2194,14010,20601,13111,17264,30285,17733
,,,,,,,,2195,15873,23210,13944,19263,32347,19136
,,,,,,,,2196,18076,26316,14763,21424,34025,20531
,,,,,,,,2197,20706,30081,15629,23543,35648,21992
,,,,,,,,2198,22698,32933,16239,25472,35775,22623
,,,,,,,,2199,25034,36161,16444,26902,35761,23305
,,,,,,,,2200,27587,39505,16613,28107,36312,23790
,,,,,,,,2201,29688,41932,16805,28844,37357,24334
,,,,,,,,2202,29594,41531,16857,27872,37180,24120
,,,,,,,,2203,30344,42584,16789,26975,38236,24830
,,,,,,,,2204,29386,41239,16975,27307,37589,24530
,,,,,,,,2205,28188,39557,16657,26898,35598,23520
,,,,,,,,2206,26591,37317,15686,24808,33306,22495
,,,,,,,,2207,23592,33107,14462,22458,29750,20638
,,,,,,,,2208,20484,28745,13071,20446,26187,18891
,,,,,,,,2209,17375,24384,11772,18367,22171,16184
,,,,,,,,2210,16690,23422,10559,16513,21217,15624
,,,,,,,,2211,16124,22627,10296,16005,20809,15031
,,,,,,,,2212,15783,22132,10254,15905,21185,14831
,,,,,,,,2213,15168,21197,10523,15982,22131,14756
,,,,,,,,2214,14737,20922,11041,15930,24103,15450
,,,,,,,,2215,14719,21163,12028,16383,27084,16543
,,,,,,,,2216,15828,22929,13177,17909,30194,17904
,,,,,,,,2217,16369,23685,14333,19610,31591,18599
,,,,,,,,2218,16632,24067,14838,20584,31987,18820
,,,,,,,,2219,17871,26003,15072,21418,32999,19648
,,,,,,,,2220,19531,28453,15635,23159,34347,20717
,,,,,,,,2221,21136,30680,16308,24849,35467,21676
,,,,,,,,2222,22614,32723,16801,26150,35671,22084
,,,,,,,,2223,24988,36009,16969,27500,36588,23053
,,,,,,,,2224,28585,40865,17330,29439,39026,24716
,,,,,,,,2225,32004,45222,17958,31684,42150,25970
,,,,,,,,2226,33357,46811,18534,33025,44316,26581
,,,,,,,,2227,29868,41916,18348,32400,40568,24122
,,,,,,,,2228,25644,35987,16588,29066,35226,21025
,,,,,,,,2229,24986,35065,15123,26348,33417,20174
,,,,,,,,2230,23695,33253,14310,24122,31062,19254
,,,,,,,,2231,21171,29711,13133,21488,27804,17678
,,,,,,,,2232,19017,26687,11970,19388,25136,16702
,,,,,,,,2233,17584,24678,11248,18111,23226,15760
,,,,,,,,2234,16953,23792,10778,17011,22263,15295
,,,,,,,,2235,16330,22916,10490,16324,21692,14788
,,,,,,,,2236,15756,22081,10433,16086,21893,14640
,,,,,,,,2237,15239,21296,10619,16129,22712,14532
,,,,,,,,2238,14553,20724,11072,16164,24625,15137
,,,,,,,,2239,14592,21082,11999,16624,27441,16353
,,,,,,,,2240,15733,22828,13105,18231,30506,17760
,,,,,,,,2241,16203,23539,14161,19780,31809,18537
,,,,,,,,2242,16479,23926,14796,20545,32339,18716
,,,,,,,,2243,17764,25760,15152,21150,33232,19600
,,,,,,,,2244,19135,27715,15731,22811,34590,20516
,,,,,,,,2245,20494,29711,16371,24593,35812,21279
,,,,,,,,2246,22084,31700,16956,25999,35998,21830
,,,,,,,,2247,24672,35016,17282,27405,37004,22751
,,,,,,,,2248,28321,39958,17901,29333,39487,24432
,,,,,,,,2249,31558,44459,18833,31590,42597,26526
,,,,,,,,2250,32966,46262,19655,32877,44793,28164
,,,,,,,,2251,29764,41768,19616,32321,40849,25800
,,,,,,,,2252,25803,36210,17811,28801,35380,22325
,,,,,,,,2253,25209,35377,16070,26057,33471,21308
,,,,,,,,2254,23993,33670,15025,23666,31026,20315
,,,,,,,,2255,21524,30205,13765,21221,27798,18708
,,,,,,,,2256,19320,27114,12501,19208,25127,17470
,,,,,,,,2257,17618,24725,11619,17739,23317,16484
,,,,,,,,2258,16704,23443,11121,16667,22316,15930
,,,,,,,,2259,16203,22738,10803,15955,21735,15407
,,,,,,,,2260,15775,22133,10661,15782,21920,15254
,,,,,,,,2261,15106,21175,10855,15741,22679,15119
,,,,,,,,2262,14828,20924,11266,15638,24637,15760
,,,,,,,,2263,15075,21406,12198,15897,27662,16852
,,,,,,,,2264,16196,23104,13378,17252,30851,18159
,,,,,,,,2265,16560,23880,14497,18620,32085,18836
,,,,,,,,2266,16882,24488,15076,19701,32685,18946
,,,,,,,,2267,18240,26375,15545,20908,33617,19828
,,,,,,,,2268,19938,28687,16194,22823,34888,21096
,,,,,,,,2269,21586,31110,16807,24812,35965,22090
,,,,,,,,2270,23374,33691,17359,26425,36116,22669
,,,,,,,,2271,26000,37357,17695,27977,36939,23568
,,,,,,,,2272,29790,42500,18343,29989,39301,25216
,,,,,,,,2273,33250,46970,19252,32235,42238,26777
,,,,,,,,2274,34585,48534,20027,33409,44486,28082
,,,,,,,,2275,31178,43753,20056,32772,40674,25566
,,,,,,,,2276,27064,37979,18265,29420,35483,22271
,,,,,,,,2277,26504,37195,16456,26810,33462,21435
,,,,,,,,2278,25153,35297,15386,24599,31035,20529
,,,,,,,,2279,22589,31700,14038,22196,27932,18883
,,,,,,,,2280,20213,28365,12753,20129,25264,17676
,,,,,,,,2281,18511,25978,11851,18588,23333,16640
,,,,,,,,2282,17513,24578,11244,17563,22322,16036
,,,,,,,,2283,16795,23569,10908,16973,21742,15509
,,,,,,,,2284,16375,22960,10784,16790,21916,15366
,,,,,,,,2285,15694,21935,10944,16889,22598,15269
,,,,,,,,2286,14853,21103,11304,16927,24634,15904
,,,,,,,,2287,14976,21906,12263,17120,27742,17095
,,,,,,,,2288,16311,24560,13452,18231,30706,18435
,,,,,,,,2289,17008,25612,14620,19750,31957,19229
,,,,,,,,2290,17721,26452,15226,20893,32522,19499
,,,,,,,,2291,19238,28479,15665,21955,33691,20361
,,,,,,,,2292,21341,31227,16367,23890,35109,21682
,,,,,,,,2293,23333,33827,17089,25856,36152,22551
,,,,,,,,2294,25305,36598,17719,27430,36293,23227
,,,,,,,,2295,28311,40781,17890,28612,37029,23907
,,,,,,,,2296,32387,46267,18260,29928,39328,25253
,,,,,,,,2297,36045,50864,18942,31580,42193,26933
,,,,,,,,2298,37475,52590,19591,32464,44279,28597
,,,,,,,,2299,33777,47400,19533,31816,40817,26270
,,,,,,,,2300,28972,40658,17988,28932,35580,23018
,,,,,,,,2301,27829,39054,16406,26752,33817,22090
,,,,,,,,2302,26150,36698,15375,25068,31596,20980
,,,,,,,,2303,23355,32775,14142,22516,28481,19247
,,,,,,,,2304,20831,29234,12880,20305,25713,17919
,,,,,,,,2305,19202,26947,12051,18854,23852,16886
,,,,,,,,2306,18087,25383,11517,17803,22760,16200
,,,,,,,,2307,17273,24241,11148,17122,22057,15665
,,,,,,,,2308,16707,23412,11005,17011,22147,15436
,,,,,,,,2309,16053,22476,11119,17050,22822,15374
,,,,,,,,2310,15366,21833,11505,16900,24682,15998
,,,,,,,,2311,15345,22168,12357,17287,27562,17065
,,,,,,,,2312,16510,24067,13506,18831,30768,18463
,,,,,,,,2313,17277,25328,14734,20473,32322,19319
,,,,,,,,2314,18073,26458,15341,21402,32865,19476
,,,,,,,,2315,19806,28898,15718,22410,33921,20327
,,,,,,,,2316,22068,31915,16496,24410,35005,21789
,,,,,,,,2317,24203,34866,17109,26332,35802,22677
,,,,,,,,2318,26342,37909,17438,27867,35373,23146
,,,,,,,,2319,29394,42127,17410,29201,35604,23618
,,,,,,,,2320,33548,47828,17599,30863,37263,25215
,,,,,,,,2321,37352,52712,18183,32611,39700,26956
,,,,,,,,2322,38691,54296,18757,32972,41582,28471
,,,,,,,,2323,34745,48759,18790,31611,38100,26340
,,,,,,,,2324,29694,41671,17121,28606,33208,22867
,,,,,,,,2325,28071,39393,15689,26256,31519,21911
,,,,,,,,2326,26240,36825,14846,24392,29512,20898
,,,,,,,,2327,23551,33050,13679,22246,26856,19120
,,,,,,,,2328,21260,29836,12555,20507,24620,17855
,,,,,,,,2329,20178,28317,11909,19326,24170,17821
,,,,,,,,2330,18327,25720,11622,18612,22401,16468
,,,,,,,,2331,17722,24869,11080,17556,21907,16049
,,,,,,,,2332,16934,23744,10958,17270,21670,15440
,,,,,,,,2333,15711,21997,10894,16746,21540,15000
,,,,,,,,2334,14251,20367,10838,15940,22208,15275
,,,,,,,,2335,12902,18876,11240,15564,23827,15471
,,,,,,,,2336,12853,19214,11944,16251,25877,15963
,,,,,,,,2337,13871,20945,12844,17675,28457,17175
,,,,,,,,2338,16181,24068,13991,19823,31045,18739
,,,,,,,,2339,18772,27458,14910,22019,33136,19960
,,,,,,,,2340,21764,31590,15923,24429,34676,21647
,,,,,,,,2341,24888,35915,16633,26665,36303,23059
,,,,,,,,2342,26990,38892,17367,28446,36499,23472
,,,,,,,,2343,29493,42363,17558,29423,36767,24025
,,,,,,,,2344,32248,46045,17695,30238,37611,24295
,,,,,,,,2345,34294,48447,17822,30858,38814,24975
,,,,,,,,2346,33877,47542,17684,29606,38357,24646
,,,,,,,,2347,34235,48044,17437,27926,39192,25458
,,,,,,,,2348,32871,46129,17638,27593,38193,25127
,,,,,,,,2349,31145,43706,17239,26409,36102,24096
,,,,,,,,2350,29289,41102,16221,24471,33758,23035
,,,,,,,,2351,26159,36711,15022,22687,30395,21220
,,,,,,,,2352,22914,32157,13650,20796,27008,19403
,,,,,,,,2353,16322,22905,10577,16286,22919,12950
,,,,,,,,2354,14873,20872,9933,14855,21572,12127
,,,,,,,,2355,14346,20132,9625,14137,21398,12042
,,,,,,,,2356,14017,19646,9644,13982,21454,11894
,,,,,,,,2357,13026,17745,9709,13763,21872,11942
,,,,,,,,2358,11864,15499,9934,12958,23293,12283
,,,,,,,,2359,9403,13128,10379,11970,25157,12615
,,,,,,,,2360,9000,12923,10998,12076,27569,12912
,,,,,,,,2361,9567,13934,11651,12263,29372,13512
,,,,,,,,2362,10620,15430,12157,13056,30754,14344
,,,,,,,,2363,11692,16909,12598,14075,31375,15023
,,,,,,,,2364,13642,19743,12957,15461,32293,15795
,,,,,,,,2365,15255,22238,13304,16926,32954,16563
,,,,,,,,2366,16800,24522,13559,18217,32528,16897
,,,,,,,,2367,18837,27376,13581,19366,32473,17311
,,,,,,,,2368,21213,30499,13708,20939,32733,17823
,,,,,,,,2369,23208,32653,13954,22533,34140,18543
,,,,,,,,2370,23304,32704,14263,23053,34406,18493
,,,,,,,,2371,24660,34608,14396,23528,36147,19223
,,,,,,,,2372,25646,35990,15026,24902,36532,19387
,,,,,,,,2373,25319,35530,14925,24151,34512,18581
,,,,,,,,2374,23317,32722,13810,21918,31168,17160
,,,,,,,,2375,20774,29155,12470,19743,27650,15476
,,,,,,,,2376,18107,25410,11265,17758,24443,14056
,,,,,,,,2377,15268,21428,10219,15714,21095,12047
,,,,,,,,2378,14420,20236,9348,14175,20464,11819
,,,,,,,,2379,13915,19528,9247,13775,20347,11586
,,,,,,,,2380,13907,19492,9337,13796,21021,11759
,,,,,,,,2381,13314,18310,9767,14243,22693,12099
,,,,,,,,2382,12875,17658,10748,14401,25986,13402
,,,,,,,,2383,13057,18246,11940,14223,29611,14700
,,,,,,,,2384,14204,20237,12852,14714,32217,15528
,,,,,,,,2385,13819,19967,13305,14858,32416,15625
,,,,,,,,2386,13631,19764,13320,14544,31982,15521
,,,,,,,,2387,14462,20837,13200,14576,31966,15755
,,,,,,,,2388,16142,23064,13381,15428,32662,16218
,,,,,,,,2389,17553,25101,13611,16640,32787,16516
,,,,,,,,2390,19003,27120,13689,17879,32300,16653
,,,,,,,,2391,21432,30522,13586,19239,32553,17129
,,,,,,,,2392,25002,35664,13864,21690,34641,18290
,,,,,,,,2393,28074,39481,14845,24710,37374,19967
,,,,,,,,2394,29239,41032,15799,26784,39620,21108
,,,,,,,,2395,26655,37407,16010,26840,37453,19432
,,,,,,,,2396,24250,34031,15040,24977,33624,17112
,,,,,,,,2397,23821,33430,13650,21943,31888,16539
,,,,,,,,2398,21948,30801,12598,20464,29003,15264
,,,,,,,,2399,19416,27249,11431,18943,25921,13886
,,,,,,,,2400,17456,24498,10504,16397,23914,12991
