,biomass,biomass,conventional_hydroelectric,geothermal,geothermal,hydroelectric_pumped_storage,hydroelectric_pumped_storage,onshore_wind_turbine,small_hydroelectric,small_hydroelectric,solar_photovoltaic,biomass,biomass,conventional_hydroelectric,geothermal,geothermal,hydroelectric_pumped_storage,hydroelectric_pumped_storage,onshore_wind_turbine,small_hydroelectric,small_hydroelectric,solar_photovoltaic,biomass,biomass,conventional_hydroelectric,geothermal,geothermal,onshore_wind_turbine,solar_photovoltaic,biomass,biomass,conventional_hydroelectric,geothermal,geothermal,hydroelectric_pumped_storage,hydroelectric_pumped_storage,nuclear,onshore_wind_turbine,solar_photovoltaic,biomass,biomass,conventional_hydroelectric,geothermal,geothermal,hydroelectric_pumped_storage,hydroelectric_pumped_storage,nuclear,onshore_wind_turbine,solar_photovoltaic,biomass,biomass,conventional_hydroelectric,hydroelectric_pumped_storage,hydroelectric_pumped_storage,onshore_wind_turbine,solar_photovoltaic,naturalgas_ccccsavgcf,new_onshore_wind,new_floating_offshore_wind,new_floating_offshore_wind,new_floating_offshore_wind,new_floating_offshore_wind,new_floating_offshore_wind,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,battery,nuclear,naturalgas_ccs100,naturalgas_ccccsavgcf,new_onshore_wind,new_onshore_wind,new_onshore_wind,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,battery,nuclear,naturalgas_ccs100,naturalgas_ccccsavgcf,new_onshore_wind,new_onshore_wind,new_onshore_wind,new_onshore_wind,new_onshore_wind,new_onshore_wind,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,battery,nuclear,naturalgas_ccs100,naturalgas_ccccsavgcf,new_onshore_wind,new_onshore_wind,new_onshore_wind,new_onshore_wind,new_onshore_wind,new_onshore_wind,new_onshore_wind,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,battery,nuclear,naturalgas_ccs100,naturalgas_ccccsavgcf,new_onshore_wind,new_floating_offshore_wind,new_floating_offshore_wind,new_floating_offshore_wind,new_utility_pv,battery,nuclear,naturalgas_ccs100,naturalgas_ccccsavgcf,new_onshore_wind,new_onshore_wind,new_onshore_wind,new_onshore_wind,new_onshore_wind,new_onshore_wind,new_onshore_wind,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,battery,nuclear,naturalgas_ccs100,new_biogas_CCGT,new_biogas_CCGT,new_biogas_CCGT,new_biogas_CCGT,new_biogas_CCGT,new_biogas_CCGT
25,1,1,0.384,1,1,1,1,0.2931,1,1,0,1,1,0.384,1,1,1,1,0.473365314,1,1,0,1,1,0.291,1,1,0.180116641,0,1,1,0.326333333,1,1,1,1,1,0.053439733,0,1,1,0.291,1,1,1,1,1,0.3305,0,1,1,0.3595,1,1,0.566278982,0,1,1,0.005,0.1051,0.0251,0.028,0.0843,0,0,0,0,1,1,1,1,0.2282,0.1679,0.2979,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.7125,0.1187,0.5286,0.4237,0.3251,0.1672,0,0,0,0,0,0,0,0,1,1,1,1,0.2514,0.3045,0.2735,0.2049,0.2362,0.2397,0.1683,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.2152,0,0.0007,0.0255,0,1,1,1,1,0.705,0.6192,0.4829,0.6607,0.4146,0.7031,0.2329,0,0,0,0,0,1,1,1,1,1,1,1,1,1
26,1,1,0.384,1,1,1,1,0.3279,1,1,0,1,1,0.384,1,1,1,1,0.421246915,1,1,0,1,1,0.291,1,1,0.225411138,0,1,1,0.326333333,1,1,1,1,1,0.046722595,0,1,1,0.291,1,1,1,1,1,0.357,0,1,1,0.3595,1,1,0.528174941,0,1,1,0.002,0.0654,0.0172,0.0158,0.0786,0,0,0,0,1,1,1,1,0.1827,0.1761,0.2139,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.4638,0.1267,0.3759,0.4477,0.2738,0.1221,0,0,0,0,0,0,0,0,1,1,1,1,0.1604,0.2548,0.1996,0.1659,0.1773,0.2214,0.1534,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.2954,0,0,0.0225,0,1,1,1,1,0.7186,0.6555,0.59,0.6231,0.4692,0.6934,0.273,0,0,0,0,0,1,1,1,1,1,1,1,1,1
27,1,1,0.384,1,1,1,1,0.2597,1,1,0,1,1,0.384,1,1,1,1,0.347343023,1,1,0,1,1,0.291,1,1,0.314017936,0,1,1,0.326333333,1,1,1,1,1,0.027961679,0,1,1,0.291,1,1,1,1,1,0.2656,0,1,1,0.3595,1,1,0.433941748,0,1,1,0.0059,0.0694,0.0238,0.0181,0.0596,0,0,0,0,1,1,1,1,0.1525,0.2082,0.244,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.243,0.1862,0.2137,0.4355,0.2727,0.1157,0,0,0,0,0,0,0,0,1,1,1,1,0.1481,0.1812,0.1732,0.1316,0.1609,0.2892,0.1421,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.2752,0,0,0.0505,0,1,1,1,1,0.6843,0.6582,0.5919,0.5803,0.469,0.6619,0.2672,0,0,0,0,0,1,1,1,1,1,1,1,1,1
28,1,1,0.383,1,1,1,1,0.2646,1,1,0,1,1,0.383,1,1,1,1,0.187969668,1,1,0,1,1,0.291,1,1,0.361845122,0,1,1,0.325666667,1,1,1,1,1,0.018880776,0,1,1,0.291,1,1,1,1,1,0.292,0,1,1,0.359,1,1,0.376959177,0,1,1,0.0034,0.0375,0.0144,0.006,0.0361,0,0,0,0,1,1,1,1,0.0891,0.2439,0.1947,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.1042,0.192,0.1008,0.4418,0.2348,0.1144,0,0,0,0,0,0,0,0,1,1,1,1,0.1726,0.1201,0.1804,0.1099,0.167,0.3208,0.1382,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.3033,0,0.0017,0.0411,0,1,1,1,1,0.6703,0.6313,0.4937,0.5493,0.3768,0.6519,0.2287,0,0,0,0,0,1,1,1,1,1,1,1,1,1
29,1,1,0.383,1,1,1,1,0.2185,1,1,0,1,1,0.383,1,1,1,1,0.16109553,1,1,0,1,1,0.291,1,1,0.344211919,0,1,1,0.325666667,1,1,1,1,1,0.022059731,0,1,1,0.291,1,1,1,1,1,0.2705,0,1,1,0.359,1,1,0.34775317,0,1,1,0,0.0098,0.0075,0.0001,0.0313,0,0,0,0,1,1,1,1,0.0629,0.271,0.1351,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0086,0.2035,0.0681,0.3655,0.2053,0.1159,0,0,0,0,0,0,0,0,1,1,1,1,0.1981,0.1069,0.1938,0.0948,0.1862,0.3047,0.122,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.262,0,0.0173,0.0752,0,1,1,1,1,0.6987,0.6202,0.4454,0.4738,0.3053,0.5999,0.2027,0,0,0,0,0,1,1,1,1,1,1,1,1,1
30,1,1,0.383,1,1,1,1,0.1604,1,1,0,1,1,0.383,1,1,1,1,0.111694184,1,1,0,1,1,0.291,1,1,0.352177195,0.00144809,1,1,0.325333333,1,1,1,1,1,0.034933683,0.026551447,1,1,0.291,1,1,1,1,1,0.2397,0,1,1,0.359,1,1,0.344372867,0.167579902,1,1,0,0.5451,0.0063,0.4523,0.0953,0.3222,0.2958,0.3187,0.2985,1,1,1,1,0.0573,0.2207,0.1149,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0.2101,0.053,0.3134,0.2377,0.1864,0,0,0,0,0,0,0,0,1,1,1,1,0.1754,0.1289,0.1611,0.095,0.1512,0.2591,0.128,0.2345,0,0,0.213,0.2286,0,0,0,0.2214,0,0.2124,0,1,1,1,1,0.24,0,0,0.1462,0,1,1,1,1,0.6829,0.6192,0.4445,0.5383,0.3332,0.5957,0.2326,0.2316,0.2937,0.2584,0.274,0.2628,1,1,1,1,1,1,1,1,1
31,1,1,0.382,1,1,1,1,0.0203,1,1,0.2067,1,1,0.382,1,1,1,1,0.28796199,1,1,0.190613338,1,1,0.291,1,1,0.088068772,0.314085696,1,1,0.325,1,1,1,1,1,0.012737439,0.334718995,1,1,0.291,1,1,1,1,1,0.0508,0.1932,1,1,0.3585,1,1,0.098192027,0.432630939,1,1,0,0.3815,0.0004,0.2869,0.1142,0.6025,0.5957,0.6,0.5899,1,1,1,1,0.1572,0.1019,0.0895,0.2971,0.2859,0.3472,0.3512,0.2375,0.3331,0.3487,0.332,0.32,0.3342,1,1,1,1,0.0907,0.2304,0.1497,0.1167,0.2279,0.2094,0.3634,0.4717,0.364,0.454,0.4772,0.3609,0.4507,0.4792,1,1,1,1,0.0141,0.0405,0.0161,0.032,0.0304,0.1947,0.0297,0.5509,0.3905,0.4298,0.5679,0.5491,0.4048,0.4314,0.3931,0.5477,0.4096,0.5701,0.4352,1,1,1,1,0.0282,0,0.003,0.3453,0.3417,1,1,1,1,0.324,0.223,0.1287,0.1429,0.0651,0.1528,0.0456,0.5963,0.6399,0.6069,0.6017,0.6139,1,1,1,1,1,1,1,1,1
32,1,1,0.382,1,1,1,1,0.0116,1,1,0.4165,1,1,0.382,1,1,1,1,0.094061673,1,1,0.369499588,1,1,0.291,1,1,0.045351283,0.480788201,1,1,0.324666667,1,1,1,1,1,0.009529405,0.556232837,1,1,0.291,1,1,1,1,1,0.0195,0.3777,1,1,0.3585,1,1,0.16741023,0.583970157,1,1,0,0.3157,0,0.2276,0.0848,0.7673,0.7622,0.76,0.7562,1,1,1,1,0.0569,0.0764,0.0387,0.5262,0.5852,0.6003,0.6022,0.423,0.6063,0.5982,0.5798,0.5939,0.6057,1,1,1,1,0.0251,0.1405,0.0806,0.078,0.1375,0.0978,0.6296,0.6915,0.6299,0.6821,0.6882,0.6259,0.6815,0.6886,1,1,1,1,0.098,0.0089,0.0657,0.008,0.0914,0.0905,0.0085,0.7435,0.6246,0.6489,0.7635,0.7415,0.6158,0.653,0.6277,0.7419,0.6175,0.764,0.6568,1,1,1,1,0.0098,0,0.0079,0.2807,0.6202,1,1,1,1,0.2953,0.2152,0.1516,0.1204,0.1136,0.1746,0.0907,0.7842,0.8196,0.7847,0.7856,0.8102,1,1,1,1,1,1,1,1,1
33,1,1,0.382,1,1,1,1,0.002,1,1,0.5545,1,1,0.382,1,1,1,1,0.027197848,1,1,0.485391692,1,1,0.291,1,1,0.039468402,0.585404554,1,1,0.324666667,1,1,1,1,1,0.014583406,0.704156068,1,1,0.291,1,1,1,1,1,0.028,0.5091,1,1,0.3585,1,1,0.184848711,0.638300337,1,1,0.017,0.1852,0.0107,0.1251,0.0332,0.9221,0.9094,0.9177,0.9175,1,1,1,1,0.0205,0.0614,0.0426,0.6186,0.7197,0.7514,0.7589,0.5005,0.7674,0.7599,0.6786,0.7483,0.7695,1,1,1,1,0.0513,0.0874,0.086,0.0739,0.1249,0.0719,0.791,0.8116,0.792,0.7984,0.8035,0.7899,0.8015,0.8003,1,1,1,1,0.3059,0.002,0.2104,0.003,0.1873,0.0631,0.0084,0.833,0.7602,0.7805,0.845,0.8313,0.7448,0.7887,0.7631,0.8339,0.7522,0.8473,0.7917,1,1,1,1,0.0175,0.001,0.0383,0.0938,0.7715,1,1,1,1,0.37,0.2331,0.1778,0.0827,0.1117,0.2097,0.0985,0.851,0.8543,0.8487,0.8446,0.8599,1,1,1,1,1,1,1,1,1
34,1,1,0.382,1,1,1,1,0.0029,1,1,0.6828,1,1,0.382,1,1,1,1,0.01619025,1,1,0.589033543,1,1,0.291,1,1,0.076288595,0.681531796,1,1,0.324333333,1,1,1,1,1,0.00599287,0.82171577,1,1,0.291,1,1,1,1,1,0.137,0.6247,1,1,0.358,1,1,0.108789942,0.709051054,1,1,0.065,0.1574,0.0876,0.1032,0.0542,0.9377,0.9228,0.932,0.9349,1,1,1,1,0.0157,0.02,0.0248,0.6506,0.7595,0.8414,0.8474,0.5804,0.9159,0.8839,0.7019,0.9042,0.906,1,1,1,1,0,0.0589,0.0315,0.0438,0.0936,0.0728,0.9686,0.9104,0.9629,0.942,0.9007,0.9608,0.9412,0.903,1,1,1,1,0.3148,0.0026,0.2234,0.0038,0.1662,0.107,0.0093,0.9509,0.8646,0.8403,0.9629,0.9486,0.8066,0.8423,0.867,0.9446,0.7997,0.9702,0.8444,1,1,1,1,0.1038,0,0.0235,0.0925,0.8907,1,1,1,1,0.2451,0.2092,0.1474,0.0877,0.0921,0.1344,0.0651,0.9409,0.9343,0.9405,0.9368,0.924,1,1,1,1,1,1,1,1,1
35,1,1,0.381,1,1,1,1,0.0002,1,1,0.7138,1,1,0.381,1,1,1,1,0.025138354,1,1,0.650796581,1,1,0.291,1,1,0.062300483,0.705091912,1,1,0.324333333,1,1,1,1,1,0.014998879,0.865166385,1,1,0.291,1,1,1,1,1,0.1155,0.6702,1,1,0.358,1,1,0.094037116,0.708981622,1,1,0.071,0.3689,0.1504,0.332,0.1088,0.9528,0.9337,0.9425,0.9504,1,1,1,1,0.0138,0.0197,0.0604,0.7007,0.7656,0.8569,0.8607,0.7425,0.9384,0.8972,0.6662,0.9346,0.9244,1,1,1,1,0.0437,0.0345,0.0841,0.1365,0.1423,0.1117,0.9813,0.9395,0.9752,0.9624,0.9274,0.97,0.9571,0.9292,1,1,1,1,0.2184,0.0452,0.168,0.0575,0.1174,0.1275,0.0649,0.967,0.8814,0.8528,0.9835,0.9617,0.8324,0.857,0.8889,0.9601,0.8226,0.9859,0.8644,1,1,1,1,0.0885,0.0006,0.0416,0.1151,0.9319,1,1,1,1,0.0561,0.0566,0.0649,0.0769,0.0556,0.1094,0.0577,0.9443,0.8102,0.9232,0.9269,0.8933,1,1,1,1,1,1,1,1,1
36,1,1,0.381,1,1,1,1,0.0008,1,1,0.7287,1,1,0.381,1,1,1,1,0.05155485,1,1,0.669923548,1,1,0.291,1,1,0.095797853,0.70878891,1,1,0.323666667,1,1,1,1,1,0.034303192,0.879466339,1,1,0.291,1,1,1,1,1,0.2011,0.6835,1,1,0.358,1,1,0.203923244,0.69871359,1,1,0.1085,0.6824,0.1977,0.7217,0.2843,0.9561,0.9426,0.9496,0.9526,1,1,1,1,0.0541,0.0432,0.1017,0.7828,0.7699,0.8382,0.8442,0.8371,0.9542,0.8817,0.6499,0.946,0.9375,1,1,1,1,0.1308,0.0354,0.1822,0.1769,0.1571,0.092,0.9816,0.9437,0.98,0.9743,0.929,0.9777,0.9709,0.9255,1,1,1,1,0.4525,0.0573,0.3948,0.0682,0.2895,0.1732,0.1078,0.9862,0.9038,0.8517,0.9812,0.9814,0.8484,0.8565,0.9085,0.9762,0.8411,0.9837,0.8645,1,1,1,1,0.1929,0.0061,0.049,0.0649,0.9521,1,1,1,1,0.0479,0.0921,0.094,0.1737,0.0481,0.2077,0.035,0.9191,0.6929,0.8834,0.9054,0.8063,1,1,1,1,1,1,1,1,1
37,1,1,0.381,1,1,1,1,0.0012,1,1,0.7278,1,1,0.381,1,1,1,1,0.150719049,1,1,0.683051486,1,1,0.291,1,1,0.156029759,0.705088758,1,1,0.323666667,1,1,1,1,1,0.068431801,0.873831256,1,1,0.291,1,1,1,1,1,0.2603,0.6976,1,1,0.358,1,1,0.264628767,0.700472703,1,1,0.1065,0.9913,0.1856,0.9953,0.3024,0.9352,0.9296,0.9332,0.9435,1,1,1,1,0.1623,0.0817,0.1386,0.8445,0.8178,0.7731,0.8006,0.8593,0.9592,0.8699,0.6608,0.944,0.9452,1,1,1,1,0.3446,0.0518,0.397,0.189,0.1667,0.0997,0.9841,0.9518,0.9808,0.9827,0.9272,0.9795,0.9783,0.9229,1,1,1,1,0.6442,0.2685,0.5623,0.2245,0.46,0.223,0.2657,0.999,0.9069,0.8141,0.9814,0.9927,0.8451,0.8257,0.9005,0.9844,0.8422,0.9824,0.8493,1,1,1,1,0.278,0.0203,0.1418,0.128,0.9469,1,1,1,1,0.0146,0.0394,0.0794,0.1968,0.0616,0.3156,0.0667,0.8905,0.5811,0.8397,0.8842,0.6949,1,1,1,1,1,1,1,1,1
38,1,1,0.38,1,1,1,1,0.0123,1,1,0.7139,1,1,0.38,1,1,1,1,0.174749124,1,1,0.670568289,1,1,0.291,1,1,0.202590747,0.693090132,1,1,0.323333333,1,1,1,1,1,0.06883998,0.856195688,1,1,0.291,1,1,1,1,1,0.5117,0.689,1,1,0.3575,1,1,0.188178864,0.675162789,1,1,0.1068,1,0.1905,1,0.3233,0.9325,0.9239,0.9257,0.9372,1,1,1,1,0.1876,0.1516,0.2076,0.8351,0.8257,0.7636,0.7829,0.8297,0.9428,0.8357,0.6497,0.927,0.9253,1,1,1,1,0.504,0.1202,0.6088,0.3453,0.1914,0.1833,0.9794,0.9444,0.9771,0.9765,0.9127,0.973,0.9698,0.91,1,1,1,1,0.4199,0.2924,0.3988,0.2974,0.3934,0.2638,0.354,0.9785,0.8961,0.7934,0.9648,0.9706,0.8099,0.8201,0.8891,0.9684,0.8156,0.9716,0.8262,1,1,1,1,0.4263,0.0227,0.2326,0.2256,0.9291,1,1,1,1,0.0391,0.0306,0.064,0.2615,0.0756,0.2756,0.0712,0.8127,0.4973,0.8096,0.858,0.6229,1,1,1,1,1,1,1,1,1
39,1,1,0.38,1,1,1,1,0.1087,1,1,0.7097,1,1,0.38,1,1,1,1,0.149108533,1,1,0.650040167,1,1,0.291,1,1,0.240713524,0.672644227,1,1,0.323333333,1,1,1,1,1,0.085610396,0.822325832,1,1,0.291,1,1,1,1,1,0.6997,0.647,1,1,0.3575,1,1,0.166939072,0.614232406,1,1,0.1042,1,0.1942,1,0.3513,0.9181,0.9128,0.9167,0.9233,1,1,1,1,0.2182,0.1822,0.1898,0.8141,0.8055,0.7197,0.7552,0.8019,0.9282,0.7968,0.6654,0.9158,0.9165,1,1,1,1,0.6074,0.1671,0.6994,0.3724,0.4145,0.2004,0.9786,0.9135,0.9712,0.959,0.8691,0.9642,0.9508,0.8599,1,1,1,1,0.273,0.2967,0.3231,0.3278,0.3617,0.3416,0.3943,0.9409,0.8867,0.7545,0.9429,0.9324,0.7934,0.7808,0.8739,0.9299,0.803,0.9481,0.7984,1,1,1,1,0.3993,0.0122,0.2681,0.2822,0.9154,1,1,1,1,0.0683,0.0514,0.063,0.2683,0.0835,0.2304,0.0733,0.7292,0.472,0.7464,0.7939,0.5725,1,1,1,1,1,1,1,1,1
40,1,1,0.38,1,1,1,1,0.221,1,1,0.6845,1,1,0.38,1,1,1,1,0.084769305,1,1,0.602535262,1,1,0.291,1,1,0.303116775,0.631199393,1,1,0.323333333,1,1,1,1,1,0.054090329,0.736561931,1,1,0.291,1,1,1,1,1,0.7,0.5768,1,1,0.3575,1,1,0.177965549,0.506092194,1,1,0.2903,1,0.4313,1,0.4587,0.8498,0.8748,0.8711,0.8677,1,1,1,1,0.2023,0.1833,0.212,0.7759,0.7605,0.6576,0.7203,0.7642,0.8909,0.7385,0.6705,0.8946,0.885,1,1,1,1,0.687,0.1489,0.6974,0.3675,0.4816,0.345,0.9623,0.8737,0.955,0.9375,0.8119,0.9511,0.9311,0.7945,1,1,1,1,0.4001,0.0969,0.3939,0.1681,0.3908,0.3312,0.2237,0.8346,0.8523,0.6937,0.8655,0.8262,0.7574,0.6641,0.8335,0.8197,0.77,0.864,0.7446,1,1,1,1,0.4295,0.035,0.3138,0.3433,0.8915,1,1,1,1,0.0683,0.0949,0.1728,0.2476,0.0939,0.2993,0.0656,0.6004,0.3557,0.6377,0.685,0.4615,1,1,1,1,1,1,1,1,1
41,1,1,0.38,1,1,1,1,0.2191,1,1,0.6201,1,1,0.38,1,1,1,1,0.032123813,1,1,0.499572818,1,1,0.291,1,1,0.24947823,0.541165767,1,1,0.322666667,1,1,1,1,1,0.048475147,0.567051271,1,1,0.291,1,1,1,1,1,0.7236,0.4848,1,1,0.357,1,1,0.177212304,0.31941187,1,1,0.2368,1,0.3162,1,0.4198,0.6384,0.6992,0.6892,0.6655,1,1,1,1,0.1983,0.1043,0.209,0.6422,0.6223,0.5183,0.6079,0.6346,0.792,0.5914,0.605,0.8142,0.7948,1,1,1,1,0.7715,0.1199,0.6822,0.3095,0.3375,0.3726,0.9146,0.7571,0.905,0.8315,0.6771,0.9014,0.8322,0.6509,1,1,1,1,0.2756,0.0886,0.3033,0.1548,0.3369,0.1789,0.1921,0.6059,0.7351,0.5545,0.6604,0.5982,0.6228,0.5852,0.7143,0.5912,0.6349,0.6645,0.6194,1,1,1,1,0.4583,0.0438,0.2981,0.3041,0.842,1,1,1,1,0.0628,0.1075,0.1888,0.2241,0.1137,0.2925,0.1128,0.382,0.2172,0.4345,0.4745,0.2976,1,1,1,1,1,1,1,1,1
42,1,1,0.379,1,1,1,1,0.2706,1,1,0.4503,1,1,0.379,1,1,1,1,0.151736234,1,1,0.310206737,1,1,0.291,1,1,0.181965115,0.356494231,1,1,0.322333333,1,1,1,1,1,0.059702778,0.297861739,1,1,0.291,1,1,1,1,1,0.7923,0.3881,1,1,0.357,1,1,0.187654062,0.095881487,1,1,0.4273,1,0.4816,1,0.6185,0.3021,0.4054,0.3799,0.3439,1,1,1,1,0.2318,0.1058,0.239,0.3851,0.3589,0.3483,0.366,0.3828,0.5546,0.3438,0.4234,0.5878,0.5661,1,1,1,1,0.777,0.1297,0.7184,0.2863,0.284,0.2844,0.7213,0.4873,0.7109,0.6102,0.4274,0.7001,0.616,0.4038,1,1,1,1,0.289,0.1753,0.2998,0.216,0.3268,0.163,0.2277,0.2627,0.4752,0.3229,0.3314,0.2552,0.3557,0.3267,0.4656,0.2541,0.3652,0.3388,0.3594,1,1,1,1,0.5387,0.1041,0.2668,0.2383,0.6232,1,1,1,1,0.0687,0.1138,0.1757,0.3271,0.1377,0.405,0.1649,0.1197,0.0144,0.1416,0.1707,0.0648,1,1,1,1,1,1,1,1,1
43,1,1,0.379,1,1,1,1,0.2502,1,1,0.2066,1,1,0.379,1,1,1,1,0.433680007,1,1,0.059898665,1,1,0.291,1,1,0.206328683,0.08561971,1,1,0.322333333,1,1,1,1,1,0.059760317,0.001363834,1,1,0.291,1,1,1,1,1,0.853,0.2054,1,1,0.357,1,1,0.265228122,0,1,1,0.5318,1,0.6271,1,0.6834,0,0,0,0,1,1,1,1,0.3302,0.0885,0.2104,0,0,0.0004,0.0002,0,0.1923,0.0295,0.0013,0.239,0.2055,1,1,1,1,0.775,0.2951,0.6471,0.3075,0.3575,0.4575,0.397,0,0.387,0.2507,0,0.37,0.2616,0.0226,1,1,1,1,0.3054,0.27,0.2849,0.2468,0.2676,0.2472,0.2578,0,0.0172,0,0,0,0,0,0.0353,0,0,0,0,1,1,1,1,0.6585,0.1168,0.1521,0.1685,0.3478,1,1,1,1,0.1549,0.1809,0.2175,0.4326,0.2139,0.5372,0.3021,0,0,0,0,0,1,1,1,1,1,1,1,1,1
44,1,1,0.379,1,1,1,1,0.2199,1,1,0,1,1,0.379,1,1,1,1,0.471225986,1,1,0,1,1,0.291,1,1,0.390399196,0,1,1,0.322,1,1,1,1,1,0.090689854,0,1,1,0.291,1,1,1,1,1,0.8522,0,1,1,0.3565,1,1,0.306805814,0,1,1,0.654,1,0.7291,1,0.7097,0,0,0,0,1,1,1,1,0.4294,0.1144,0.3149,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.744,0.5022,0.5834,0.4514,0.4723,0.5732,0,0,0,0,0,0,0,0,1,1,1,1,0.1617,0.4035,0.1826,0.3816,0.169,0.4927,0.3958,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.6167,0.1206,0.096,0.1424,0,1,1,1,1,0.3434,0.3512,0.2895,0.5368,0.3242,0.6094,0.4695,0,0,0,0,0,1,1,1,1,1,1,1,1,1
45,1,1,0.379,1,1,1,1,0.2628,1,1,0,1,1,0.379,1,1,1,1,0.597296066,1,1,0,1,1,0.291,1,1,0.483887005,0,1,1,0.321666667,1,1,1,1,1,0.129719092,0,1,1,0.291,1,1,1,1,1,0.7067,0,1,1,0.3565,1,1,0.361862681,0,1,1,0.6424,1,0.7648,1,0.6574,0,0,0,0,1,1,1,1,0.4489,0.1204,0.2758,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.6965,0.6823,0.6439,0.522,0.5099,0.5405,0,0,0,0,0,0,0,0,1,1,1,1,0.0736,0.5264,0.1113,0.4717,0.1063,0.5919,0.3857,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.5451,0.0752,0.0854,0.1255,0,1,1,1,1,0.3831,0.4267,0.3524,0.5231,0.3988,0.604,0.5023,0,0,0,0,0,1,1,1,1,1,1,1,1,1
46,1,1,0.378,1,1,1,1,0.2419,1,1,0,1,1,0.378,1,1,1,1,0.690725733,1,1,0,1,1,0.29,1,1,0.495509916,0,1,1,0.321666667,1,1,1,1,1,0.137381557,0,1,1,0.29,1,1,1,1,1,0.5299,0,1,1,0.356,1,1,0.433270654,0,1,1,0.7049,1,0.8489,0.985,0.6271,0,0,0,0,1,1,1,1,0.4663,0.1396,0.328,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.624,0.6043,0.5761,0.6122,0.5786,0.4446,0,0,0,0,0,0,0,0,1,1,1,1,0.1554,0.4298,0.1628,0.3897,0.1524,0.5203,0.3088,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.4901,0.0461,0.0894,0.1765,0,1,1,1,1,0.5437,0.5418,0.4635,0.5843,0.4584,0.6149,0.5516,0,0,0,0,0,1,1,1,1,1,1,1,1,1
47,1,1,0.378,1,1,1,1,0.2433,1,1,0,1,1,0.378,1,1,1,1,0.692506618,1,1,0,1,1,0.29,1,1,0.508272426,0,1,1,0.321,1,1,1,1,1,0.124681763,0,1,1,0.29,1,1,1,1,1,0.3481,0,1,1,0.3555,1,1,0.527093499,0,1,1,0.8013,1,0.8891,0.9621,0.5898,0,0,0,0,1,1,1,1,0.4511,0.3338,0.2656,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.6713,0.6724,0.5848,0.633,0.6107,0.4905,0,0,0,0,0,0,0,0,1,1,1,1,0.1007,0.3485,0.1337,0.3163,0.1486,0.5501,0.2398,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.3723,0.0349,0.1386,0.1789,0,1,1,1,1,0.6833,0.6759,0.6092,0.6155,0.5559,0.6579,0.5747,0,0,0,0,0,1,1,1,1,1,1,1,1,1
48,1,1,0.378,1,1,1,1,0.2746,1,1,0,1,1,0.378,1,1,1,1,0.675359536,1,1,0,1,1,0.29,1,1,0.538337204,0,1,1,0.321,1,1,1,1,1,0.094545049,0,1,1,0.29,1,1,1,1,1,0.3531,0,1,1,0.3555,1,1,0.538317355,0,1,1,0.7573,0.9911,0.7843,0.8752,0.5871,0,0,0,0,1,1,1,1,0.4262,0.4102,0.241,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.6797,0.6584,0.6009,0.6864,0.5369,0.4759,0,0,0,0,0,0,0,0,1,1,1,1,0.0842,0.2804,0.141,0.2248,0.168,0.3827,0.1774,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.334,0.0357,0.116,0.177,0,1,1,1,1,0.7286,0.7158,0.6493,0.6095,0.5909,0.6862,0.5823,0,0,0,0,0,1,1,1,1,1,1,1,1,1
