,ev_load_shifting_z1,ev_load_shifting_z2,ev_load_shifting_z3,ev_load_shifting_z4,ev_load_shifting_z5,ev_load_shifting_z6
1,0.383,0.387,0.449,0.313,0.335,0.376
2,0.309,0.299,0.393,0.255,0.259,0.351
3,0.287,0.248,0.375,0.23,0.235,0.344
4,0.279,0.227,0.367,0.215,0.222,0.33
5,0.272,0.211,0.362,0.217,0.212,0.335
6,0.286,0.209,0.403,0.299,0.231,0.462
7,0.41,0.32,0.485,0.398,0.358,0.481
8,0.458,0.401,0.532,0.469,0.391,0.537
9,0.525,0.475,0.605,0.572,0.455,0.665
10,0.656,0.593,0.707,0.692,0.578,0.736
11,0.705,0.706,0.757,0.751,0.638,0.758
12,0.71,0.756,0.782,0.787,0.66,0.801
13,0.736,0.795,0.809,0.808,0.698,0.775
14,0.7,0.808,0.801,0.805,0.677,0.766
15,0.68,0.806,0.812,0.813,0.677,0.793
16,0.692,0.817,0.848,0.828,0.701,0.852
17,0.735,0.847,0.826,0.763,0.747,0.833
18,0.698,0.746,0.812,0.729,0.648,0.849
19,0.714,0.725,0.816,0.722,0.66,0.869
20,0.739,0.722,0.812,0.697,0.676,0.863
21,0.716,0.696,0.777,0.647,0.665,0.823
22,0.66,0.641,0.709,0.578,0.616,0.746
23,0.582,0.57,0.63,0.498,0.537,0.639
24,0.484,0.484,0.525,0.393,0.434,0.438
25,0.329,0.368,0.397,0.291,0.304,0.366
26,0.28,0.28,0.356,0.245,0.257,0.332
27,0.259,0.239,0.334,0.221,0.232,0.311
28,0.252,0.215,0.33,0.213,0.22,0.321
29,0.273,0.21,0.352,0.239,0.233,0.345
30,0.318,0.232,0.43,0.357,0.278,0.546
31,0.509,0.387,0.548,0.483,0.473,0.578
32,0.564,0.491,0.585,0.525,0.523,0.569
33,0.564,0.527,0.6,0.552,0.538,0.573
34,0.566,0.554,0.628,0.6,0.558,0.621
35,0.596,0.609,0.663,0.642,0.609,0.639
36,0.608,0.646,0.683,0.668,0.634,0.638
37,0.602,0.669,0.699,0.694,0.645,0.665
38,0.611,0.699,0.726,0.73,0.672,0.666
39,0.618,0.734,0.754,0.769,0.708,0.717
40,0.659,0.78,0.801,0.806,0.768,0.769
41,0.699,0.826,0.772,0.739,0.828,0.758
42,0.688,0.726,0.774,0.709,0.708,0.735
43,0.662,0.705,0.753,0.674,0.673,0.681
44,0.613,0.663,0.715,0.626,0.607,0.717
45,0.621,0.628,0.688,0.595,0.62,0.69
46,0.579,0.591,0.631,0.534,0.581,0.621
47,0.508,0.525,0.562,0.46,0.505,0.545
48,0.437,0.45,0.494,0.384,0.424,0.444
49,0.352,0.37,0.422,0.306,0.327,0.372
50,0.3,0.296,0.378,0.258,0.27,0.336
51,0.276,0.252,0.354,0.232,0.242,0.314
52,0.267,0.227,0.35,0.222,0.229,0.322
53,0.287,0.22,0.371,0.249,0.243,0.348
54,0.33,0.24,0.445,0.369,0.289,0.546
55,0.522,0.397,0.551,0.494,0.493,0.575
56,0.576,0.501,0.595,0.535,0.547,0.57
57,0.573,0.535,0.608,0.562,0.568,0.57
58,0.569,0.564,0.634,0.61,0.593,0.625
59,0.597,0.62,0.67,0.652,0.651,0.644
60,0.607,0.657,0.693,0.674,0.682,0.65
61,0.601,0.677,0.706,0.696,0.698,0.67
62,0.606,0.703,0.736,0.732,0.73,0.69
63,0.612,0.738,0.765,0.771,0.766,0.745
64,0.645,0.782,0.81,0.808,0.827,0.801
65,0.685,0.83,0.776,0.746,0.887,0.79
66,0.669,0.732,0.78,0.715,0.742,0.766
67,0.642,0.71,0.752,0.678,0.703,0.707
68,0.595,0.668,0.716,0.633,0.638,0.737
69,0.603,0.635,0.692,0.601,0.653,0.707
70,0.564,0.597,0.633,0.539,0.614,0.639
71,0.497,0.53,0.565,0.466,0.532,0.557
72,0.428,0.455,0.496,0.385,0.443,0.457
73,0.344,0.369,0.423,0.307,0.346,0.381
74,0.294,0.297,0.378,0.259,0.289,0.346
75,0.272,0.253,0.356,0.232,0.259,0.322
76,0.264,0.227,0.351,0.223,0.244,0.33
77,0.284,0.221,0.372,0.251,0.254,0.356
78,0.329,0.243,0.448,0.368,0.298,0.562
79,0.522,0.398,0.563,0.492,0.51,0.59
80,0.575,0.498,0.6,0.527,0.571,0.582
81,0.567,0.528,0.609,0.552,0.594,0.588
82,0.558,0.555,0.631,0.601,0.622,0.641
83,0.586,0.612,0.665,0.642,0.684,0.662
84,0.589,0.647,0.677,0.664,0.715,0.658
85,0.581,0.666,0.689,0.69,0.73,0.677
86,0.582,0.695,0.71,0.726,0.764,0.692
87,0.587,0.727,0.731,0.759,0.802,0.743
88,0.626,0.768,0.772,0.79,0.871,0.806
89,0.664,0.811,0.746,0.729,0.93,0.796
90,0.661,0.712,0.742,0.697,0.763,0.772
91,0.636,0.691,0.716,0.66,0.724,0.714
92,0.593,0.652,0.686,0.618,0.656,0.741
93,0.607,0.622,0.673,0.588,0.666,0.712
94,0.565,0.586,0.617,0.532,0.622,0.637
95,0.497,0.523,0.55,0.462,0.539,0.56
96,0.432,0.452,0.487,0.385,0.449,0.449
97,0.347,0.369,0.417,0.306,0.351,0.378
98,0.298,0.296,0.373,0.258,0.292,0.341
99,0.274,0.252,0.351,0.231,0.261,0.318
100,0.266,0.225,0.346,0.221,0.246,0.326
101,0.286,0.218,0.37,0.248,0.257,0.351
102,0.332,0.241,0.449,0.367,0.3,0.556
103,0.527,0.398,0.562,0.494,0.514,0.587
104,0.575,0.5,0.586,0.529,0.572,0.583
105,0.567,0.531,0.595,0.552,0.594,0.582
106,0.562,0.554,0.613,0.596,0.625,0.628
107,0.585,0.607,0.643,0.635,0.687,0.648
108,0.592,0.639,0.657,0.656,0.716,0.643
109,0.582,0.656,0.667,0.678,0.731,0.663
110,0.585,0.683,0.69,0.714,0.763,0.682
111,0.592,0.713,0.712,0.744,0.789,0.729
112,0.63,0.747,0.75,0.765,0.84,0.766
113,0.671,0.78,0.721,0.694,0.883,0.743
114,0.663,0.679,0.72,0.665,0.724,0.714
115,0.639,0.661,0.697,0.631,0.688,0.66
116,0.594,0.626,0.669,0.596,0.627,0.691
117,0.607,0.6,0.657,0.575,0.64,0.666
118,0.569,0.574,0.609,0.519,0.601,0.595
119,0.5,0.513,0.546,0.448,0.522,0.527
120,0.431,0.44,0.481,0.373,0.436,0.427
121,0.342,0.358,0.41,0.295,0.337,0.359
122,0.292,0.286,0.367,0.249,0.283,0.326
123,0.269,0.244,0.346,0.224,0.254,0.305
124,0.26,0.218,0.341,0.213,0.239,0.313
125,0.279,0.211,0.361,0.241,0.25,0.337
126,0.324,0.234,0.437,0.357,0.295,0.53
127,0.515,0.389,0.552,0.482,0.504,0.561
128,0.566,0.487,0.578,0.52,0.56,0.552
129,0.559,0.519,0.581,0.538,0.58,0.546
130,0.55,0.536,0.594,0.571,0.605,0.59
131,0.573,0.582,0.626,0.616,0.651,0.603
132,0.578,0.62,0.637,0.644,0.674,0.596
133,0.564,0.644,0.642,0.667,0.682,0.61
134,0.567,0.669,0.66,0.697,0.703,0.627
135,0.57,0.697,0.673,0.728,0.725,0.677
136,0.603,0.734,0.699,0.751,0.774,0.719
137,0.638,0.769,0.675,0.683,0.818,0.704
138,0.628,0.671,0.675,0.654,0.687,0.683
139,0.599,0.65,0.652,0.62,0.647,0.631
140,0.557,0.614,0.626,0.584,0.586,0.661
141,0.566,0.588,0.617,0.567,0.598,0.64
142,0.533,0.565,0.578,0.517,0.561,0.581
143,0.474,0.511,0.522,0.452,0.493,0.51
144,0.408,0.442,0.458,0.395,0.419,0.45
145,0.363,0.388,0.409,0.33,0.351,0.339
146,0.281,0.315,0.348,0.267,0.267,0.321
147,0.264,0.264,0.329,0.242,0.244,0.289
148,0.245,0.237,0.313,0.22,0.222,0.273
149,0.238,0.215,0.311,0.224,0.211,0.298
150,0.262,0.22,0.353,0.309,0.235,0.373
151,0.355,0.318,0.422,0.411,0.341,0.485
152,0.477,0.422,0.52,0.525,0.452,0.588
153,0.578,0.538,0.596,0.622,0.553,0.635
154,0.624,0.626,0.652,0.713,0.616,0.751
155,0.702,0.734,0.711,0.777,0.711,0.715
156,0.653,0.774,0.691,0.772,0.684,0.721
157,0.64,0.772,0.698,0.802,0.698,0.762
158,0.659,0.81,0.715,0.832,0.737,0.728
159,0.634,0.83,0.721,0.851,0.735,0.779
160,0.681,0.863,0.764,0.869,0.79,0.769
161,0.672,0.882,0.697,0.757,0.788,0.681
162,0.605,0.735,0.663,0.709,0.626,0.709
163,0.629,0.706,0.676,0.714,0.656,0.757
164,0.673,0.72,0.696,0.7,0.682,0.734
165,0.635,0.694,0.656,0.647,0.644,0.716
166,0.595,0.645,0.609,0.59,0.603,0.636
167,0.516,0.58,0.543,0.512,0.517,0.565
168,0.452,0.505,0.475,0.43,0.445,0.442
169,0.358,0.279,0.261,0.209,0.275,0.196
170,0.256,0.197,0.185,0.135,0.191,0.12
171,0.171,0.122,0.137,0.094,0.126,0.132
172,0.181,0.096,0.143,0.096,0.128,0.121
173,0.172,0.094,0.14,0.109,0.118,0.127
174,0.189,0.095,0.188,0.153,0.129,0.232
175,0.333,0.164,0.289,0.249,0.215,0.37
176,0.507,0.271,0.42,0.367,0.342,0.509
177,0.678,0.385,0.551,0.476,0.457,0.639
178,0.813,0.497,0.629,0.534,0.553,0.637
179,0.776,0.531,0.639,0.553,0.539,0.667
180,0.785,0.557,0.649,0.569,0.571,0.697
181,0.799,0.572,0.653,0.572,0.591,0.692
182,0.77,0.572,0.628,0.549,0.574,0.651
183,0.715,0.542,0.59,0.518,0.542,0.657
184,0.693,0.515,0.577,0.51,0.53,0.636
185,0.686,0.503,0.55,0.477,0.522,0.604
186,0.664,0.467,0.558,0.505,0.514,0.732
187,0.785,0.523,0.634,0.566,0.629,0.734
188,0.791,0.566,0.641,0.567,0.632,0.753
189,0.793,0.574,0.63,0.536,0.627,0.659
190,0.684,0.537,0.505,0.433,0.539,0.447
191,0.52,0.414,0.401,0.34,0.408,0.385
192,0.446,0.334,0.326,0.258,0.34,0.224
193,0.287,0.234,0.207,0.154,0.213,0.161
194,0.221,0.146,0.162,0.114,0.16,0.136
195,0.193,0.109,0.146,0.099,0.136,0.135
196,0.193,0.098,0.149,0.103,0.133,0.147
197,0.21,0.103,0.168,0.144,0.141,0.19
198,0.282,0.133,0.293,0.263,0.191,0.447
199,0.62,0.292,0.48,0.421,0.413,0.6
200,0.801,0.446,0.546,0.445,0.554,0.533
201,0.702,0.44,0.468,0.382,0.499,0.436
202,0.575,0.371,0.401,0.335,0.426,0.431
203,0.556,0.333,0.422,0.364,0.428,0.486
204,0.598,0.372,0.442,0.382,0.477,0.47
205,0.574,0.379,0.427,0.371,0.463,0.473
206,0.571,0.372,0.42,0.364,0.464,0.464
207,0.551,0.362,0.413,0.359,0.453,0.489
208,0.568,0.36,0.435,0.383,0.469,0.542
209,0.628,0.389,0.465,0.408,0.517,0.569
210,0.659,0.411,0.511,0.455,0.545,0.62
211,0.702,0.463,0.535,0.474,0.592,0.599
212,0.679,0.472,0.529,0.469,0.568,0.608
213,0.678,0.473,0.529,0.452,0.562,0.551
214,0.623,0.45,0.438,0.377,0.511,0.423
215,0.499,0.367,0.357,0.295,0.399,0.31
216,0.372,0.28,0.268,0.208,0.29,0.235
217,0.285,0.198,0.208,0.149,0.216,0.169
218,0.221,0.141,0.162,0.109,0.163,0.143
219,0.192,0.105,0.146,0.096,0.141,0.143
220,0.192,0.095,0.149,0.1,0.139,0.154
221,0.21,0.099,0.169,0.134,0.146,0.198
222,0.279,0.13,0.291,0.254,0.198,0.448
223,0.614,0.281,0.481,0.407,0.43,0.602
224,0.805,0.43,0.548,0.436,0.574,0.53
225,0.704,0.431,0.469,0.376,0.507,0.437
226,0.581,0.364,0.403,0.331,0.426,0.433
227,0.561,0.328,0.425,0.361,0.421,0.485
228,0.608,0.37,0.446,0.381,0.464,0.474
229,0.585,0.378,0.431,0.371,0.451,0.474
230,0.583,0.372,0.426,0.365,0.453,0.46
231,0.563,0.363,0.42,0.363,0.443,0.489
232,0.582,0.363,0.443,0.387,0.462,0.54
233,0.646,0.394,0.469,0.413,0.505,0.566
234,0.669,0.416,0.513,0.458,0.533,0.616
235,0.717,0.466,0.537,0.478,0.585,0.595
236,0.69,0.476,0.53,0.474,0.56,0.604
237,0.692,0.478,0.531,0.461,0.554,0.553
238,0.641,0.458,0.439,0.38,0.505,0.427
239,0.507,0.369,0.359,0.294,0.395,0.311
240,0.379,0.279,0.268,0.211,0.285,0.231
241,0.295,0.202,0.206,0.153,0.206,0.167
242,0.23,0.144,0.162,0.112,0.154,0.14
243,0.2,0.108,0.145,0.098,0.131,0.14
244,0.2,0.098,0.148,0.103,0.129,0.151
245,0.217,0.102,0.168,0.137,0.137,0.194
246,0.29,0.133,0.291,0.264,0.187,0.44
247,0.632,0.291,0.481,0.417,0.438,0.595
248,0.831,0.438,0.55,0.443,0.565,0.536
249,0.728,0.439,0.47,0.375,0.506,0.442
250,0.596,0.364,0.404,0.319,0.425,0.438
251,0.57,0.318,0.426,0.346,0.417,0.493
252,0.613,0.356,0.449,0.372,0.468,0.475
253,0.583,0.37,0.434,0.362,0.461,0.478
254,0.577,0.363,0.427,0.357,0.466,0.465
255,0.553,0.355,0.419,0.356,0.459,0.489
256,0.569,0.357,0.439,0.378,0.477,0.54
257,0.628,0.386,0.464,0.402,0.525,0.569
258,0.651,0.405,0.513,0.452,0.548,0.616
259,0.709,0.46,0.541,0.474,0.598,0.594
260,0.692,0.472,0.536,0.468,0.573,0.604
261,0.696,0.472,0.539,0.456,0.567,0.551
262,0.645,0.453,0.441,0.375,0.517,0.41
263,0.512,0.363,0.36,0.29,0.408,0.299
264,0.383,0.275,0.269,0.207,0.291,0.23
265,0.292,0.197,0.206,0.148,0.215,0.165
266,0.226,0.139,0.161,0.109,0.16,0.139
267,0.197,0.104,0.145,0.095,0.136,0.14
268,0.196,0.095,0.148,0.1,0.134,0.151
269,0.212,0.099,0.167,0.134,0.142,0.195
270,0.282,0.129,0.292,0.254,0.193,0.449
271,0.62,0.282,0.48,0.411,0.423,0.607
272,0.813,0.433,0.548,0.438,0.571,0.535
273,0.716,0.433,0.473,0.371,0.51,0.437
274,0.592,0.36,0.407,0.324,0.428,0.435
275,0.572,0.322,0.429,0.351,0.426,0.488
276,0.623,0.361,0.455,0.381,0.476,0.47
277,0.599,0.379,0.439,0.372,0.462,0.473
278,0.596,0.373,0.433,0.367,0.465,0.457
279,0.576,0.365,0.426,0.364,0.455,0.48
280,0.596,0.365,0.449,0.386,0.472,0.533
281,0.657,0.392,0.47,0.406,0.516,0.562
282,0.668,0.407,0.514,0.452,0.53,0.618
283,0.708,0.461,0.538,0.475,0.584,0.6
284,0.681,0.473,0.531,0.471,0.56,0.611
285,0.678,0.476,0.53,0.457,0.557,0.558
286,0.627,0.455,0.433,0.381,0.503,0.421
287,0.495,0.371,0.356,0.298,0.415,0.307
288,0.368,0.283,0.267,0.21,0.305,0.231
289,0.286,0.2,0.205,0.15,0.23,0.166
290,0.22,0.141,0.159,0.11,0.172,0.14
291,0.191,0.106,0.143,0.097,0.146,0.14
292,0.191,0.096,0.145,0.101,0.142,0.15
293,0.207,0.101,0.165,0.134,0.149,0.193
294,0.274,0.131,0.283,0.25,0.2,0.442
295,0.593,0.277,0.464,0.413,0.414,0.595
296,0.777,0.435,0.534,0.452,0.568,0.528
297,0.688,0.447,0.462,0.386,0.51,0.433
298,0.571,0.375,0.4,0.339,0.431,0.429
299,0.553,0.337,0.423,0.37,0.434,0.482
300,0.598,0.379,0.445,0.388,0.479,0.465
301,0.572,0.386,0.428,0.375,0.463,0.466
302,0.57,0.375,0.421,0.367,0.464,0.45
303,0.555,0.365,0.414,0.363,0.449,0.47
304,0.577,0.363,0.435,0.383,0.465,0.522
305,0.637,0.389,0.455,0.401,0.506,0.553
306,0.652,0.403,0.496,0.443,0.522,0.603
307,0.69,0.452,0.517,0.464,0.571,0.581
308,0.662,0.462,0.51,0.46,0.545,0.591
309,0.661,0.463,0.512,0.448,0.541,0.544
310,0.611,0.445,0.427,0.383,0.49,0.409
311,0.502,0.375,0.356,0.305,0.404,0.298
312,0.383,0.29,0.282,0.236,0.308,0.289
313,0.36,0.236,0.259,0.196,0.278,0.199
314,0.26,0.185,0.183,0.126,0.191,0.123
315,0.175,0.114,0.136,0.088,0.126,0.136
316,0.185,0.09,0.142,0.091,0.129,0.125
317,0.175,0.089,0.138,0.095,0.118,0.131
318,0.191,0.091,0.199,0.148,0.129,0.255
319,0.371,0.158,0.298,0.256,0.242,0.397
320,0.542,0.269,0.423,0.377,0.368,0.536
321,0.716,0.392,0.554,0.491,0.485,0.668
322,0.858,0.511,0.634,0.545,0.586,0.654
323,0.825,0.541,0.649,0.566,0.571,0.68
324,0.849,0.572,0.663,0.579,0.601,0.703
325,0.868,0.584,0.667,0.58,0.616,0.693
326,0.833,0.579,0.64,0.554,0.593,0.642
327,0.773,0.548,0.6,0.519,0.554,0.629
328,0.747,0.518,0.585,0.499,0.535,0.608
329,0.728,0.498,0.547,0.462,0.522,0.566
330,0.673,0.45,0.556,0.488,0.502,0.691
331,0.799,0.507,0.631,0.548,0.622,0.69
332,0.796,0.548,0.633,0.551,0.623,0.715
333,0.797,0.558,0.625,0.529,0.618,0.634
334,0.691,0.522,0.509,0.434,0.533,0.443
335,0.534,0.415,0.408,0.348,0.407,0.388
336,0.468,0.342,0.34,0.28,0.348,0.299
337,0.388,0.324,0.38,0.244,0.32,0.303
338,0.275,0.222,0.3,0.157,0.208,0.265
339,0.244,0.151,0.279,0.134,0.178,0.256
340,0.235,0.132,0.274,0.128,0.164,0.252
341,0.232,0.127,0.272,0.136,0.155,0.257
342,0.242,0.129,0.307,0.192,0.165,0.35
343,0.355,0.196,0.404,0.312,0.25,0.533
344,0.555,0.339,0.521,0.432,0.424,0.551
345,0.608,0.435,0.562,0.483,0.475,0.649
346,0.686,0.497,0.605,0.536,0.547,0.643
347,0.669,0.535,0.616,0.557,0.543,0.665
348,0.687,0.561,0.63,0.587,0.572,0.687
349,0.69,0.589,0.625,0.589,0.584,0.639
350,0.646,0.583,0.586,0.566,0.556,0.602
351,0.6,0.558,0.57,0.566,0.523,0.63
352,0.627,0.572,0.592,0.59,0.55,0.64
353,0.642,0.602,0.58,0.554,0.563,0.614
354,0.613,0.546,0.583,0.547,0.529,0.654
355,0.656,0.555,0.614,0.566,0.573,0.688
356,0.682,0.572,0.639,0.573,0.595,0.681
357,0.664,0.576,0.631,0.548,0.592,0.693
358,0.664,0.554,0.609,0.511,0.597,0.626
359,0.583,0.506,0.533,0.429,0.52,0.515
360,0.468,0.415,0.427,0.309,0.409,0.32
361,0.306,0.279,0.304,0.188,0.26,0.262
362,0.255,0.179,0.266,0.148,0.213,0.235
363,0.232,0.144,0.252,0.133,0.19,0.231
364,0.229,0.131,0.257,0.142,0.187,0.259
365,0.256,0.146,0.28,0.181,0.208,0.287
366,0.297,0.177,0.342,0.279,0.25,0.466
367,0.481,0.301,0.467,0.408,0.403,0.554
368,0.595,0.423,0.517,0.45,0.498,0.507
369,0.568,0.446,0.487,0.424,0.467,0.457
370,0.516,0.413,0.461,0.414,0.427,0.475
371,0.531,0.418,0.477,0.448,0.456,0.479
372,0.532,0.45,0.473,0.464,0.463,0.464
373,0.513,0.462,0.465,0.475,0.462,0.464
374,0.505,0.476,0.464,0.497,0.463,0.466
375,0.503,0.499,0.475,0.523,0.471,0.499
376,0.53,0.527,0.504,0.559,0.504,0.561
377,0.592,0.578,0.531,0.559,0.563,0.595
378,0.609,0.556,0.55,0.564,0.563,0.606
379,0.618,0.567,0.559,0.558,0.564,0.601
380,0.612,0.555,0.57,0.548,0.547,0.629
381,0.626,0.557,0.578,0.528,0.572,0.63
382,0.604,0.533,0.542,0.466,0.553,0.516
383,0.487,0.45,0.451,0.365,0.443,0.429
384,0.4,0.352,0.381,0.283,0.356,0.333
385,0.308,0.266,0.313,0.203,0.266,0.273
386,0.259,0.193,0.276,0.162,0.22,0.247
387,0.237,0.157,0.262,0.147,0.198,0.242
388,0.239,0.144,0.27,0.157,0.198,0.271
389,0.276,0.16,0.304,0.202,0.227,0.307
390,0.34,0.195,0.393,0.316,0.28,0.516
391,0.585,0.343,0.541,0.462,0.482,0.615
392,0.709,0.481,0.586,0.506,0.588,0.558
393,0.639,0.502,0.54,0.478,0.547,0.495
394,0.558,0.468,0.508,0.477,0.498,0.518
395,0.564,0.483,0.526,0.518,0.528,0.522
396,0.565,0.521,0.524,0.54,0.54,0.506
397,0.548,0.539,0.522,0.559,0.532,0.508
398,0.543,0.561,0.525,0.582,0.541,0.513
399,0.542,0.584,0.538,0.609,0.553,0.547
400,0.567,0.615,0.568,0.645,0.589,0.612
401,0.628,0.665,0.586,0.621,0.648,0.632
402,0.634,0.614,0.602,0.618,0.618,0.639
403,0.642,0.619,0.604,0.604,0.613,0.631
404,0.634,0.601,0.61,0.59,0.587,0.657
405,0.647,0.597,0.617,0.566,0.607,0.665
406,0.626,0.57,0.573,0.499,0.586,0.542
407,0.506,0.483,0.477,0.391,0.466,0.451
408,0.413,0.377,0.405,0.304,0.374,0.346
409,0.318,0.288,0.334,0.224,0.279,0.283
410,0.269,0.215,0.297,0.18,0.229,0.254
411,0.245,0.174,0.281,0.163,0.206,0.249
412,0.244,0.16,0.285,0.172,0.205,0.279
413,0.279,0.174,0.316,0.218,0.236,0.315
414,0.341,0.212,0.406,0.337,0.293,0.528
415,0.581,0.366,0.552,0.482,0.503,0.628
416,0.704,0.5,0.595,0.525,0.606,0.575
417,0.637,0.523,0.55,0.501,0.557,0.512
418,0.557,0.492,0.52,0.502,0.506,0.537
419,0.567,0.509,0.539,0.542,0.54,0.543
420,0.568,0.547,0.543,0.568,0.552,0.531
421,0.552,0.568,0.536,0.584,0.548,0.534
422,0.549,0.587,0.545,0.61,0.56,0.537
423,0.549,0.613,0.558,0.638,0.573,0.57
424,0.576,0.644,0.592,0.674,0.613,0.635
425,0.638,0.695,0.607,0.647,0.678,0.65
426,0.642,0.636,0.621,0.639,0.635,0.652
427,0.649,0.64,0.623,0.623,0.628,0.638
428,0.641,0.62,0.628,0.607,0.601,0.658
429,0.654,0.612,0.634,0.583,0.619,0.657
430,0.63,0.585,0.593,0.514,0.598,0.535
431,0.509,0.497,0.493,0.407,0.477,0.443
432,0.417,0.393,0.419,0.322,0.381,0.339
433,0.322,0.305,0.347,0.241,0.289,0.28
434,0.271,0.23,0.307,0.196,0.235,0.251
435,0.248,0.19,0.29,0.177,0.211,0.247
436,0.248,0.173,0.296,0.184,0.21,0.279
437,0.285,0.186,0.327,0.227,0.239,0.317
438,0.346,0.221,0.415,0.351,0.297,0.531
439,0.586,0.382,0.563,0.496,0.511,0.637
440,0.704,0.516,0.614,0.543,0.613,0.572
441,0.641,0.542,0.573,0.524,0.571,0.509
442,0.566,0.517,0.543,0.534,0.527,0.529
443,0.581,0.544,0.566,0.579,0.574,0.532
444,0.583,0.584,0.568,0.607,0.597,0.515
445,0.566,0.609,0.566,0.634,0.605,0.515
446,0.564,0.639,0.576,0.667,0.632,0.519
447,0.563,0.671,0.591,0.703,0.659,0.551
448,0.59,0.71,0.628,0.742,0.71,0.609
449,0.65,0.762,0.642,0.706,0.784,0.635
450,0.648,0.692,0.654,0.691,0.698,0.635
451,0.655,0.692,0.657,0.672,0.691,0.632
452,0.645,0.669,0.66,0.653,0.659,0.652
453,0.657,0.656,0.661,0.611,0.668,0.658
454,0.634,0.615,0.618,0.55,0.637,0.545
455,0.515,0.529,0.515,0.437,0.508,0.454
456,0.424,0.42,0.453,0.356,0.406,0.377
457,0.346,0.339,0.385,0.279,0.315,0.31
458,0.29,0.267,0.336,0.227,0.256,0.271
459,0.26,0.219,0.314,0.199,0.223,0.264
460,0.259,0.194,0.316,0.199,0.221,0.288
461,0.288,0.199,0.343,0.235,0.243,0.335
462,0.358,0.232,0.431,0.361,0.308,0.523
463,0.569,0.391,0.555,0.49,0.5,0.571
464,0.646,0.501,0.598,0.546,0.569,0.583
465,0.647,0.555,0.608,0.573,0.594,0.547
466,0.599,0.571,0.594,0.595,0.574,0.554
467,0.602,0.602,0.615,0.639,0.608,0.573
468,0.62,0.645,0.634,0.659,0.646,0.562
469,0.614,0.662,0.642,0.687,0.656,0.57
470,0.614,0.694,0.661,0.723,0.677,0.564
471,0.603,0.725,0.68,0.758,0.693,0.629
472,0.655,0.773,0.73,0.799,0.763,0.644
473,0.677,0.813,0.714,0.733,0.798,0.684
474,0.682,0.721,0.731,0.715,0.715,0.689
475,0.681,0.712,0.71,0.668,0.697,0.608
476,0.603,0.656,0.659,0.616,0.602,0.598
477,0.592,0.614,0.643,0.579,0.588,0.601
478,0.574,0.579,0.61,0.532,0.566,0.547
479,0.516,0.524,0.546,0.457,0.499,0.466
480,0.432,0.442,0.478,0.374,0.406,0.41
481,0.364,0.361,0.436,0.303,0.326,0.328
482,0.297,0.286,0.384,0.241,0.251,0.32
483,0.283,0.237,0.372,0.22,0.236,0.308
484,0.274,0.215,0.361,0.198,0.221,0.292
485,0.264,0.192,0.357,0.203,0.21,0.326
486,0.299,0.2,0.414,0.296,0.244,0.415
487,0.413,0.308,0.505,0.412,0.36,0.55
488,0.57,0.433,0.621,0.544,0.496,0.612
489,0.663,0.555,0.703,0.65,0.582,0.725
490,0.766,0.67,0.785,0.749,0.686,0.757
491,0.777,0.76,0.816,0.793,0.714,0.761
492,0.773,0.796,0.825,0.795,0.723,0.761
493,0.761,0.797,0.833,0.819,0.728,0.768
494,0.763,0.825,0.848,0.843,0.744,0.748
495,0.739,0.844,0.848,0.847,0.739,0.715
496,0.715,0.848,0.84,0.828,0.735,0.683
497,0.702,0.838,0.788,0.742,0.732,0.686
498,0.688,0.725,0.793,0.724,0.645,0.725
499,0.72,0.726,0.803,0.713,0.678,0.748
500,0.73,0.715,0.807,0.709,0.676,0.725
501,0.687,0.704,0.771,0.653,0.639,0.719
502,0.673,0.651,0.734,0.601,0.624,0.693
503,0.628,0.599,0.67,0.527,0.574,0.585
504,0.501,0.509,0.547,0.403,0.455,0.415
505,0.298,0.245,0.275,0.174,0.274,0.236
506,0.239,0.166,0.231,0.136,0.221,0.207
507,0.21,0.132,0.208,0.113,0.192,0.179
508,0.184,0.109,0.192,0.1,0.167,0.175
509,0.184,0.099,0.2,0.115,0.169,0.201
510,0.213,0.115,0.246,0.162,0.196,0.274
511,0.299,0.17,0.316,0.241,0.284,0.393
512,0.44,0.249,0.422,0.345,0.392,0.556
513,0.622,0.367,0.538,0.443,0.526,0.607
514,0.677,0.449,0.58,0.49,0.581,0.663
515,0.717,0.498,0.618,0.53,0.636,0.666
516,0.717,0.53,0.608,0.541,0.643,0.672
517,0.711,0.542,0.599,0.55,0.653,0.643
518,0.675,0.546,0.58,0.552,0.643,0.641
519,0.673,0.548,0.59,0.573,0.659,0.715
520,0.716,0.582,0.612,0.578,0.706,0.664
521,0.685,0.579,0.568,0.518,0.684,0.644
522,0.673,0.51,0.587,0.516,0.616,0.668
523,0.704,0.521,0.609,0.522,0.653,0.726
524,0.73,0.53,0.635,0.529,0.695,0.757
525,0.725,0.538,0.614,0.497,0.688,0.649
526,0.604,0.485,0.524,0.416,0.579,0.559
527,0.515,0.407,0.457,0.349,0.491,0.497
528,0.439,0.344,0.381,0.267,0.409,0.283
529,0.278,0.239,0.247,0.158,0.261,0.202
530,0.216,0.148,0.205,0.125,0.206,0.198
531,0.212,0.125,0.2,0.121,0.203,0.18
532,0.2,0.116,0.198,0.124,0.19,0.214
533,0.239,0.127,0.234,0.166,0.221,0.243
534,0.296,0.161,0.327,0.268,0.27,0.48
535,0.552,0.3,0.477,0.394,0.499,0.574
