Voll,Demand_segment,Cost_of_demand_curtailment_perMW,Max_demand_curtailment,Representative_Periods,Hours_per_period,Representative_Period_Index,Representative_Period_Weight,Time_index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6
,,,,,,,,1444,12154,17057,9478,16234,20732,11023
,,,,,,,,1445,12341,16393,10242,17255,22172,11744
,,,,,,,,1446,12653,14696,11146,17321,24630,12554
,,,,,,,,1447,13635,14366,11715,16396,27037,12728
,,,,,,,,1448,13556,13762,11770,15327,27666,12620
,,,,,,,,1449,12473,12929,11721,14753,27379,12679
,,,,,,,,1450,11759,12771,11655,14587,27057,12654
,,,,,,,,1451,11059,13094,11609,14512,26747,12663
,,,,,,,,1452,11390,13815,11551,14775,26360,12657
,,,,,,,,1453,12364,15164,11404,15389,25956,12679
,,,,,,,,1454,13434,17361,11360,16305,25588,12830
,,,,,,,,1455,14701,19937,11295,17422,25268,12904
,,,,,,,,1456,15930,22368,11239,18714,25346,12979
,,,,,,,,1457,16056,22534,11273,19513,25658,12991
,,,,,,,,1458,16010,22469,11434,19910,25919,13046
,,,,,,,,1459,16176,22701,11690,20570,26451,13368
,,,,,,,,1460,17300,24279,11630,20334,26701,13263
,,,,,,,,1461,17258,24219,11196,19604,26096,12657
,,,,,,,,1462,16551,23228,10482,18409,24534,11897
,,,,,,,,1463,15108,21202,9886,17258,22666,11343
,,,,,,,,1464,13974,19610,9423,16583,21163,10908
,,,,,,,,1465,13137,18435,9154,16068,20335,10622
,,,,,,,,1466,12448,17468,9055,15827,19928,10481
,,,,,,,,1467,12101,16983,9055,15823,19866,10464
,,,,,,,,1468,11978,16810,9321,16200,20355,10900
,,,,,,,,1469,11987,15985,10038,17168,21913,11573
,,,,,,,,1470,11513,14158,10960,17069,24493,12349
,,,,,,,,1471,11201,13646,11588,16187,27102,12514
,,,,,,,,1472,10674,13244,11726,15237,27979,12439
,,,,,,,,1473,9826,12762,11758,14761,27834,12584
,,,,,,,,1474,9855,12875,11642,14517,27379,12605
,,,,,,,,1475,10075,13420,11587,14532,26814,12569
,,,,,,,,1476,10687,14144,11441,14909,26080,12553
,,,,,,,,1477,11323,15294,11270,14669,25383,12533
,,,,,,,,1478,12716,17265,11123,15775,24681,12634
,,,,,,,,1479,14044,19680,11017,17272,24137,12512
,,,,,,,,1480,15534,22092,10972,18443,23970,12466
,,,,,,,,1481,15871,22272,10984,19189,24067,12438
,,,,,,,,1482,15845,22236,11054,19477,24451,12500
,,,,,,,,1483,16144,22657,11326,20050,25164,12824
,,,,,,,,1484,16926,23754,11364,19787,25638,12774
,,,,,,,,1485,16800,23577,10985,19155,25125,12281
,,,,,,,,1486,16257,22815,10383,18220,23925,11585
,,,,,,,,1487,15328,21511,9857,17105,22361,10977
,,,,,,,,1488,14112,19804,9402,16341,20980,10545
,,,,,,,,1489,13135,18432,9154,15829,20159,10313
,,,,,,,,1490,12495,17535,9014,15478,19786,10133
,,,,,,,,1491,12096,16976,9049,15373,19846,10151
,,,,,,,,1492,11901,16700,9158,15437,20046,10419
,,,,,,,,1493,11731,15706,9483,15700,20827,10695
,,,,,,,,1494,10498,13200,9940,15250,22093,11016
,,,,,,,,1495,8605,11412,10426,14474,23736,11110
,,,,,,,,1496,7373,10316,10866,13867,25377,11347
,,,,,,,,1497,6927,10056,11164,13680,26560,11738
,,,,,,,,1498,7231,10679,11185,13606,26920,11767
,,,,,,,,1499,7891,11432,11106,13591,26701,11747
,,,,,,,,1500,8727,12375,10958,13755,26021,11682
,,,,,,,,1501,9352,13578,10742,14051,25059,11589
,,,,,,,,1502,11085,15396,10588,14790,24239,11587
,,,,,,,,1503,13560,17891,10511,15877,23623,11455
,,,,,,,,1504,14515,20192,10456,17180,23503,11567
,,,,,,,,1505,14593,20479,10526,18170,23360,11824
,,,,,,,,1506,14734,20676,10727,18783,23624,11963
,,,,,,,,1507,15098,21188,10997,19224,24298,12367
,,,,,,,,1508,16097,22591,11059,19037,24989,12375
,,,,,,,,1509,16173,22697,10780,18476,24787,11992
,,,,,,,,1510,15770,22130,10275,17537,23762,11376
,,,,,,,,1511,14999,21049,9803,16722,22484,10831
,,,,,,,,1512,13933,19553,9424,16214,21336,10546
,,,,,,,,1513,15935,22362,9416,20046,17704,10903
,,,,,,,,1514,15239,21385,9168,19392,17112,10755
,,,,,,,,1515,14733,20675,9011,18940,16824,10609
,,,,,,,,1516,14316,20092,8952,18694,16656,10588
,,,,,,,,1517,13556,18789,9049,18590,16869,10716
,,,,,,,,1518,11820,16332,9158,17367,17219,10606
,,,,,,,,1519,10094,13788,9401,16827,17776,10645
,,,,,,,,1520,8817,12219,9909,17274,18894,11058
,,,,,,,,1521,8873,12360,10494,18329,20237,11372
,,,,,,,,1522,9906,13416,10954,19609,21057,11837
,,,,,,,,1523,11515,15184,11426,20998,21667,12033
,,,,,,,,1524,13253,17701,11924,22194,21970,12331
,,,,,,,,1525,14651,20615,12361,23381,22201,12740
,,,,,,,,1526,16609,23944,12713,24867,22316,13226
,,,,,,,,1527,19102,27518,13036,26385,22444,13865
,,,,,,,,1528,21529,30730,13216,27617,22634,14387
,,,,,,,,1529,22626,31752,13222,27817,22836,14599
,,,,,,,,1530,22361,31381,13060,27112,23152,14550
,,,,,,,,1531,21743,30513,12948,26916,23300,14551
,,,,,,,,1532,21784,30570,12683,25918,23458,14297
,,,,,,,,1533,21467,30125,11982,24419,22790,13765
,,,,,,,,1534,20111,28224,11116,22854,21199,12985
,,,,,,,,1535,18283,25657,10352,21370,19445,12296
,,,,,,,,1536,16718,23461,9793,20131,18165,11871
,,,,,,,,1537,15745,22096,9437,19372,17389,11575
,,,,,,,,1538,15214,21351,9278,18898,17006,11402
,,,,,,,,1539,14905,20918,9222,18708,16879,11294
,,,,,,,,1540,14752,20702,9409,19023,17085,11451
,,,,,,,,1541,14195,19842,10008,19879,18119,12065
,,,,,,,,1542,13170,19000,10721,19760,20029,12473
,,,,,,,,1543,12368,18909,11261,19351,21858,12561
,,,,,,,,1544,11997,19760,11588,19434,22785,12743
,,,,,,,,1545,12218,20882,11952,20053,23204,13110
,,,,,,,,1546,13042,21352,12227,21179,23512,13480
,,,,,,,,1547,14258,21568,12408,22219,23741,13737
,,,,,,,,1548,15640,22886,12671,23621,23876,14172
,,,,,,,,1549,16705,24858,12854,24963,23997,14604
,,,,,,,,1550,18212,28519,13077,26425,24031,15066
,,,,,,,,1551,20101,30914,13162,27750,23939,15481
,,,,,,,,1552,22336,32197,13170,28976,23852,15778
,,,,,,,,1553,24963,35033,13054,29368,23841,15832
,,,,,,,,1554,24563,34470,12872,28778,23785,15464
,,,,,,,,1555,23662,33206,12810,28415,23919,15504
,,,,,,,,1556,23484,32956,12622,27446,24178,15213
,,,,,,,,1557,22995,32270,11909,25803,23456,14400
,,,,,,,,1558,21477,30139,11072,23733,21776,13323
,,,,,,,,1559,19464,27316,10371,21809,19995,12561
,,,,,,,,1560,17731,24884,9850,20588,18591,11974
,,,,,,,,1561,16235,22783,9500,19619,17738,11546
,,,,,,,,1562,15565,21844,9297,19011,17383,11327
,,,,,,,,1563,15187,21312,9227,18764,17261,11218
,,,,,,,,1564,14967,21004,9394,18974,17533,11455
,,,,,,,,1565,14671,20023,10016,19819,18627,12013
,,,,,,,,1566,13738,18602,10775,19804,20598,12657
,,,,,,,,1567,13028,17640,11177,19217,22574,12676
,,,,,,,,1568,13519,17177,11424,18669,23312,12877
,,,,,,,,1569,13624,17339,11683,18778,23417,13214
,,,,,,,,1570,14053,18055,11871,19152,23539,13634
,,,,,,,,1571,13719,19308,12035,19809,23550,14023
,,,,,,,,1572,14675,20880,12215,20561,23578,14316
,,,,,,,,1573,16509,22870,12284,21269,23689,14597
,,,,,,,,1574,18265,25573,12328,21886,23747,14663
,,,,,,,,1575,20666,28746,12262,22533,23646,14705
,,,,,,,,1576,22619,31763,12164,23515,23660,14638
,,,,,,,,1577,23160,32501,12033,24153,23679,14597
,,,,,,,,1578,22657,31795,11950,24164,23622,14411
,,,,,,,,1579,21900,30733,12023,24483,23785,14449
,,,,,,,,1580,21965,30825,11950,23993,24115,14038
,,,,,,,,1581,21618,30338,11403,22884,23586,13406
,,,,,,,,1582,20294,28480,10496,21236,21797,12421
,,,,,,,,1583,18421,25852,9852,19727,19927,11682
,,,,,,,,1584,16686,23416,9328,18463,18557,11268
,,,,,,,,1585,15665,21984,9052,17751,17805,10966
,,,,,,,,1586,15015,21072,8927,17273,17465,10722
,,,,,,,,1587,14673,20592,8886,17161,17307,10725
,,,,,,,,1588,14498,20347,9111,17507,17628,11027
,,,,,,,,1589,14078,19370,9739,18367,18793,11515
,,,,,,,,1590,12781,17625,10509,18148,20889,12028
,,,,,,,,1591,12377,17478,10924,18272,22732,12212
,,,,,,,,1592,11787,16960,11084,18608,23389,12468
,,,,,,,,1593,11947,17023,11206,18752,23469,12554
,,,,,,,,1594,12499,17566,11335,19146,23303,12658
,,,,,,,,1595,13679,18735,11635,20043,23471,12667
,,,,,,,,1596,16470,20621,11810,21201,23571,12614
,,,,,,,,1597,19024,22889,11899,22506,23623,12579
,,,,,,,,1598,20710,26142,12058,24026,23703,12654
,,,,,,,,1599,22053,29804,12162,25502,23807,12723
,,,,,,,,1600,23505,33004,12225,26740,23471,12760
,,,,,,,,1601,24147,33886,12216,27188,23777,12863
,,,,,,,,1602,23692,33248,12155,26738,23754,12858
,,,,,,,,1603,22849,32066,12203,26458,23849,13102
,,,,,,,,1604,22876,32104,12063,25503,24166,12906
,,,,,,,,1605,22415,31456,11452,24038,23542,12290
,,,,,,,,1606,20839,29245,10564,22567,21787,11504
,,,,,,,,1607,18905,26531,9859,20794,19900,10916
,,,,,,,,1608,16999,23854,9370,19698,18452,10605
,,,,,,,,1609,15807,22183,9068,18732,17666,10415
,,,,,,,,1610,15063,21138,8893,18136,17226,10231
,,,,,,,,1611,14579,20460,8852,17830,17149,10160
,,,,,,,,1612,14320,20097,9046,18063,17420,10476
,,,,,,,,1613,14061,19311,9632,18943,18464,11146
,,,,,,,,1614,13472,17866,10403,18120,20507,11698
,,,,,,,,1615,12756,17536,10824,17685,22412,11727
,,,,,,,,1616,12050,18242,11033,17702,23135,11952
,,,,,,,,1617,11730,18410,11237,18146,23364,12017
,,,,,,,,1618,11960,18762,11404,19037,23498,12159
,,,,,,,,1619,13094,19399,11646,20090,23773,12179
,,,,,,,,1620,14732,21103,11798,21276,23872,12386
,,,,,,,,1621,16622,23667,12072,22685,24164,12424
,,,,,,,,1622,19050,27165,12288,24275,24443,12653
,,,,,,,,1623,21658,31007,12479,26126,24655,12929
,,,,,,,,1624,24364,34691,12618,27449,24850,12907
,,,,,,,,1625,25462,35731,12627,27694,24926,12949
,,,,,,,,1626,25085,35204,12516,27086,24702,12907
,,,,,,,,1627,24248,34028,12526,26788,24721,13149
,,,,,,,,1628,24181,33934,12250,25893,24786,12987
,,,,,,,,1629,23496,32973,11611,24364,24011,12329
,,,,,,,,1630,21781,30566,10736,22942,22282,11491
,,,,,,,,1631,19552,27439,10011,21199,20281,10978
,,,,,,,,1632,17542,24617,9485,19784,18752,10543
,,,,,,,,1633,16035,22504,9178,18785,17911,10356
,,,,,,,,1634,15079,21161,9012,18181,17390,10253
,,,,,,,,1635,14687,20611,8915,17883,17158,10165
,,,,,,,,1636,14533,20396,9057,18012,17327,10349
,,,,,,,,1637,14121,19515,9635,18752,18300,10885
,,,,,,,,1638,12831,17616,10303,17778,20061,11434
,,,,,,,,1639,12097,16719,10703,17238,21891,11526
,,,,,,,,1640,11350,16022,11035,17026,22876,11784
,,,,,,,,1641,11509,16454,11245,17261,23146,11876
,,,,,,,,1642,12376,17875,11501,17766,23486,12054
,,,,,,,,1643,13715,19879,11726,18450,23780,12310
,,,,,,,,1644,15482,22417,11931,19396,23972,12461
,,,,,,,,1645,17529,25347,12224,20676,24324,12660
,,,,,,,,1646,20076,28948,12509,22144,24567,12748
,,,,,,,,1647,22855,32824,12777,23620,24793,12910
,,,,,,,,1648,25397,36176,12903,24954,24997,12983
,,,,,,,,1649,26524,37223,12798,25383,24936,12947
,,,,,,,,1650,26036,36539,12487,24819,24482,12727
,,,,,,,,1651,25027,35122,12269,24377,24159,12765
,,,,,,,,1652,24700,34663,12058,23507,24059,12618
,,,,,,,,1653,23911,33557,11502,22311,23286,12149
,,,,,,,,1654,22268,31250,10737,21475,21819,11430
,,,,,,,,1655,20280,28459,10035,20083,20086,10926
,,,,,,,,1656,18359,25765,9510,18857,18694,10560
,,,,,,,,1657,16833,23622,9116,18029,17702,10394
,,,,,,,,1658,15753,22108,8889,17410,17124,10254
,,,,,,,,1659,14971,21009,8775,16995,16856,10136
,,,,,,,,1660,14448,20276,8780,16882,16801,10200
,,,,,,,,1661,13754,18911,8981,17010,17099,10385
,,,,,,,,1662,11897,16368,9128,15560,17631,10455
,,,,,,,,1663,10326,14356,9418,14986,18529,10503
,,,,,,,,1664,9512,13154,9917,15163,19676,10914
,,,,,,,,1665,9930,13881,10462,15801,20913,11461
,,,,,,,,1666,10695,15465,10805,16677,21719,11702
,,,,,,,,1667,11946,17471,11077,17727,22044,11854
,,,,,,,,1668,13807,20093,11406,18970,22190,12029
,,,,,,,,1669,15922,23106,11732,20366,22329,11981
,,,,,,,,1670,18198,26329,12053,22048,22524,12287
,,,,,,,,1671,20791,29921,12323,23768,22708,12554
,,,,,,,,1672,23405,33391,12534,25202,22982,12744
,,,,,,,,1673,24332,34146,12512,25766,23052,12951
,,,,,,,,1674,24003,33685,12315,25159,22845,12771
,,,,,,,,1675,23198,32554,12127,24459,22886,12940
,,,,,,,,1676,22932,32182,11894,23349,22940,12759
,,,,,,,,1677,22105,31021,11340,22032,22323,12225
,,,,,,,,1678,20825,29225,10625,21172,21016,11640
,,,,,,,,1679,19144,26865,9944,19746,19455,11046
,,,,,,,,1680,17468,24513,9459,18617,18181,10700
,,,,,,,,1681,13154,18459,9185,15496,19979,11318
,,,,,,,,1682,12503,17546,8977,15161,19443,11485
,,,,,,,,1683,12129,17022,8905,14991,19188,11464
,,,,,,,,1684,11955,16777,8922,15040,19047,11435
,,,,,,,,1685,11962,16786,9051,15303,19304,11556
,,,,,,,,1686,11747,15652,9332,15707,19966,11632
,,,,,,,,1687,9821,12964,9708,14801,21144,11808
,,,,,,,,1688,8073,11087,10146,13875,22576,11945
,,,,,,,,1689,7420,10444,10469,13386,23793,11971
,,,,,,,,1690,7022,10260,10682,13197,24434,11890
,,,,,,,,1691,7404,10964,10723,13171,24715,11829
,,,,,,,,1692,8116,11985,10717,13442,24712,11836
,,,,,,,,1693,9291,13552,10676,13854,24623,11774
,,,,,,,,1694,11068,15897,10650,14664,24468,11957
,,,,,,,,1695,13690,19197,10779,15917,24508,12385
,,,,,,,,1696,14735,20679,11120,17665,24863,13035
,,,,,,,,1697,15490,21739,11841,19231,26449,14028
,,,,,,,,1698,17294,24270,12180,20283,27779,14062
,,,,,,,,1699,17494,24549,12069,20051,27540,13919
,,,,,,,,1700,17244,24199,11881,19661,27053,13559
,,,,,,,,1701,16774,23541,11532,18827,26275,13004
,,,,,,,,1702,15860,22256,10876,17655,24831,12131
,,,,,,,,1703,14557,20429,10126,16404,22824,11583
,,,,,,,,1704,13341,18723,9627,15668,20964,11188
,,,,,,,,1705,12800,17963,9380,15301,19895,11202
,,,,,,,,1706,12388,17385,9243,15085,19356,11469
,,,,,,,,1707,12180,17092,9233,15033,19239,11547
,,,,,,,,1708,12155,17059,9429,15428,19528,11602
,,,,,,,,1709,12446,17466,9933,16397,20591,12163
,,,,,,,,1710,13000,16506,10950,17858,22972,12863
,,,,,,,,1711,13216,15220,11870,16506,26029,13238
,,,,,,,,1712,11224,14370,12053,14789,27634,13116
,,,,,,,,1713,10172,13516,11945,13970,27293,13101
,,,,,,,,1714,9992,13396,11844,13631,26877,12985
,,,,,,,,1715,10136,13684,11762,13444,26451,12936
,,,,,,,,1716,10598,14585,11571,13696,26049,12855
,,,,,,,,1717,12082,16154,11472,14255,25795,12820
,,,,,,,,1718,14918,18705,11366,15118,25649,13049
,,,,,,,,1719,16312,22482,11315,16405,25499,13428
,,,,,,,,1720,16621,23326,11586,18267,25933,13942
,,,,,,,,1721,17360,24362,12400,19664,27530,14774
,,,,,,,,1722,18979,26634,12785,20766,28791,14791
,,,,,,,,1723,19017,26688,12634,20548,28454,14530
,,,,,,,,1724,18682,26217,12439,20159,27939,14276
,,,,,,,,1725,18043,25321,12017,19275,27004,13695
,,,,,,,,1726,17054,23932,11275,17984,25419,12993
,,,,,,,,1727,15542,21812,10498,16920,23361,12257
,,,,,,,,1728,14147,19853,9911,16008,21491,11848
,,,,,,,,1729,13174,18488,9617,15547,20417,11822
,,,,,,,,1730,12521,17571,9437,15293,19907,12149
,,,,,,,,1731,12437,17453,9342,15255,19704,12121
,,,,,,,,1732,12383,17377,9501,15521,19824,12353
,,,,,,,,1733,12516,17564,9929,16512,20583,12906
,,,,,,,,1734,13199,18641,10888,18093,22668,13545
,,,,,,,,1735,13909,20574,11737,17819,25462,13787
,,,,,,,,1736,13679,21280,11893,16968,26902,13624
,,,,,,,,1737,12061,20715,11760,16647,26480,13522
,,,,,,,,1738,10183,19195,11668,16516,26064,13409
,,,,,,,,1739,10260,18420,11604,16335,25772,13158
,,,,,,,,1740,11087,18540,11532,16661,25543,13099
,,,,,,,,1741,12270,19687,11505,17261,25426,13067
,,,,,,,,1742,14083,21908,11473,17546,25326,13019
,,,,,,,,1743,16233,23428,11530,17879,25371,13359
,,,,,,,,1744,16766,23529,11862,18228,25750,13952
,,,,,,,,1745,17439,24473,12493,19628,27349,14796
,,,,,,,,1746,19026,26699,12665,20579,28558,14783
,,,,,,,,1747,18985,26643,12472,20392,28337,14560
,,,,,,,,1748,18649,26170,12291,19973,27864,14647
,,,,,,,,1749,18053,25334,11817,19200,27007,13631
,,,,,,,,1750,17015,23877,11071,17891,25493,12746
,,,,,,,,1751,15560,21836,10227,16863,23372,12160
,,,,,,,,1752,14156,19866,9661,15978,21563,11662
,,,,,,,,1753,13312,18682,9331,15507,20477,11702
,,,,,,,,1754,12899,18102,9141,15243,19933,11814
,,,,,,,,1755,12742,17882,9107,15257,19782,11826
,,,,,,,,1756,12657,17763,9192,15594,20000,11934
,,,,,,,,1757,12669,17779,9641,16575,20951,12388
,,,,,,,,1758,13600,18951,10562,17794,23274,13085
,,,,,,,,1759,14725,20132,11439,17006,26512,13420
,,,,,,,,1760,15692,20600,11684,15323,28212,13222
,,,,,,,,1761,15495,19277,11585,14233,27749,13138
,,,,,,,,1762,14834,19010,11556,13699,26950,12982
,,,,,,,,1763,13648,18881,11423,13555,26428,12874
,,,,,,,,1764,13598,19528,11291,13751,25879,12812
,,,,,,,,1765,13940,20809,11229,14534,25509,12941
,,,,,,,,1766,15168,22317,11132,15614,25202,12937
,,,,,,,,1767,16586,23756,11195,17337,25251,13249
,,,,,,,,1768,16945,23779,11489,18078,25842,13683
,,,,,,,,1769,17554,24634,12210,19391,27778,14525
,,,,,,,,1770,19111,26819,12569,20295,29278,14544
,,,,,,,,1771,19065,26755,12424,20124,29242,14261
,,,,,,,,1772,18659,26184,12288,19783,28821,13871
,,,,,,,,1773,18059,25343,11899,19033,28055,13359
,,,,,,,,1774,16909,23730,11210,17784,26460,12515
,,,,,,,,1775,15552,21825,10416,16830,24294,11871
,,,,,,,,1776,14127,19826,9880,16001,22410,11531
,,,,,,,,1777,13237,18576,9590,15583,21317,11508
,,,,,,,,1778,12772,17924,9449,15404,20791,11699
,,,,,,,,1779,12477,17510,9432,15417,20624,11677
,,,,,,,,1780,12339,17316,9567,15712,20894,11846
,,,,,,,,1781,12427,17440,10041,16682,21915,12334
,,,,,,,,1782,13174,18505,11063,18305,24244,13007
,,,,,,,,1783,13834,20306,12009,18360,27484,13420
,,,,,,,,1784,13679,21104,12187,17733,29120,13305
,,,,,,,,1785,12178,21081,12004,17362,28707,13131
,,,,,,,,1786,11572,20893,11937,17171,28324,13115
,,,,,,,,1787,11663,21283,11845,16929,28012,13019
,,,,,,,,1788,11889,21644,11678,16934,27669,12919
,,,,,,,,1789,12680,21496,11629,17093,27650,12974
,,,,,,,,1790,14465,21722,11512,17263,27087,12887
,,,,,,,,1791,15871,22426,11516,17546,26968,13194
,,,,,,,,1792,16451,23086,11770,17994,27279,13704
,,,,,,,,1793,17045,23920,12475,19388,28934,14578
,,,,,,,,1794,18691,26229,12876,20387,30023,14681
,,,,,,,,1795,18701,26244,12769,20237,29884,14407
,,,,,,,,1796,18364,25771,12574,19909,29287,14132
,,,,,,,,1797,18108,25412,12160,19166,28470,13543
,,,,,,,,1798,17117,24022,11478,17918,26873,12868
,,,,,,,,1799,15563,21840,10712,16916,24660,12335
,,,,,,,,1800,14223,19959,10148,16140,22611,12009
,,,,,,,,1801,13266,18618,9845,15614,21540,11967
,,,,,,,,1802,12640,17738,9711,15360,20953,12148
,,,,,,,,1803,12470,17500,9705,15384,20798,12065
,,,,,,,,1804,12548,17609,9843,15750,20966,12202
,,,,,,,,1805,12871,18062,10315,16739,21875,12765
,,,,,,,,1806,13129,16986,11227,18291,23980,13507
,,,,,,,,1807,12095,15383,12123,17125,26900,13867
,,,,,,,,1808,10755,14162,12335,15401,28610,13818
,,,,,,,,1809,9731,13156,12263,14271,28453,13646
,,,,,,,,1810,9259,12800,12118,13705,27947,13368
,,,,,,,,1811,9339,13104,11970,13407,27721,13245
,,,,,,,,1812,10000,13993,11799,13443,27385,13171
,,,,,,,,1813,11174,15560,11581,13951,27061,13101
,,,,,,,,1814,13194,18189,11542,14824,26903,13038
,,,,,,,,1815,15633,21694,11564,16109,26814,13170
,,,,,,,,1816,16351,22946,11809,17797,27190,13753
,,,,,,,,1817,16992,23845,12494,19151,28856,14677
,,,,,,,,1818,18702,26245,12702,20004,29700,14699
,,,,,,,,1819,18585,26080,12461,19727,29253,14412
,,,,,,,,1820,18090,25387,12293,19432,28562,14158
,,,,,,,,1821,17576,24666,11988,18953,27803,13763
,,,,,,,,1822,16852,23650,11433,18040,26648,13065
,,,,,,,,1823,15786,22152,10836,17260,25254,12510
,,,,,,,,1824,14476,20315,10276,16319,23299,12154
,,,,,,,,1825,13456,18884,9916,15843,22195,12177
,,,,,,,,1826,12963,18192,9746,15599,21486,12305
,,,,,,,,1827,12707,17833,9715,15475,21200,12257
,,,,,,,,1828,12544,17603,9785,15555,21221,12325
,,,,,,,,1829,12555,17619,9982,16013,21713,12538
,,,,,,,,1830,12364,16777,10449,16692,22792,12782
,,,,,,,,1831,10377,14530,10924,16414,24280,12946
,,,,,,,,1832,8509,12138,11388,15605,25954,13141
,,,,,,,,1833,7709,11414,11768,14645,27239,13189
,,,,,,,,1834,7483,11301,11886,13529,27815,13137
,,,,,,,,1835,7705,11968,11764,12952,27595,13031
,,,,,,,,1836,8926,13415,11647,12927,27172,12941
,,,,,,,,1837,10067,14492,11490,13343,26605,12887
,,,,,,,,1838,12004,16759,11374,14130,26123,12798
,,,,,,,,1839,14301,19715,11394,15453,25807,12991
,,,,,,,,1840,14783,20746,11747,17050,26417,13667
,,,,,,,,1841,15667,21986,12521,18598,28232,14692
,,,,,,,,1842,17480,24531,12743,19440,29163,14737
,,,,,,,,1843,17513,24577,12537,19101,28776,14596
,,,,,,,,1844,17233,24184,12372,18884,28127,14439
,,,,,,,,1845,16833,23622,12097,18408,27515,14108
,,,,,,,,1846,16226,22771,11497,17628,26386,13455
,,,,,,,,1847,15223,21363,10987,17032,24965,12902
,,,,,,,,1848,14059,19730,10466,16352,23369,12554
,,,,,,,,1849,13310,18679,8703,15064,18087,10933
,,,,,,,,1850,12930,18145,8572,14721,17600,10970
,,,,,,,,1851,12534,17590,8494,14634,17272,11137
,,,,,,,,1852,12402,17405,8564,14649,17267,11238
,,,,,,,,1853,12342,17093,8747,14868,17586,11386
,,,,,,,,1854,11303,14359,9107,14313,18285,11586
,,,,,,,,1855,9020,11625,9420,13031,19391,11580
,,,,,,,,1856,7231,9513,9756,12233,20526,11761
,,,,,,,,1857,6594,8952,10026,11880,21574,11781
,,,,,,,,1858,6726,9246,10126,11877,22194,11784
,,,,,,,,1859,7369,10210,10168,12214,22301,11754
,,,,,,,,1860,8105,11283,10141,12803,22220,11796
,,,,,,,,1861,9486,13288,10085,13550,22057,11803
,,,,,,,,1862,11407,16020,10036,14834,21909,11923
,,,,,,,,1863,13812,19331,10074,16476,21744,12126
,,,,,,,,1864,15943,22400,10197,18434,22010,12322
,,,,,,,,1865,16205,22742,10535,19112,22757,12674
,,,,,,,,1866,16480,23127,10840,19639,23644,13200
,,,,,,,,1867,17436,24468,10916,19387,24052,13093
,,,,,,,,1868,17578,24668,10646,18670,23566,12800
,,,,,,,,1869,16953,23790,10185,17806,22580,12302
,,,,,,,,1870,16059,22537,9591,17036,21057,11749
,,,,,,,,1871,14814,20788,9079,15981,19460,11187
,,,,,,,,1872,13642,19144,8720,15364,18241,10919
,,,,,,,,1873,13018,18268,8482,14894,17494,10767
,,,,,,,,1874,12676,17789,8377,14639,17146,10777
,,,,,,,,1875,12411,17417,8460,14725,17041,11032
,,,,,,,,1876,12370,17360,8708,15204,17434,11376
,,,,,,,,1877,12548,17458,9376,16253,18644,11959
,,,,,,,,1878,12075,15721,10305,16778,20925,12653
,,,,,,,,1879,11133,14816,10871,15724,23166,12708
,,,,,,,,1880,10335,14214,10892,14469,24017,12376
,,,,,,,,1881,9503,13463,10917,13815,23883,12431
,,,,,,,,1882,9336,13459,10875,13672,23809,12376
,,,,,,,,1883,9826,14288,10820,13919,23727,12308
,,,,,,,,1884,10706,15525,10829,14542,23553,12347
,,,,,,,,1885,11992,17311,10781,15479,23330,12487
,,,,,,,,1886,13948,19942,10755,16714,23101,12613
,,,,,,,,1887,16230,22966,10711,18300,22853,12815
,,,,,,,,1888,18314,25729,10641,19790,22810,12937
,,,,,,,,1889,18265,25633,10844,20271,23238,13008
,,,,,,,,1890,18126,25437,11129,20747,24237,13405
,,,,,,,,1891,18914,26543,11251,20475,24798,13307
,,,,,,,,1892,18905,26531,10985,19769,24244,13073
,,,,,,,,1893,18143,25461,10375,18748,23057,12502
,,,,,,,,1894,17045,23919,9647,17623,21397,11788
,,,,,,,,1895,15606,21901,9054,16409,19652,11253
,,,,,,,,1896,14311,20085,8634,15664,18339,10975
,,,,,,,,1897,13463,18894,8435,15198,17532,10786
,,,,,,,,1898,12984,18221,8340,14984,17171,10751
,,,,,,,,1899,12638,17735,8408,14965,17075,10960
,,,,,,,,1900,12543,17602,8626,15374,17438,11284
,,,,,,,,1901,12700,17671,9286,16435,18643,11988
,,,,,,,,1902,12341,16025,10329,17207,20897,12675
,,,,,,,,1903,11564,15165,10775,15759,23143,12853
,,,,,,,,1904,10652,14592,10820,14593,24056,12578
,,,,,,,,1905,9727,13733,10797,13967,23928,12682
,,,,,,,,1906,9472,13620,10802,13859,23880,12598
,,,,,,,,1907,9889,14307,10781,14163,23850,12528
,,,,,,,,1908,10668,15379,10745,14750,23699,12481
,,,,,,,,1909,11832,16953,10727,15688,23670,12564
,,,,,,,,1910,13639,19365,10693,16902,23529,12735
,,,,,,,,1911,15920,22389,10657,18312,23404,13027
,,,,,,,,1912,17922,25178,10633,19964,23544,13072
,,,,,,,,1913,17850,25050,10860,20472,24160,13161
,,,,,,,,1914,17761,24926,11119,20805,25013,13582
,,,,,,,,1915,18652,26175,11195,20569,25194,13558
,,,,,,,,1916,18678,26211,10908,19913,24604,13076
,,,,,,,,1917,18047,25326,10284,18563,23445,12662
,,,,,,,,1918,17063,23945,9731,17680,21823,11925
,,,,,,,,1919,15663,21981,9161,16436,20103,11281
,,,,,,,,1920,14319,20096,8834,15976,18601,10932
,,,,,,,,1921,13592,19075,8462,15225,17720,10710
