Voll,Demand_segment,Cost_of_demand_curtailment_perMW,Max_demand_curtailment,Time_index,Load_MW_z8,Load_MW_z12,Load_MW_z5,Load_MW_z6,Load_MW_z9,Load_MW_z7,Load_MW_z1,Load_MW_z4,Load_MW_z3,Load_MW_z2,Load_MW_z11,Load_MW_z10
,,,,7393,11067.70404,8015.913058,2121.538853,1490.328645,2875.368895,4137.376522,15280.92879,18585.31613,2958.982318,14694.7729,3074.029396,2013.057957
,,,,7394,11299.32228,8531.040061,2254.261289,1469.184257,2929.765724,4267.746464,16584.73305,19850.7727,3153.612401,15819.89613,3220.488706,2083.156413
,,,,7395,10912.50039,8477.67641,2225.272446,1437.016727,2844.500853,4529.281355,16774.40481,19758.37874,3181.344666,15956.74225,3170.99556,2041.137742
,,,,7396,10481.21124,8251.232685,2167.294761,1373.583562,2739.268892,4462.175638,16329.41732,19261.43551,3085.340605,15512.62263,3121.60342,2016.997208
,,,,7397,9936.919162,7921.525424,2052.450461,1273.874242,2569.602592,4357.29271,15659.26394,18475.38535,2950.107993,14893.13424,3000.395716,1930.838731
,,,,7398,9149.676163,7514.208149,1909.728389,1205.330348,2382.667457,4257.291486,14608.96037,17363.7517,2750.536526,13921.69818,2826.866686,1852.659762
,,,,7399,8428.594388,6963.57754,1787.106595,1157.028949,2202.963647,4058.655066,13395.80731,16101.60207,2519.299853,12791.12935,2685.356691,1744.380879
,,,,7400,7984.677408,6507.334565,1718.018203,1135.884561,2100.429941,3904.630891,12512.08415,14969.12466,2344.939536,11986.38942,2581.623097,1666.20191
,,,,7401,7728.019353,6431.781161,1685.696149,1105.721239,2046.896554,3564.963479,12134.55567,14254.5245,2251.456589,11620.62605,2515.665905,1642.061375
,,,,7402,7570.549168,6425.178356,1677.817648,1097.604199,2036.966974,3464.280873,11830.23384,13912.60672,2184.495773,11322.63025,2493.343486,1632.06174
,,,,7403,7544.322125,6487.309665,1699.028996,1108.72755,2051.429623,3418.589327,11748.85952,13790.55048,2168.058103,11247.09764,2493.343486,1646.101632
,,,,7404,7743.993025,6755.968044,1765.895247,1128.869835,2141.335493,3421.055436,11789.79877,13980.74977,2175.722293,11256.77872,2561.2198,1670.14116
,,,,7405,8322.391055,7231.045249,1907.506248,1201.321934,2339.063649,3459.388179,12165.41136,14701.96381,2241.372129,11609.83568,2695.962365,1748.320129
,,,,7406,9097.222078,7920.442997,2201.838957,1370.477041,2536.036294,3635.079856,12809.04498,16353.43074,2357.545111,12196.24704,2936.458652,1934.878988
,,,,7407,9244.330963,8085.837841,2382.438436,1479.305504,2623.999421,3726.120037,13735.21993,18699.65616,2515.568603,12990.19659,3176.853932,2047.097121
,,,,7408,9218.103921,8099.151693,2363.449229,1474.194775,2682.929319,3858.326826,14627.91746,19785.93659,2698.7024,13892.95747,3279.577462,2069.11652
,,,,7409,9398.455312,8132.490444,2305.471544,1464.173738,2754.702913,4004.911543,15178.07648,19713.38428,2823.850552,14513.656,3288.36502,2061.137013
,,,,7410,9667.633272,8165.720953,2268.705207,1467.180049,2827.232018,4149.433366,15899.75684,19589.12342,2991.857659,15288.74761,3315.434741,2073.156777
,,,,7411,9952.892834,8151.324674,2224.161376,1472.190568,2887.99673,4314.251366,16544.49965,19453.83942,3138.384866,15959.66675,3298.970694,2061.137013
,,,,7412,10256.3926,8139.093249,2169.516902,1447.037764,2927.067468,4385.389598,16963.26988,19291.19799,3258.490787,16453.20023,3281.496584,2047.097121
,,,,7413,10642.1352,8099.151693,2151.638766,1428.899687,2955.129324,4438.859448,17299.75826,19172.4487,3336.746198,16853.5533,3280.587526,2035.077357
,,,,7414,10990.10221,8044.813858,2117.09457,1425.893376,2977.9026,4506.225419,17650.96865,18988.76308,3429.019009,17200.76127,3229.175258,2004.977444
,,,,7415,11308.38842,8002.599206,2111.539217,1443.02935,2967.001648,4561.471437,17789.81926,18823.91702,3473.28979,17356.46533,3220.488706,2009.0177
,,,,7416,11414.59175,8270.175157,2134.972706,1457.159012,2965.166835,4564.005149,17739.80481,18875.52536,3454.331005,17256.02411,3231.09438,2049.117249
,,,,7417,11492.08565,8950.588761,2255.37236,1537.728151,3093.064141,4618.684639,17621.32298,19630.91115,3394.832689,17085.89927,3312.505555,2151.335747
,,,,7418,11683.76971,8973.969184,2372.438801,1594.046379,3119.399114,4849.654103,18400.47963,21152.50543,3514.938611,17647.70454,3462.803108,2193.455424
,,,,7419,11287.88168,8731.93851,2351.227452,1554.763914,3025.068105,4781.100899,18239.04184,21164.63088,3464.415465,17414.0476,3428.864951,2145.376368
,,,,7420,10792.69785,8368.892498,2269.816278,1515.481448,2913.468261,4655.654617,17571.91354,20705.06612,3325.451603,16755.73404,3349.372898,2081.237291
,,,,7421,10171.99117,7884.939392,2168.405832,1427.897583,2672.136297,4509.188819,16716.3235,19966.21505,3148.469326,15935.26235,3223.316886,1980.937915
,,,,7422,9340.172995,7312.11903,2001.1392,1327.18616,2431.667775,4322.53795,15520.91751,18753.46913,2909.770153,14812.25686,3021.708071,1852.659762
,,,,7423,8555.196532,6900.255561,1856.194986,1260.746684,2267.397986,4094.17836,14334.88922,17218.64708,2674.701385,13702.56286,2823.9375,1764.38015
,,,,7424,8119.374318,6652.704509,1772.56167,1195.309311,2159.467769,3842.484667,13174.77568,15993.87592,2451.128902,12623.02139,2697.982493,1714.280966
,,,,7425,7848.901196,6470.64029,1738.017475,1153.020534,2100.429941,3648.956,12281.57397,15233.07878,2285.542065,11774.31322,2603.945516,1670.14116
,,,,7426,7676.64457,6422.90526,1719.129274,1152.018431,2080.462851,3546.723273,11884.7859,14865.80777,2202.244423,11369.82552,2576.774789,1652.162017
,,,,7427,7652.684062,6480.706861,1726.906768,1145.003705,2089.528989,3480.703782,11595.99275,14705.27075,2150.410298,11102.88986,2558.290614,1676.201545
,,,,7428,7831.848221,6662.77108,1793.773019,1168.152301,2163.029466,3464.018991,11548.80169,14851.47769,2135.182763,11041.77803,2591.319714,1698.220945
,,,,7429,8373.765838,7069.005929,1933.161879,1243.61071,2352.662857,3514.219992,11774.06842,15611.27272,2176.932428,11232.17264,2701.820737,1778.420043
,,,,7430,9131.435957,7780.59343,2209.616451,1381.600392,2539.597991,3645.279877,12680.47959,17409.94868,2348.77163,12063.73723,2974.235053,1950.838002
,,,,7431,9188.423111,7941.550323,2396.882354,1486.32023,2607.701958,3672.540629,13834.24049,19910.19745,2549.654078,13086.20065,3197.156223,2027.09785
,,,,7432,9130.248724,7925.963375,2355.671735,1505.460411,2662.962229,3804.906665,14612.18711,20864.50082,2707.576725,13895.68027,3268.971788,2035.077357
,,,,7433,9292.251979,8024.788959,2299.916191,1484.316023,2711.099105,4011.282689,15129.47372,20620.38835,2827.581802,14465.25059,3263.113415,2037.097485
,,,,7434,9530.777757,8089.193365,2231.93887,1477.301297,2763.769051,4173.921305,15653.31464,20252.11524,2957.772183,15034.92175,3261.194293,2047.097121
,,,,7435,9779.448976,8101.42479,2196.283604,1472.190568,2788.26921,4282.357371,16225.55665,19975.03356,3091.693815,15642.1071,3249.578555,2029.016972
,,,,7436,10100.10965,8024.788959,2166.18369,1441.025142,2826.368576,4325.490361,16631.82327,19697.95188,3188.908012,16087.33601,3246.649369,2016.997208
,,,,7437,10505.17175,8094.713742,2133.861636,1444.031453,2866.302756,4486.1842,16910.43203,19640.73176,3271.096362,16375.44904,3213.721276,2025.077721
,,,,7438,10907.96732,8093.631315,2127.094206,1410.76161,2896.199426,4556.083883,17195.29258,19471.47644,3350.662754,16664.16714,3183.621362,1990.937551
,,,,7439,11227.44076,8080.317463,2119.316711,1413.868131,2901.595937,4600.301471,17319.72371,19397.82182,3387.269344,16789.51698,3185.540484,1988.917423
,,,,7440,11391.71055,8195.70418,2125.983135,1451.046179,2909.798634,4599.006308,17268.60006,19602.25098,3362.058194,16673.64653,3191.398857,2031.0371
,,,,7441,11470.49961,8808.466098,2231.93887,1525.602696,3045.035195,4636.682513,17195.79676,20440.1099,3314.056163,16561.70902,3318.363927,2119.316711
,,,,7442,11647.2893,8794.069819,2344.561029,1580.016927,3056.799588,4852.474541,18058.54613,21560.46185,3454.331005,17281.43695,3406.542532,2141.336111
,,,,7443,11270.82871,8576.501994,2322.23861,1547.749188,2979.629484,4763.669554,17927.05651,21453.83801,3406.228129,17080.25197,3375.533561,2117.296583
,,,,7444,10816.65836,8298.967715,2264.260925,1495.339163,2870.835825,4645.224483,17338.17663,20895.2654,3281.180823,16496.96679,3295.13245,2061.137013
,,,,7445,10176.52424,7818.370132,2153.860907,1429.901791,2697.499898,4492.790755,16546.31469,20039.86967,3119.426081,15759.79275,3174.93481,1968.918151
,,,,7446,9388.094011,7342.102258,2001.1392,1329.190368,2480.668093,4324.171156,15515.87573,18904.18553,2910.980288,14796.42426,3005.244024,1872.659033
,,,,7447,8632.798357,6947.990591,1861.75034,1256.738269,2286.501634,4078.067022,14256.6408,17383.59335,2706.265745,13632.57671,2829.795872,1792.459935
,,,,7448,8115.920551,6707.150587,1764.784176,1214.449492,2174.90179,3815.295209,13130.20635,16179.66595,2447.296807,12592.0621,2668.892644,1718.321223
,,,,7449,7836.38129,6559.507546,1731.351051,1176.16913,2120.397031,3614.703024,12479.21174,15368.26257,2319.728385,12021.68503,2583.542219,1690.241438
,,,,7450,7659.483666,6507.334565,1718.018203,1150.014223,2086.830734,3504.542107,11992.57915,14948.28091,2226.245439,11570.20375,2541.826568,1670.14116
,,,,7451,7613.829184,6527.251221,1731.351051,1148.010016,2111.330893,3447.427474,11818.73858,14814.09922,2185.806753,11402.0958,2535.059137,1674.181417
,,,,7452,7779.286206,6750.447666,1779.329101,1169.154404,2190.335811,3424.985318,11771.54753,14918.61864,2178.243408,11332.41218,2574.855667,1716.301094
,,,,7453,8289.364409,7279.970949,1920.839095,1237.598088,2384.50227,3451.173263,12064.17243,15693.74586,2232.497804,11599.85206,2691.114057,1804.479699
,,,,7454,9069.807803,7864.914493,2191.738315,1382.602496,2560.428523,3597.14177,12871.96639,17543.02806,2381.646971,12323.21039,2951.003576,1952.858131
,,,,7455,9097.222078,7987.012257,2370.115653,1489.326541,2607.701958,3686.784154,14110.63086,20061.91595,2601.488204,13419.7946,3193.317979,2051.137378
,,,,7456,9028.686391,7944.905847,2332.238245,1503.456204,2639.433442,3812.0215,14763.138,20992.06862,2730.266761,14062.77978,3216.549455,2023.057593
,,,,7457,9169.103602,7983.764976,2298.80512,1523.598488,2685.735504,3919.608377,15149.03583,20662.17608,2827.581802,14532.81647,3199.176351,2019.017336
,,,,7458,9461.162768,8083.672987,2246.382788,1517.585866,2734.735823,4034.400106,15538.86624,20210.32751,2926.106978,15052.46871,3187.459606,2013.057957
,,,,7459,9744.155795,8135.845968,2229.716729,1515.481448,2780.929955,4156.086744,15887.25323,19947.57592,3010.816444,15425.2912,3225.337014,2015.078086
,,,,7460,10039.66873,8111.383118,2187.294032,1438.018831,2814.496253,4271.180683,16131.47704,19667.1873,3080.298375,15672.96554,3189.479735,1996.997936
,,,,7461,10396.80981,8245.712307,2178.405467,1422.887065,2864.467943,4321.402035,16236.54773,19425.27946,3124.468311,15791.15542,3201.095473,2004.977444
,,,,7462,10841.8061,8262.381683,2149.416625,1426.89548,2848.06255,4392.513794,16424.80779,19239.48943,3181.344666,15993.65138,3193.317979,1986.998301
,,,,7463,11084.75701,8174.705097,2150.527695,1418.87865,2911.633447,4431.18458,16457.47853,19139.37927,3202.824567,15982.96185,3180.692176,1986.998301
,,,,7464,11205.74679,8367.810071,2161.638401,1461.167427,2904.402123,4421.495706,16410.18663,19324.1672,3186.386897,15924.57283,3196.247165,2023.057593
,,,,7465,11314.10872,8916.167583,2315.572186,1560.876746,3035.969057,4482.346766,16449.21001,20396.11754,3161.175746,15930.72435,3319.373991,2113.256326
,,,,7466,11492.08565,8744.169935,2425.871197,1580.016927,3052.266519,4739.714739,17589.86227,22043.075,3353.183869,16828.34215,3475.428911,2149.315618
,,,,7467,11108.71752,8503.221687,2402.538714,1564.885161,2966.030276,4690.992191,17522.5041,22133.26433,3314.056163,16731.32964,3425.026707,2093.257055
,,,,7468,10685.41521,8234.563309,2349.005311,1541.736565,2878.06715,4573.447626,17007.94005,21792.44886,3209.177777,16374.84398,3363.008765,2051.137378
,,,,7469,10110.36302,7834.931265,2240.827435,1464.173738,2691.995457,4449.684238,16322.45966,21193.19084,3071.42405,15790.24782,3266.042601,1958.918516
,,,,7470,9315.133185,7356.498537,2080.328233,1378.594081,2456.167934,4279.220869,15246.74552,20005.79814,2861.768122,14829.70298,3080.897833,1866.699654
,,,,7471,8552.929997,6841.479776,1868.51777,1308.045979,2260.166661,4035.128312,14130.89881,18483.00134,2634.262699,13796.65088,2883.127262,1768.420407
,,,,7472,8046.305561,6619.474001,1772.56167,1246.617021,2145.868562,3810.892882,13167.31385,17220.85171,2442.254577,12829.75283,2731.819644,1690.241438
,,,,7473,7771.29937,6503.979041,1807.206873,1214.449492,2089.528989,3613.500308,12400.15663,16523.78837,2303.290715,12028.845,2640.711853,1662.161653
,,,,7474,7588.789374,6455.161584,1789.328736,1209.438974,2063.301947,3519.7623,11957.99254,16242.29743,2209.807769,11599.85206,2598.087144,1642.061375
,,,,7475,7568.282633,6495.10314,1807.206873,1214.449492,2077.764596,3464.33219,11746.43946,16203.81665,2174.411313,11451.50965,2614.55119,1666.20191
,,,,7476,7740.539258,6691.563638,1843.97321,1243.61071,2159.467769,3450.846209,11695.21498,16537.01614,2164.326853,11385.75897,2638.792731,1672.161289
,,,,7477,8283.644107,7114.576105,1986.695281,1308.045979,2345.431532,3488.159526,12022.93067,17399.02575,2221.203209,11614.47453,2773.535296,1774.379786
,,,,7478,9096.034846,7671.809518,2253.150218,1469.184257,2536.036294,3638.883886,12664.74924,19387.90099,2344.939536,12028.03824,3049.787855,1904.779075
,,,,7479,8971.699237,7904.856049,2452.637898,1593.044276,2596.801006,3697.761267,13897.36357,21939.7581,2567.301883,12833.68577,3298.061637,2035.077357
,,,,7480,8915.791384,8002.599206,2450.415757,1618.197079,2645.801324,3816.249096,14701.32578,23047.9846,2727.745646,13616.64326,3400.785166,2051.137378
,,,,7481,9022.966089,7982.574306,2415.871561,1632.326741,2708.40085,3966.268032,15080.66929,22657.66521,2820.018457,14030.81204,3404.62341,2063.157142
,,,,7482,9247.78473,8086.920268,2384.660578,1619.199183,2763.769051,4082.574047,15400.41897,22153.00578,2892.021503,14470.09113,3418.259277,2063.157142
,,,,7483,9448.642863,8020.351008,2333.349316,1607.173938,2790.967465,4168.486499,15720.67282,21709.97572,2958.982318,14710.80719,3409.471718,2049.117249
,,,,7484,9657.379901,8008.119583,2295.471908,1603.165523,2818.16588,4213.201377,15792.97195,21292.19868,2976.630124,14773.23,3385.230177,2033.057228
,,,,7485,9958.613135,8021.433435,2260.927713,1597.052691,2835.434715,4219.429561,15844.3981,21089.87394,2994.378774,14822.44217,3393.007672,2041.137742
,,,,7486,10088.66905,7984.847403,2238.605294,1577.91251,2847.199108,4272.040861,15893.00086,20780.92537,3009.505464,14813.97122,3350.382962,2013.057957
,,,,7487,9995.093548,7967.0956,2239.716364,1586.02955,2856.265246,4245.490028,15792.77027,20545.63142,2989.336544,14730.57274,3325.131357,2023.057593
,,,,7488,10068.1623,8186.828279,2273.14949,1625.312015,2876.232336,4245.581673,15776.33407,20752.36541,2976.630124,14793.49977,3332.908852,2073.156777
,,,,7489,10558.81307,8862.912175,2434.860768,1712.89588,3031.435987,4405.936667,16220.0107,21872.71737,3044.90192,15164.40622,3467.651416,2203.455059
,,,,7490,10889.72711,8834.011375,2532.938003,1740.052891,3059.497844,4718.269228,17362.98218,23464.65933,3253.448557,16186.97048,3588.859121,2217.494952
,,,,7491,10630.69459,8666.451677,2508.393442,1731.033957,2985.997366,4711.416275,17381.4351,23511.95862,3244.574232,16116.27842,3564.61758,2209.515445
,,,,7492,10280.35311,8395.520202,2464.960682,1691.751492,2899.869054,4658.360629,17011.87264,23090.87464,3164.906996,15762.21302,3504.51876,2153.355875
,,,,7493,9749.876097,7918.278143,2372.438801,1611.182353,2724.698313,4546.3987,16410.18663,22432.29208,3048.734014,15171.96956,3393.007672,2063.157142
,,,,7494,9029.873623,7402.068713,2217.393945,1508.466722,2494.267301,4357.870656,15389.42789,21196.49778,2852.893797,14249.24145,3201.095473,1968.918151
,,,,7495,8534.68979,6965.742394,2073.661809,1403.746884,2313.700049,4131.296596,14206.12216,19555.05189,2625.489219,13380.36436,2988.779978,1850.639633
,,,,7496,8052.025863,6646.101705,1995.583846,1353.441277,2192.062695,3908.651614,13232.45365,18242.29603,2443.565557,12463.78777,2851.108227,1792.459935
,,,,7497,7780.473438,6524.00394,1961.039651,1334.301096,2133.132797,3698.489473,12521.56269,17444.02021,2304.50085,11801.8438,2757.071249,1744.380879
,,,,7498,7635.523158,6489.582762,1936.495091,1332.296889,2081.434223,3599.077185,12095.5323,17097.69316,2217.371114,11390.49867,2722.123028,1742.360751
,,,,7499,7584.256305,6507.334565,1940.939373,1340.313719,2084.132478,3533.133855,11921.69173,17028.4478,2185.806753,11210.79358,2705.658981,1744.380879
,,,,7500,7749.605397,6716.026488,1988.917423,1384.606703,2149.430259,3524.966191,11875.60986,17353.93108,2166.847968,11143.63108,2714.44654,1764.38015
,,,,7501,8279.111038,7037.940274,2107.094934,1449.041972,2330.968883,3550.68169,12222.48431,18356.63606,2235.018919,11446.56826,2853.027349,1840.639998
,,,,7502,9076.607407,7588.570883,2366.782441,1597.052691,2517.796088,3678.544393,12954.04656,20310.33746,2361.377206,12103.87338,3111.906804,1999.018065
,,,,7503,9094.847613,7911.567096,2560.815775,1701.872739,2598.63582,3816.073992,14107.00077,22838.04387,2559.738538,12902.56263,3375.533561,2119.316711
,,,,7504,9171.370137,7940.467896,2671.215792,1716.904295,2682.065877,3926.689442,14870.02373,23965.00971,2712.618955,13634.99698,3510.276126,2153.355875
,,,,7505,9272.93247,7975.971502,2464.960682,1715.902191,2758.26461,3992.247476,15199.75613,23694.54192,2792.185346,13983.21339,3499.670452,2171.436024
,,,,7506,9428.028191,8009.20201,2516.170937,1710.891673,2817.302438,4068.31873,15466.16378,23153.60633,2860.457142,14283.22608,3499.670452,2157.396132
,,,,7507,9509.083784,8076.96194,2479.4046,1696.76201,2858.10006,4103.831035,15603.30019,22708.27144,2894.542618,14450.22474,3471.590667,2147.396496
,,,,7508,9515.883388,8056.93704,2429.204409,1680.62814,2867.166198,4114.993868,15490.16265,22196.99813,2878.104948,14393.85261,3424.016643,2127.296219
,,,,7509,9570.711937,8048.061139,2390.215931,1663.592377,2902.567309,4112.005623,15312.28866,21753.96808,2845.330452,14243.99753,3395.936858,2105.276819
,,,,7510,9571.79124,8005.954729,2359.004947,1648.460611,2900.732495,4103.268572,15238.88034,21419.66628,2841.498357,14186.31442,3384.32112,2097.196305
,,,,7511,9553.551033,7962.65765,2370.115653,1644.452196,2863.496571,4068.840865,15057.37627,21189.88389,2798.538556,14013.26508,3388.159364,2093.257055
,,,,7512,9633.419393,8102.507217,2406.982996,1692.753595,2865.331384,4053.166139,14973.58189,21391.10632,2773.226561,14002.6764,3425.935765,2157.396132
,,,,7513,10030.49466,8657.575776,2553.03828,1772.32063,3007.79927,4238.219637,15373.89921,22565.37145,2836.456127,14346.05227,3574.314196,2227.595594
,,,,7514,10262.1129,8536.560439,2623.237742,1787.452396,2988.695622,4546.268791,16768.55634,23941.86112,3087.86172,15618.81199,3655.725371,2225.575466
,,,,7515,10037.40219,8317.910187,2585.360335,1773.322734,2907.96382,4517.522289,16795.47945,23792.34724,3084.13047,15606.40811,3592.697365,2183.455788
,,,,7516,9746.42233,8114.738641,2531.826932,1712.89588,2832.628529,4427.102009,16433.17715,23269.04868,3017.169654,15217.85385,3517.144562,2135.376732
,,,,7517,9380.107175,7785.031381,2452.637898,1649.462715,2711.962547,4358.381,15931.01588,22684.12074,2914.812383,14787.04571,3404.62341,2059.116885
,,,,7518,8840.456093,7373.167912,2342.338887,1580.016927,2514.234391,4247.279249,15204.79791,21729.71717,2779.579771,14097.57117,3259.275171,1966.898023
,,,,7519,8409.166949,6901.337988,2212.949663,1483.313919,2340.898463,4118.070066,14267.93439,20397.21986,2601.488204,13411.72703,3056.656292,1862.659397
,,,,7520,8008.637916,6654.977606,2117.09457,1427.897583,2221.095923,3921.629315,13347.30539,19204.31559,2425.816907,12594.28068,2929.590215,1820.53972
,,,,7521,7797.634343,6482.871715,2082.550374,1413.868131,2135.831052,3713.326428,12626.73422,18398.42379,2298.248485,11936.3705,2840.401546,1782.4603
,,,,7522,7685.710708,6444.012586,2063.561167,1382.602496,2093.198616,3614.301872,12226.92108,17998.18356,2227.455574,11585.63297,2798.786901,1764.38015
,,,,7523,7609.296115,6464.037485,2078.106092,1387.613014,2077.764596,3568.359434,12005.78862,17895.96898,2183.285638,11354.90052,2781.31279,1766.400279
,,,,7524,7646.963761,6533.962269,2101.438575,1409.759506,2095.896872,3528.266006,11761.46397,18024.53889,2140.224993,11135.66436,2780.302726,1772.460664
,,,,7525,7807.887713,6668.291458,2186.182962,1440.023038,2153.099887,3544.637598,11724.35647,18512.76382,2131.451513,11078.18293,2836.563302,1794.480064
,,,,7526,8136.427292,6832.603875,2308.804756,1495.339163,2222.930737,3595.201487,11986.42818,19509.95723,2179.453543,11318.09224,2951.003576,1862.659397
,,,,7527,8306.417383,7089.030828,2451.526828,1587.031653,2329.997511,3558.295879,12458.03627,20827.12235,2260.330914,11694.84768,3069.181088,1948.817874
,,,,7528,8644.23896,7564.108033,2538.493356,1654.473233,2488.76286,3639.617847,13000.0276,22068.42822,2371.562511,12230.33251,3213.721276,2047.097121
,,,,7529,8809.695982,7883.856965,2560.815775,1713.897984,2613.098469,3778.953326,13603.93198,22972.12535,2491.567587,12794.05384,3329.070608,2119.316711
,,,,7530,8802.788448,7981.491879,2527.382649,1686.740973,2668.46667,3897.768209,13914.70729,23076.64477,2557.217423,13122.30302,3355.23127,2155.376003
,,,,7531,8776.561405,8073.606416,2466.071752,1663.592377,2695.665084,3935.016354,14036.11335,22543.32517,2585.050533,13242.71148,3320.283049,2143.356239
,,,,7532,8693.239278,8116.903495,2410.316208,1631.324638,2678.39625,3926.346905,13981.76296,21878.22894,2578.697324,13234.54306,3269.880845,2123.255962
,,,,7533,8594.051409,7998.161255,2341.12681,1606.171834,2678.39625,3929.689478,13813.46835,21197.60009,2557.217423,13101.32734,3215.640398,2113.256326
,,,,7534,8549.47623,8019.268581,2303.249403,1576.910406,2660.263973,3926.669465,13641.34199,20613.77447,2528.174178,12939.87513,3175.843868,2097.196305
,,,,7535,8631.611125,8116.903495,2314.461115,1571.899887,2647.636138,3923.107768,13537.07798,20286.18676,2509.215393,12882.5954,3149.683205,2113.256326
,,,,7536,8838.189559,8473.23846,2372.438801,1628.318326,2674.834553,3938.108035,13631.86344,20510.45758,2518.089718,12920.61382,3206.852839,2179.415531
,,,,7537,9485.123276,8967.258137,2534.049073,1743.159412,2880.765405,4139.237839,14232.03691,21783.63035,2624.178239,13478.587,3404.62341,2301.734306
,,,,7538,9941.560161,8815.177145,2644.449091,1761.197279,2917.029958,4489.022185,15798.61874,23293.19938,2910.980288,14909.26937,3519.063684,2301.734306
,,,,7539,9726.994891,8643.071254,2605.359606,1752.178346,2858.10006,4485.040987,16041.8342,23274.46004,2945.065763,15130.62327,3462.803108,2261.634758
,,,,7540,9525.057456,8499.866164,2554.149351,1707.885361,2784.599583,4433.878801,15786.11513,22941.36077,2890.811367,14888.69707,3426.945829,2211.535573
,,,,7541,9250.051265,8155.762624,2491.727383,1653.47113,2675.697994,4389.359004,15393.05797,22414.75527,2821.329436,14511.33657,3347.453776,2159.41626
,,,,7542,8806.242215,7866.105162,2384.660578,1583.023239,2522.329157,4294.864254,14755.57533,21504.34404,2693.66017,13905.05882,3206.852839,2087.19667
,,,,7543,8352.071864,7490.827726,2265.371995,1514.479344,2369.931691,4196.961758,13896.05271,20352.12519,2534.426543,13120.28613,3058.575414,2011.037829
,,,,7544,8026.878122,7210.046165,2180.627608,1468.182153,2254.66222,4026.37091,13080.89774,19217.44315,2379.125856,12363.74992,2925.751971,1954.878259
,,,,7545,7852.354963,7002.436669,2139.416989,1426.89548,2190.335811,3874.972091,12436.45745,18509.45688,2259.019934,11782.27995,2845.249854,1924.778346
,,,,7546,7741.61856,6984.684866,2149.416625,1429.901791,2148.566817,3763.910668,12013.35129,18121.34211,2179.453543,11373.05255,2819.089191,1914.77871
,,,,7547,7690.351708,6969.097918,2160.527331,1421.884961,2133.996238,3708.951376,11839.61155,18004.79745,2142.746108,11190.12044,2806.463389,1894.779439
,,,,7548,7815.874549,6999.081145,2198.505745,1426.89548,2146.732004,3693.034317,11744.01941,18035.56203,2127.619418,11104.40253,2817.170069,1906.799203
,,,,7549,8015.54545,7063.485551,2270.927348,1460.165323,2194.86888,3686.576019,11814.806,18396.21916,2140.224993,11162.58986,2868.582337,1926.798474
,,,,7550,8340.739192,7257.672953,2379.105224,1492.332852,2245.596082,3729.211718,11838.50236,19072.33853,2132.661648,11123.05878,2961.60925,1966.898023
,,,,7551,8565.449902,7437.572318,2507.282372,1551.757603,2335.501952,3658.702749,12161.47878,20110.21735,2188.327868,11386.26319,3056.656292,2031.0371
,,,,7552,8833.65649,7746.172252,2587.582476,1615.190768,2451.634865,3698.390531,12595.57602,21233.87625,2275.457605,11789.23822,3172.914682,2073.156777
,,,,7553,8913.52485,7903.773622,2574.148622,1657.479545,2534.201481,3809.73868,13067.68828,22161.82429,2376.604741,12246.16512,3259.275171,2115.276455
,,,,7554,8883.84404,7997.078828,2529.604791,1659.483752,2573.164289,3872.686841,13338.02852,22643.43533,2424.606771,12507.25179,3285.435834,2155.376003
,,,,7555,8823.295189,8009.20201,2471.627105,1643.450093,2581.366985,3910.246556,13404.17667,22488.40989,2456.171132,12625.94589,3266.042601,2151.335747
,,,,7556,8729.827622,8058.12771,2447.082545,1622.305704,2573.164289,3900.380513,13342.26361,22166.23354,2443.565557,12599.5246,3260.184229,2141.336111
,,,,7557,8628.265288,7970.451124,2412.53835,1607.173938,2561.399895,3858.024617,13215.41243,21832.03196,2425.816907,12515.21851,3214.630333,2117.296583
,,,,7558,8563.183368,7972.615978,2372.438801,1583.023239,2554.168571,3814.9181,13115.58519,21608.86346,2417.043426,12446.24081,3196.247165,2119.316711
,,,,7559,8611.104384,8083.672987,2362.338159,1591.040068,2573.164289,3807.635458,13097.33395,21396.61789,2409.379236,12421.1305,3202.004531,2135.376732
,,,,7560,8851.896696,8504.304114,2421.426915,1637.33726,2653.032649,3839.529452,13272.28371,21656.06254,2433.380252,12577.23794,3254.426863,2209.515445
,,,,7561,9582.15254,9227.040614,2602.026394,1749.172034,2904.402123,4071.620976,13923.47999,22808.28139,2554.696308,13171.61603,3469.570538,2349.914369
,,,,7562,10203.93852,9182.661108,2707.982129,1793.465019,2982.435669,4451.211578,15748.70512,23663.67713,2890.811367,14816.29065,3560.779336,2361.934133
,,,,7563,10089.85628,8977.216465,2687.881851,1757.188864,2943.364931,4465.419269,16033.26317,23387.69776,2937.502418,15072.94016,3518.05362,2329.814091
,,,,7564,9876.47824,8740.814411,2632.126307,1717.906399,2869.001012,4425.260669,15806.28224,22857.78532,2889.500388,14858.14116,3468.661481,2277.694778
,,,,7565,9576.432239,8466.635655,2536.271214,1652.469026,2721.028685,4381.851943,15399.81396,22037.56343,2813.766091,14512.64755,3356.140328,2197.495681
,,,,7566,9051.567597,7942.63275,2382.438436,1556.768121,2539.597991,4272.045355,14680.25114,20854.57999,2673.49125,13854.1323,3185.540484,2095.277183
,,,,7567,8569.982971,7514.208149,2235.272082,1450.044076,2378.997829,4152.197993,13661.10577,19324.1672,2481.382282,12914.05892,3008.17321,1996.997936
