,onshore_wind_turbine_1,biomass_2,conventional_hydroelectric_3,conventional_steam_coal_4,natural_gas_fired_combined_cycle_5,natural_gas_fired_combustion_turbine_6,natural_gas_steam_turbine_7,nuclear_8,onshore_wind_turbine_9,small_hydroelectric_10,solar_photovoltaic_11,conventional_steam_coal_12,natural_gas_fired_combined_cycle_13,natural_gas_fired_combustion_turbine_14,onshore_wind_turbine_15,solar_photovoltaic_16,naturalgas_ccccsavgcf_17,naturalgas_ccavgcf_18,naturalgas_ctavgcf_19,landbasedwind_ltrg1_20,landbasedwind_ltrg1_21,landbasedwind_ltrg1_22,utilitypv_losangeles_23,utilitypv_losangeles_24,utilitypv_losangeles_25,utilitypv_losangeles_26,battery_27,naturalgas_ccs100_28,naturalgas_ccccsavgcf_29,naturalgas_ccavgcf_30,naturalgas_ctavgcf_31,landbasedwind_ltrg1_32,landbasedwind_ltrg1_33,landbasedwind_ltrg1_34,offshorewind_otrg3_35,offshorewind_otrg3_36,offshorewind_otrg3_37,utilitypv_losangeles_38,utilitypv_losangeles_39,battery_40,naturalgas_ccs100_41,naturalgas_ccccsavgcf_42,naturalgas_ccavgcf_43,naturalgas_ctavgcf_44,landbasedwind_ltrg1_45,landbasedwind_ltrg1_46,landbasedwind_ltrg1_47,landbasedwind_ltrg1_48,landbasedwind_ltrg1_49,landbasedwind_ltrg1_50,landbasedwind_ltrg1_51,utilitypv_losangeles_52,utilitypv_losangeles_53,battery_54,naturalgas_ccs100_55
248,0.5234,1,0.100752039,1,1,1,1,1,0.1448,1,0.4557,1,1,1,0.6104,0.3505,1,1,1,1,1,1,0.3738,0.3906,0.4513,0.4738,1,1,1,1,1,1,1,1,0.1652,0.177,0.1866,0.5625,0.6754,1,1,1,1,1,1,1,1,1,1,1,1,0.4307,0.4498,1,1
249,0.4239,1,0.100399874,1,1,1,1,1,0.286,1,0.6001,1,1,1,0.6974,0.5372,1,1,1,1,1,1,0.483,0.5122,0.5273,0.5459,1,1,1,1,1,1,1,1,0.2629,0.2528,0.2538,0.7633,0.7259,1,1,1,1,1,1,1,1,1,1,1,1,0.6507,0.6041,1,1
250,0.3665,1,0.10004771,1,1,1,1,1,0.2872,1,0.6141,1,1,1,0.6952,0.5998,1,1,1,1,1,1,0.5211,0.5519,0.6867,0.5483,1,1,1,1,1,1,1,1,0.2029,0.2197,0.2191,0.8119,0.7821,1,1,1,1,1,1,1,1,1,1,1,1,0.7516,0.7219,1,1
251,0.2428,1,0.099695545,1,1,1,1,1,0.1536,1,0.6116,1,1,1,0.5422,0.6269,1,1,1,1,1,1,0.71,0.6794,0.7264,0.6871,1,1,1,1,1,1,1,1,0.028,0.0418,0.0452,0.8092,0.8349,1,1,1,1,1,1,1,1,1,1,1,1,0.7168,0.7895,1,1
252,0.2601,1,0.09934338,1,1,1,1,1,0.2022,1,0.6276,1,1,1,0.5101,0.591,1,1,1,1,1,1,0.6836,0.6654,0.7247,0.7157,1,1,1,1,1,1,1,1,0.0049,0.0139,0.0127,0.841,0.8399,1,1,1,1,1,1,1,1,1,1,1,1,0.7045,0.7941,1,1
253,0.4723,1,0.098991216,1,1,1,1,1,0.2499,1,0.6271,1,1,1,0.6996,0.6627,1,1,1,1,1,1,0.5591,0.5845,0.6117,0.5781,1,1,1,1,1,1,1,1,0.0975,0.1225,0.1257,0.837,0.7095,1,1,1,1,1,1,1,1,1,1,1,1,0.7165,0.8027,1,1
254,0.3293,1,0.098639051,1,1,1,1,1,0.3417,1,0.5377,1,1,1,0.6531,0.5954,1,1,1,1,1,1,0.5625,0.5762,0.6081,0.7065,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.6582,0.6864,1,1,1,1,1,1,1,1,1,1,1,1,0.728,0.8063,1,1
255,0.411,1,0.098286887,1,1,1,1,1,0.3668,1,0.3868,1,1,1,0.7116,0.4396,1,1,1,1,1,1,0.3543,0.3928,0.5089,0.6713,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.4623,0.5586,1,1,1,1,1,1,1,1,1,1,1,1,0.5727,0.6431,1,1
256,0.4774,1,0.097934722,1,1,1,1,1,0.3967,1,0.192,1,1,1,0.7692,0.2727,1,1,1,1,1,1,0.2034,0.2386,0.316,0.4334,1,1,1,1,1,1,1,1,0.0087,0.0,0.0,0.2092,0.2261,1,1,1,1,1,1,1,1,1,1,1,1,0.2836,0.3716,1,1
257,0.447,1,0.097582558,1,1,1,1,1,0.3949,1,0.0,1,1,1,0.7357,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.0203,0.0056,0.0079,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
258,0.5692,1,0.097230393,1,1,1,1,1,0.4106,1,0.0,1,1,1,0.7691,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.1313,0.1128,0.12,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
259,0.6609,1,0.096878229,1,1,1,1,1,0.3619,1,0.0,1,1,1,0.7745,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.1988,0.2072,0.2,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
260,0.6772,1,0.096526064,1,1,1,1,1,0.3618,1,0.0,1,1,1,0.798,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.2247,0.229,0.2289,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
261,0.7285,1,0.0961739,1,1,1,1,1,0.3329,1,0.0,1,1,1,0.85,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.2627,0.2709,0.2716,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
262,0.7238,1,0.095821735,1,1,1,1,1,0.2996,1,0.0,1,1,1,0.8589,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.2563,0.2655,0.2641,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
263,0.7147,1,0.095469571,1,1,1,1,1,0.2923,1,0.0,1,1,1,0.8569,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.3227,0.3509,0.3411,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
264,0.8083,1,0.095117406,1,1,1,1,1,0.3136,1,0.0,1,1,1,0.8235,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.3363,0.3347,0.3347,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
265,0.8445,1,0.094765242,1,1,1,1,1,0.336,1,0.0,1,1,1,0.7228,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.5164,0.567,0.5481,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
266,0.8398,1,0.094413077,1,1,1,1,1,0.33,1,0.0,1,1,1,0.7001,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.4555,0.5345,0.5058,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
267,0.8495,1,0.094060912,1,1,1,1,1,0.3085,1,0.0,1,1,1,0.6561,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.4646,0.5324,0.5075,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
268,0.8789,1,0.093708748,1,1,1,1,1,0.2618,1,0.0,1,1,1,0.5658,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.4929,0.576,0.5483,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
269,0.8886,1,0.093356583,1,1,1,1,1,0.3332,1,0.0,1,1,1,0.4945,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.6536,0.7508,0.7298,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
270,0.9002,1,0.093004419,1,1,1,1,1,0.2317,1,0.007,1,1,1,0.3947,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.3922,0.3572,0.3866,0.0259,0.1068,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
271,0.9113,1,0.092652254,1,1,1,1,1,0.2495,1,0.2425,1,1,1,0.3481,0.282,1,1,1,1,1,1,0.468,0.4441,0.4013,0.3396,1,1,1,1,1,1,1,1,0.4426,0.3768,0.4286,0.4088,0.4953,1,1,1,1,1,1,1,1,1,1,1,1,0.403,0.4285,1,1
272,0.9205,1,0.09230009,1,1,1,1,1,0.2508,1,0.4173,1,1,1,0.4057,0.2024,1,1,1,1,1,1,0.6444,0.6312,0.6464,0.6046,1,1,1,1,1,1,1,1,0.3285,0.2568,0.2967,0.5308,0.7135,1,1,1,1,1,1,1,1,1,1,1,1,0.576,0.6473,1,1
273,0.9131,1,0.091947925,1,1,1,1,1,0.2513,1,0.5249,1,1,1,0.4565,0.4348,1,1,1,1,1,1,0.7542,0.737,0.774,0.7377,1,1,1,1,1,1,1,1,0.4853,0.3801,0.4506,0.5873,0.8128,1,1,1,1,1,1,1,1,1,1,1,1,0.6683,0.7946,1,1
274,0.8993,1,0.091595761,1,1,1,1,1,0.3023,1,0.552,1,1,1,0.6672,0.5663,1,1,1,1,1,1,0.8194,0.7877,0.8658,0.8196,1,1,1,1,1,1,1,1,0.6372,0.5993,0.6504,0.6084,0.8672,1,1,1,1,1,1,1,1,1,1,1,1,0.6961,0.8978,1,1
275,0.8139,1,0.091243596,1,1,1,1,1,0.3256,1,0.5581,1,1,1,0.6269,0.6257,1,1,1,1,1,1,0.8968,0.8807,0.9297,0.9036,1,1,1,1,1,1,1,1,0.5845,0.6665,0.6395,0.6361,0.8664,1,1,1,1,1,1,1,1,1,1,1,1,0.8086,0.9248,1,1
276,0.7468,1,0.090891432,1,1,1,1,1,0.3341,1,0.5737,1,1,1,0.6546,0.7024,1,1,1,1,1,1,0.981,0.9731,0.9762,0.9301,1,1,1,1,1,1,1,1,0.3724,0.5191,0.4817,0.6225,0.8344,1,1,1,1,1,1,1,1,1,1,1,1,0.8778,0.8792,1,1
277,0.6528,1,0.090539267,1,1,1,1,1,0.4513,1,0.5653,1,1,1,0.6622,0.7246,1,1,1,1,1,1,0.9999,0.9976,0.9881,0.9389,1,1,1,1,1,1,1,1,0.4431,0.5677,0.547,0.624,0.774,1,1,1,1,1,1,1,1,1,1,1,1,0.8903,0.8923,1,1
278,0.6369,1,0.090187103,1,1,1,1,1,0.5057,1,0.4896,1,1,1,0.7259,0.6615,1,1,1,1,1,1,0.936,0.9314,0.9227,0.9071,1,1,1,1,1,1,1,1,0.2371,0.2758,0.2759,0.5418,0.6904,1,1,1,1,1,1,1,1,1,1,1,1,0.8368,0.801,1,1
279,0.6118,1,0.089834938,1,1,1,1,1,0.5227,1,0.3697,1,1,1,0.6805,0.5411,1,1,1,1,1,1,0.7398,0.7469,0.7518,0.7588,1,1,1,1,1,1,1,1,0.1395,0.1335,0.1331,0.4034,0.5259,1,1,1,1,1,1,1,1,1,1,1,1,0.6922,0.6537,1,1
280,0.6003,1,0.089482774,1,1,1,1,1,0.4532,1,0.1366,1,1,1,0.6067,0.3201,1,1,1,1,1,1,0.4457,0.4543,0.4584,0.4771,1,1,1,1,1,1,1,1,0.0635,0.0472,0.0462,0.117,0.2359,1,1,1,1,1,1,1,1,1,1,1,1,0.4176,0.3539,1,1
281,0.536,1,0.089130609,1,1,1,1,1,0.3866,1,0.0,1,1,1,0.5659,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.0496,0.0233,0.0258,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
282,0.4299,1,0.088778444,1,1,1,1,1,0.3872,1,0.0,1,1,1,0.6842,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.1267,0.073,0.0806,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
283,0.348,1,0.08842628,1,1,1,1,1,0.3697,1,0.0,1,1,1,0.7429,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.2988,0.2313,0.2445,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
284,0.273,1,0.088074115,1,1,1,1,1,0.318,1,0.0,1,1,1,0.7112,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.4253,0.3577,0.3683,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
285,0.2365,1,0.087721951,1,1,1,1,1,0.2943,1,0.0,1,1,1,0.6521,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.4539,0.5221,0.5007,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
286,0.2544,1,0.087369786,1,1,1,1,1,0.3671,1,0.0,1,1,1,0.7259,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.4442,0.6076,0.5395,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
287,0.2597,1,0.087017622,1,1,1,1,1,0.4182,1,0.0,1,1,1,0.7394,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.4351,0.5988,0.5458,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
288,0.3467,1,0.086665457,1,1,1,1,1,0.3631,1,0.0,1,1,1,0.7331,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.3309,0.3989,0.3826,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
289,0.3208,1,0.086313293,1,1,1,1,1,0.336,1,0.0,1,1,1,0.673,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.2237,0.2611,0.2585,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
290,0.3334,1,0.085961128,1,1,1,1,1,0.1984,1,0.0,1,1,1,0.6646,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.0935,0.1102,0.1137,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
291,0.357,1,0.085608964,1,1,1,1,1,0.1604,1,0.0,1,1,1,0.709,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.0668,0.0704,0.0741,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
292,0.3354,1,0.085256799,1,1,1,1,1,0.2088,1,0.0,1,1,1,0.7136,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.0377,0.0444,0.0503,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
293,0.3559,1,0.084904635,1,1,1,1,1,0.1616,1,0.0,1,1,1,0.7755,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.0858,0.0729,0.0818,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
294,0.3536,1,0.08455247,1,1,1,1,1,0.2184,1,0.0,1,1,1,0.7149,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.0127,0.0064,0.007,0.0008,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
295,0.293,1,0.084200306,1,1,1,1,1,0.3238,1,0.1306,1,1,1,0.832,0.329,1,1,1,1,1,1,0.4553,0.4293,0.3934,0.2871,1,1,1,1,1,1,1,1,0.1313,0.0198,0.0236,0.4052,0.2099,1,1,1,1,1,1,1,1,1,1,1,1,0.4349,0.3093,1,1
296,0.3902,1,0.083848141,1,1,1,1,1,0.3602,1,0.3081,1,1,1,0.8855,0.506,1,1,1,1,1,1,0.742,0.7204,0.6549,0.5655,1,1,1,1,1,1,1,1,0.2695,0.004,0.1291,0.5868,0.5466,1,1,1,1,1,1,1,1,1,1,1,1,0.6754,0.5403,1,1
297,0.375,1,0.083495976,1,1,1,1,1,0.2912,1,0.3975,1,1,1,0.8546,0.5442,1,1,1,1,1,1,0.9343,0.9156,0.8557,0.7435,1,1,1,1,1,1,1,1,0.2847,0.2077,0.2226,0.7035,0.6088,1,1,1,1,1,1,1,1,1,1,1,1,0.8009,0.5951,1,1
298,0.3236,1,0.083143812,1,1,1,1,1,0.4343,1,0.4244,1,1,1,0.7407,0.7155,1,1,1,1,1,1,0.9966,0.9675,0.9474,0.8087,1,1,1,1,1,1,1,1,0.3506,0.3668,0.2981,0.7668,0.6466,1,1,1,1,1,1,1,1,1,1,1,1,0.8977,0.679,1,1
299,0.2819,1,0.082791647,1,1,1,1,1,0.4985,1,0.4765,1,1,1,0.7075,0.7547,1,1,1,1,1,1,1.0,0.9939,0.9555,0.8331,1,1,1,1,1,1,1,1,0.5469,0.5315,0.4667,0.8187,0.5673,1,1,1,1,1,1,1,1,1,1,1,1,0.9324,0.7704,1,1
300,0.2435,1,0.082439483,1,1,1,1,1,0.4757,1,0.5408,1,1,1,0.6189,0.7484,1,1,1,1,1,1,1.0,0.9985,0.9363,0.863,1,1,1,1,1,1,1,1,0.9892,0.9894,0.9823,0.8595,0.5185,1,1,1,1,1,1,1,1,1,1,1,1,0.9482,0.7676,1,1
301,0.2842,1,0.082087318,1,1,1,1,1,0.5131,1,0.5513,1,1,1,0.6778,0.7528,1,1,1,1,1,1,0.9947,0.9842,0.9355,0.8919,1,1,1,1,1,1,1,1,0.9356,0.8578,0.8537,0.859,0.4775,1,1,1,1,1,1,1,1,1,1,1,1,0.9539,0.7963,1,1
302,0.2686,1,0.081735154,1,1,1,1,1,0.6725,1,0.4789,1,1,1,0.6505,0.6803,1,1,1,1,1,1,0.9233,0.9037,0.8911,0.8586,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.7804,0.3756,1,1,1,1,1,1,1,1,1,1,1,1,0.8725,0.7142,1,1
303,0.2191,1,0.081382989,1,1,1,1,1,0.8412,1,0.332,1,1,1,0.6714,0.5472,1,1,1,1,1,1,0.7223,0.7088,0.7475,0.7313,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.61,0.2548,1,1,1,1,1,1,1,1,1,1,1,1,0.716,0.5591,1,1
304,0.2052,1,0.081030825,1,1,1,1,1,0.7561,1,0.1042,1,1,1,0.7181,0.3155,1,1,1,1,1,1,0.4397,0.434,0.4628,0.4588,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.3285,0.0713,1,1,1,1,1,1,1,1,1,1,1,1,0.4249,0.3077,1,1
305,0.1995,1,0.08067866,1,1,1,1,1,0.6868,1,0.0,1,1,1,0.727,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
306,0.1498,1,0.080326496,1,1,1,1,1,0.5009,1,0.0,1,1,1,0.4817,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
307,0.1121,1,0.079974331,1,1,1,1,1,0.4708,1,0.0,1,1,1,0.4202,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
308,0.0096,1,0.079622167,1,1,1,1,1,0.3431,1,0.0,1,1,1,0.1899,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
309,0.1113,1,0.079270002,1,1,1,1,1,0.5484,1,0.0,1,1,1,0.3747,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
310,0.1321,1,0.078917838,1,1,1,1,1,0.5496,1,0.0,1,1,1,0.3872,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
311,0.0671,1,0.078565673,1,1,1,1,1,0.4136,1,0.0,1,1,1,0.3556,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
312,0.1054,1,0.078213509,1,1,1,1,1,0.3536,1,0.0,1,1,1,0.319,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
313,0.0917,1,0.077861344,1,1,1,1,1,0.3166,1,0.0,1,1,1,0.2556,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
314,0.1123,1,0.077509179,1,1,1,1,1,0.4288,1,0.0,1,1,1,0.2153,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
315,0.1259,1,0.077157015,1,1,1,1,1,0.4924,1,0.0,1,1,1,0.1907,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
316,0.1308,1,0.07680485,1,1,1,1,1,0.4649,1,0.0,1,1,1,0.1931,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
317,0.1009,1,0.076452686,1,1,1,1,1,0.4469,1,0.0,1,1,1,0.1334,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
318,0.1793,1,0.076100521,1,1,1,1,1,0.3948,1,0.0374,1,1,1,0.1258,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.9772,0.9924,0.97,0.2079,0.0422,1,1,1,1,1,1,1,1,1,1,1,1,0.0172,0.0025,1,1
319,0.1688,1,0.075748357,1,1,1,1,1,0.4742,1,0.3362,1,1,1,0.09,0.3802,1,1,1,1,1,1,0.4823,0.4833,0.4833,0.4345,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.594,0.4398,1,1,1,1,1,1,1,1,1,1,1,1,0.5017,0.3836,1,1
320,0.2243,1,0.075396192,1,1,1,1,1,0.4558,1,0.5017,1,1,1,0.0632,0.5969,1,1,1,1,1,1,0.7669,0.7673,0.7651,0.7238,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.8362,0.626,1,1,1,1,1,1,1,1,1,1,1,1,0.7555,0.6146,1,1
321,0.2442,1,0.075044028,1,1,1,1,1,0.3835,1,0.6338,1,1,1,0.0239,0.7095,1,1,1,1,1,1,0.9337,0.9316,0.929,0.8924,1,1,1,1,1,1,1,1,0.969,0.9962,0.9838,0.9726,0.8176,1,1,1,1,1,1,1,1,1,1,1,1,0.9065,0.7284,1,1
322,0.2308,1,0.074691863,1,1,1,1,1,0.2463,1,0.7263,1,1,1,0.0127,0.758,1,1,1,1,1,1,0.9991,0.9965,0.997,0.9743,1,1,1,1,1,1,1,1,0.9571,0.9423,0.9474,1.0,0.9096,1,1,1,1,1,1,1,1,1,1,1,1,0.9651,0.7908,1,1
323,0.2155,1,0.074339699,1,1,1,1,1,0.1716,1,0.697,1,1,1,0.012,0.7536,1,1,1,1,1,1,1.0,0.9996,0.999,0.9702,1,1,1,1,1,1,1,1,0.9354,0.934,0.9424,1.0,0.9606,1,1,1,1,1,1,1,1,1,1,1,1,0.9566,0.7959,1,1
324,0.187,1,0.073987534,1,1,1,1,1,0.1388,1,0.6953,1,1,1,0.0053,0.7598,1,1,1,1,1,1,1.0,0.9962,0.9916,0.9456,1,1,1,1,1,1,1,1,0.6702,0.6502,0.6803,1.0,0.9712,1,1,1,1,1,1,1,1,1,1,1,1,0.9657,0.7973,1,1
325,0.1599,1,0.07363537,1,1,1,1,1,0.1477,1,0.6333,1,1,1,0.0008,0.7447,1,1,1,1,1,1,1.0,0.9853,0.9717,0.9499,1,1,1,1,1,1,1,1,0.7751,0.8271,0.836,0.9982,0.9366,1,1,1,1,1,1,1,1,1,1,1,1,0.9615,0.8115,1,1
326,0.1395,1,0.073283205,1,1,1,1,1,0.1209,1,0.5538,1,1,1,0.0013,0.6865,1,1,1,1,1,1,0.9354,0.9316,0.8961,0.9061,1,1,1,1,1,1,1,1,0.5997,0.5775,0.6104,0.8987,0.8341,1,1,1,1,1,1,1,1,1,1,1,1,0.8796,0.7744,1,1
327,0.0882,1,0.072931041,1,1,1,1,1,0.1157,1,0.4402,1,1,1,0.0009,0.5408,1,1,1,1,1,1,0.7557,0.7541,0.7434,0.7342,1,1,1,1,1,1,1,1,0.7143,0.6948,0.7247,0.7035,0.6437,1,1,1,1,1,1,1,1,1,1,1,1,0.7042,0.5797,1,1
328,0.1042,1,0.072578876,1,1,1,1,1,0.1027,1,0.2193,1,1,1,0.0027,0.3223,1,1,1,1,1,1,0.4558,0.4531,0.4433,0.4405,1,1,1,1,1,1,1,1,0.5151,0.4747,0.5078,0.3816,0.319,1,1,1,1,1,1,1,1,1,1,1,1,0.4236,0.2978,1,1
329,0.1092,1,0.072226711,1,1,1,1,1,0.0916,1,0.0,1,1,1,0.0259,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.7547,0.7509,0.7767,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
330,0.2832,1,0.071874547,1,1,1,1,1,0.0675,1,0.0,1,1,1,0.0467,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.4525,0.3868,0.4172,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
331,0.3573,1,0.071522382,1,1,1,1,1,0.042,1,0.0,1,1,1,0.0272,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.4518,0.3596,0.3798,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
